step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
428;5.16424e-15;152;1627;14094;11549;1;560;493;3510;219;77;1753;902;142;851;91;84;3
428;5.15408e-15;162;1625;13999;11545;1;556;477;3510;239;67;1759;881;172;878;91;84;3
429;5.20425e-15;151;1687;14176;11623;1;570;502;3510;273;81;1693;842;192;851;90;84;3
429;5.20153e-15;146;1693;14069;11616;1;567;484;3510;229;78;1769;821;151;948;90;84;3
430;5.25458e-15;182;1660;14277;11692;1;570;490;3511;267;66;1753;872;201;881;90;84;3
430;5.24982e-15;150;1594;14136;11682;1;584;475;3511;221;71;1704;858;150;846;90;84;3
431;5.30166e-15;144;1645;14377;11754;1;573;492;3511;254;89;1820;791;165;1029;91;84;3
431;5.29483e-15;143;1575;14241;11741;1;575;474;3511;263;65;1710;763;198;947;91;84;3
432;5.34408e-15;136;1659;14475;11812;1;569;490;3511;260;76;1788;834;184;954;91;83;3
432;5.33518e-15;137;1631;14316;11799;1;584;482;3511;250;78;1723;823;172;900;91;83;3
433;5.38387e-15;170;1702;14556;11882;1;573;492;3512;254;49;1719;810;205;909;91;84;3
433;5.37495e-15;128;1685;14413;11864;1;579;473;3512;263;65;1740;812;198;928;91;84;3
434;5.43202e-15;149;1598;14649;11938;1;578;472;3512;242;80;1794;886;162;908;91;82;3
434;5.41963e-15;150;1679;14491;11922;1;581;464;3512;249;80;1700;809;169;891;91;82;3
435;5.47065e-15;160;1647;14753;12005;1;575;488;3513;241;51;1816;811;190;1005;90;83;4
435;5.4596e-15;137;1639;14578;11988;1;583;472;3513;228;76;1694;835;152;859;90;83;4
436;5.51698e-15;126;1620;14843;12073;1;578;511;3513;220;87;1813;870;133;943;89;82;4
436;5.50521e-15;146;1635;14658;12061;1;594;496;3513;224;71;1816;829;153;987;89;82;4
437;5.56413e-15;125;1604;14912;12131;1;594;493;3513;234;74;1809;901;160;908;89;81;4
437;5.5558e-15;132;1701;14756;12123;1;591;473;3513;258;62;1741;802;196;939;89;81;4
438;5.60446e-15;149;1570;14969;12209;1;622;487;3514;289;64;1800;811;225;989;90;82;4
438;5.59889e-15;128;1712;14833;12192;1;603;469;3514;241;66;1817;837;175;980;90;82;4
439;5.65885e-15;159;1582;15014;12274;1;646;494;3514;279;71;1823;810;208;1013;89;82;4
439;5.64698e-15;168;1680;14955;12270;1;588;478;3514;235;69;1798;849;166;949;89;82;4
440;5.70431e-15;152;1650;15108;12348;1;650;483;3514;261;77;1757;837;184;920;90;82;4
440;5.7015e-15;143;1686;15032;12340;1;597;473;3514;275;89;1777;800;186;977;90;82;4
441;5.7562e-15;143;1616;15201;12403;1;657;481;3515;248;62;1799;838;186;961;90;83;4
441;5.75059e-15;163;1710;15120;12408;1;601;462;3515;246;67;1743;825;179;918;90;83;4
442;5.79488e-15;149;1660;15280;12480;1;671;485;3515;249;68;1631;784;181;847;90;82;4
442;5.7984e-15;177;1694;15202;12480;1;609;477;3515;240;82;1802;847;158;955;90;82;4
443;5.84917e-15;153;1625;15376;12542;1;669;479;3516;274;64;1725;822;210;903;90;83;4
443;5.84917e-15;149;1702;15232;12545;1;647;461;3516;242;67;1740;873;175;867;90;83;4
444;5.89301e-15;159;1606;15478;12609;1;669;488;3516;232;74;1782;854;158;928;89;83;4
444;5.89513e-15;147;1699;15325;12614;1;647;479;3516;252;76;1712;823;176;889;89;83;4
445;5.9405e-15;153;1644;15529;12671;1;704;465;3516;249;81;1861;831;168;1030;89;82;4
445;5.94405e-15;155;1702;15392;12684;1;666;459;3516;196;63;1744;824;133;920;89;82;4
446;5.98457e-15;151;1621;15612;12745;1;712;487;3517;223;72;1666;850;151;816;89;82;4
446;5.99382e-15;136;1702;15502;12762;1;659;480;3517;219;71;1734;811;148;923;89;82;4
447;6.03731e-15;155;1643;15677;12824;1;729;493;3517;240;76;1694;801;164;893;88;82;4
447;6.04944e-15;141;1660;15604;12819;1;652;484;3517;242;61;1793;875;181;918;88;82;4
448;6.09378e-15;145;1692;15771;12901;1;737;495;3517;245;81;1706;813;164;893;89;81;4
448;6.0902e-15;127;1703;15638;12883;1;687;479;3517;242;74;1748;834;168;914;89;81;4
449;6.14899e-15;154;1763;15876;12964;1;727;475;3518;240;74;1753;832;166;921;88;81;4
449;6.13606e-15;123;1649;15761;12935;1;668;466;3518;248;69;1763;839;179;924;88;81;4
450;6.19428e-15;130;1788;15984;13036;1;725;494;3518;237;68;1739;898;169;841;87;82;4
450;6.17342e-15;146;1641;15852;12998;1;665;466;3518;246;70;1816;839;176;977;87;80;4
451;6.24618e-15;164;1815;16113;13113;1;701;494;3519;230;61;1755;863;169;892;87;79;4
451;6.21877e-15;149;1642;15907;13050;1;682;485;3519;240;65;1687;804;175;883;87;79;4
452;6.30185e-15;139;1640;16196;13176;1;716;495;3519;246;70;1713;899;176;814;86;80;4
452;6.25629e-15;137;1661;15989;13108;1;695;478;3519;243;65;1760;802;178;958;86;80;4
453;6.34752e-15;146;1629;16302;13251;1;708;506;3519;283;81;1802;860;202;942;85;79;4
453;6.29823e-15;147;1727;16052;13162;1;711;490;3519;217;76;1787;841;141;946;85;79;4
454;6.40203e-15;161;1628;16389;13314;1;714;484;3520;226;71;1822;827;155;995;85;79;4
454;6.33736e-15;149;1675;16154;13227;1;705;477;3520;215;77;1727;878;138;849;85;79;4
455;6.44794e-15;140;1617;16487;13377;1;708;514;3520;243;83;1819;815;160;1004;85;80;4
455;6.38457e-15;139;1695;16240;13289;1;709;507;3520;226;77;1792;847;149;945;85;79;4
456;6.49396e-15;168;1634;16543;13444;1;730;534;3520;248;72;1797;775;176;1022;85;79;4
456;6.42971e-15;159;1694;16316;13352;1;714;515;3520;277;72;1704;856;205;848;85;79;4
457;6.54302e-15;161;1653;16657;13524;1;720;523;3521;265;75;1716;803;190;913;86;79;4
457;6.47568e-15;167;1669;16444;13418;1;701;514;3521;253;72;1735;832;181;903;86;79;4
458;6.60176e-15;165;1733;16734;13589;1;742;499;3521;305;82;1824;831;223;993;86;79;4
458;6.52397e-15;171;1662;16540;13483;1;702;492;3521;253;102;1730;795;151;935;86;79;4
459;6.64962e-15;157;1693;16815;13652;1;746;508;3521;273;66;1760;880;207;880;84;79;4
459;6.57164e-15;168;1626;16599;13561;1;723;490;3521;258;87;1789;834;171;955;84;79;4
460;6.69612e-15;148;1645;16914;13729;1;747;515;3522;239;69;1796;806;170;990;83;79;4
460;6.62899e-15;176;1613;16677;13638;1;731;498;3522;246;72;1747;816;174;931;83;79;4
461;6.75309e-15;150;1643;17028;13797;1;732;503;3522;261;83;1762;820;178;942;83;79;4
461;6.68577e-15;163;1611;16770;13699;1;726;485;3522;247;75;1751;807;172;944;83;79;4
462;6.80354e-15;142;1636;17127;13865;1;731;481;3523;260;82;1799;836;178;963;83;79;4
462;6.73087e-15;154;1675;16851;13763;1;732;473;3523;229;74;1798;823;155;975;83;79;4
463;6.85411e-15;159;1707;17200;13935;1;734;510;3523;238;88;1775;829;150;946;83;79;4
463;6.7783e-15;138;1610;16946;13828;1;728;503;3523;215;77;1799;822;138;977;83;79;4
464;6.90631e-15;167;1660;17310;13993;1;727;490;3523;220;80;1745;829;140;916;82;79;4
464;6.82658e-15;159;1612;17022;13884;1;734;481;3523;254;74;1763;792;180;971;82;79;4
465;6.94965e-15;169;1695;17388;14055;1;731;511;3524;269;74;1749;802;195;947;82;80;4
465;6.86827e-15;159;1633;17089;13942;1;743;473;3524;251;69;1807;845;182;962;82;79;4
466;6.99609e-15;150;1700;17484;14114;1;728;490;3524;244;79;1710;858;165;852;82;78;4
466;6.91153e-15;130;1717;17165;14000;1;758;482;3524;244;80;1776;792;164;984;82;78;4
467;7.04037e-15;160;1655;17529;14178;1;747;494;3524;262;81;1822;831;181;991;81;78;4
467;6.95489e-15;147;1791;17264;14059;1;752;476;3524;254;59;1707;835;195;872;81;78;4
468;7.08852e-15;152;1656;17616;14239;1;755;478;3525;246;80;1794;811;166;983;81;78;4
468;6.99909e-15;132;1709;17392;14132;1;732;470;3525;222;67;1782;879;155;903;81;78;4
469;7.13451e-15;139;1671;17705;14296;1;759;499;3525;223;78;1700;829;145;871;82;77;4
469;7.0539e-15;148;1662;17517;14186;1;708;483;3525;233;63;1783;879;170;904;82;77;4
470;7.17757e-15;138;1622;17798;14364;1;758;495;3525;264;58;1697;829;206;868;82;77;4
470;7.09454e-15;149;1654;17569;14253;1;735;479;3525;226;74;1779;875;152;904;82;77;4
471;7.2283e-15;160;1648;17900;14438;1;750;490;3526;250;70;1811;790;180;1021;82;78;4
471;7.14508e-15;148;1627;17648;14304;1;743;472;3526;263;68;1775;866;195;909;82;78;4
472;7.28523e-15;161;1647;17966;14501;1;766;486;3526;250;69;1748;802;181;946;81;77;4
472;7.18362e-15;156;1686;17749;14352;1;735;478;3526;222;72;1756;830;150;926;81;77;4
473;7.33316e-15;146;1647;18080;14572;1;761;473;3526;245;71;1785;852;174;933;81;78;4
473;7.21996e-15;142;1673;17862;14409;1;716;466;3526;240;87;1774;831;153;943;81;78;4
474;7.38731e-15;126;1687;18188;14629;1;746;496;3527;269;79;1731;857;190;874;82;77;4
474;7.2632e-15;158;1662;17931;14477;1;722;471;3527;205;61;1788;841;144;947;82;77;4
475;7.43088e-15;148;1694;18269;14702;1;747;503;3527;261;75;1715;844;186;871;81;78;4
475;7.31489e-15;158;1646;18010;14532;1;733;476;3527;240;57;1766;858;183;908;81;78;4
476;7.4868e-15;165;1727;18368;14767;1;745;488;3527;269;72;1733;833;197;900;81;78;4
476;7.35679e-15;129;1646;18102;14582;1;737;471;3527;218;75;1806;857;143;949;81;77;4
477;7.53671e-15;166;1705;18450;14814;1;752;495;3528;244;75;1705;830;169;875;81;77;4
477;7.39495e-15;129;1729;18156;14650;1;755;477;3528;257;70;1784;838;187;946;81;77;4
478;7.57287e-15;172;1680;18523;14882;1;762;489;3528;230;86;1862;848;144;1014;81;77;4
478;7.44695e-15;146;1703;18227;14703;1;767;463;3528;228;61;1746;917;167;829;81;77;4
479;7.62528e-15;152;1651;18552;14947;1;804;473;3528;254;103;1791;815;151;976;81;76;4
479;7.48756e-15;163;1667;18300;14770;1;778;464;3528;248;67;1785;855;181;930;81;76;4
480;7.6755e-15;128;1744;18618;15007;1;814;470;3529;263;83;1742;864;180;878;81;76;4
480;7.53901e-15;168;1725;18419;14832;1;762;453;3529;237;86;1765;857;151;908;81;76;4
481;7.72195e-15;130;1741;18762;15062;1;784;460;3529;225;71;1743;809;154;934;81;76;4
481;7.58673e-15;138;1735;18459;14892;1;792;434;3529;248;90;1734;856;158;878;81;76;4
482;7.76462e-15;133;1700;18855;15127;1;777;460;3529;224;76;1781;826;148;955;80;77;4
482;7.633e-15;127;1704;18547;14952;1;798;437;3529;228;83;1712;878;145;834;80;76;4
483;7.81514e-15;172;1720;18927;15206;1;786;471;3530;236;59;1667;822;177;845;80;76;4
483;7.67937e-15;130;1719;18644;15012;1;790;447;3530;222;70;1734;844;152;890;80;76;4
484;7.87669e-15;156;1659;18992;15270;1;804;478;3530;255;89;1713;829;166;884;80;76;5
484;7.72583e-15;134;1682;18734;15067;1;787;462;3530;240;72;1792;833;168;959;80;76;5
485;7.92667e-15;154;1702;19061;15328;1;819;411;3430;228;73;1839;838;155;1001;81;76;5
485;7.7685e-15;153;1668;18854;15129;1;764;389;3430;221;73;1784;824;148;960;81;76;5
486;7.97206e-15;136;1684;19159;15378;1;813;451;3531;173;57;1709;802;116;907;79;75;5
486;7.81669e-15;121;1708;18884;15195;1;800;444;3531;219;66;1760;860;153;900;79;75;5
487;8.01126e-15;150;1707;19244;15439;1;810;400;3431;223;53;1766;852;170;914;80;75;5
487;7.86811e-15;142;1710;18931;15258;1;813;377;3431;203;73;1758;802;130;956;80;75;5
488;8.05916e-15;138;1603;19334;15491;1;805;494;3531;213;61;1760;891;152;869;80;75;5
488;7.91729e-15;159;1657;19022;15321;1;795;474;3531;216;75;1704;874;141;830;80;75;5
489;8.10008e-15;146;1637;19398;15554;1;818;402;3432;228;81;1740;814;147;926;81;74;5
489;7.96658e-15;153;1707;19118;15389;1;791;370;3432;247;69;1741;822;178;919;81;74;5
490;8.14974e-15;134;1645;19470;15620;1;825;498;3532;205;66;1753;826;139;927;79;74;5
490;8.01989e-15;130;1649;19207;15446;1;788;475;3532;189;73;1698;820;116;878;79;74;5
491;8.20188e-15;145;1611;19551;15673;1;826;489;3532;262;63;1788;834;199;954;79;74;5
491;8.06467e-15;151;1704;19280;15503;1;797;464;3532;247;83;1698;795;164;903;79;74;5
492;8.24383e-15;142;1683;19619;15724;1;841;479;3533;262;58;1777;784;204;993;78;74;5
492;8.10953e-15;160;1691;19379;15575;1;787;426;3533;221;74;1745;864;147;881;78;74;5
493;8.28426e-15;143;1594;19680;15794;1;855;486;3533;247;71;1799;812;176;987;78;73;5
493;8.16632e-15;140;1677;19446;15642;1;800;455;3533;200;49;1776;861;151;915;78;73;5
494;8.33986e-15;154;1696;19755;15842;1;860;488;3533;231;87;1868;819;144;1049;78;73;5
494;8.21928e-15;154;1716;19508;15696;1;811;461;3533;243;61;1767;843;182;924;78;73;5
495;8.37806e-15;132;1717;19862;15887;1;851;477;3534;236;87;1795;819;149;976;78;73;5
495;8.26205e-15;169;1702;19584;15757;1;818;451;3534;238;82;1737;864;156;873;78;73;5
496;8.41392e-15;136;1770;19925;15944;1;864;473;3534;222;76;1813;850;146;963;78;73;5
496;8.31045e-15;154;1680;19657;15826;1;831;450;3534;233;81;1678;851;152;827;78;73;5
497;8.45943e-15;157;1699;20004;16003;1;875;482;3534;231;65;1783;831;166;952;78;72;5
497;8.36532e-15;132;1738;19744;15876;1;818;434;3534;248;91;1751;787;157;964;78;72;5
498;8.50661e-15;151;1738;20108;16065;1;866;478;3535;266;79;1717;870;187;847;77;72;5
498;8.40515e-15;131;1674;19854;15953;1;795;430;3535;200;60;1681;910;140;771;77;72;5
499;8.55629e-15;148;1602;20196;16116;1;863;461;3535;235;73;1688;889;162;799;77;72;5
499;8.46662e-15;136;1653;19931;16007;1;791;436;3535;234;71;1768;831;163;937;77;72;5
500;8.59723e-15;153;1652;20258;16177;1;877;479;3535;205;71;1738;804;134;934;77;73;5
500;8.50981e-15;139;1694;19986;16058;1;805;471;3535;233;71;1781;851;162;930;77;72;5
501;8.64628e-15;147;1628;20366;16229;1;861;474;3536;231;70;1795;863;161;932;76;73;5
501;8.55068e-15;126;1751;20058;16120;1;815;449;3536;236;79;1740;808;157;932;76;73;5
502;8.68817e-15;147;1589;20430;16295;1;878;378;3436;240;79;1745;826;161;919;77;72;5
502;8.59964e-15;130;1669;20158;16177;1;806;347;3436;206;56;1844;863;150;981;77;72;5
503;8.74143e-15;110;1580;20516;16351;1;874;381;3436;184;76;1662;824;108;838;77;72;5
503;8.64628e-15;132;1614;20267;16231;1;783;362;3436;170;53;1711;814;117;897;77;72;5
504;8.78671e-15;134;1608;20597;16412;1;872;485;3537;193;58;1709;826;135;883;75;72;5
504;8.68978e-15;124;1636;20337;16295;1;788;471;3537;155;59;1742;851;96;891;75;72;5
505;8.83612e-15;152;1643;20672;16464;1;881;384;3437;261;85;1696;849;176;847;76;72;5
505;8.74143e-15;138;1718;20398;16357;1;809;361;3437;239;76;1688;833;163;855;76;72;5
506;8.87831e-15;133;1621;20745;16519;1;889;490;3537;179;63;1752;816;116;936;74;73;5
506;8.79156e-15;125;1675;20506;16414;1;789;478;3537;188;61;1758;791;127;967;74;73;5
507;8.92301e-15;172;1583;20844;16581;1;872;401;3437;260;79;1752;827;181;925;75;71;5
507;8.83774e-15;126;1617;20552;16466;1;814;376;3437;230;66;1744;823;164;921;75;71;5
508;8.97349e-15;138;1630;20905;16641;1;883;496;3538;203;72;1806;797;131;1009;75;72;5
508;8.87993e-15;122;1608;20629;16528;1;806;474;3538;194;47;1664;820;147;844;75;72;5
509;9.02243e-15;153;1621;21007;16686;1;876;428;3538;256;68;1749;835;188;914;74;71;5
509;8.93033e-15;166;1593;20698;16575;1;809;412;3538;215;66;1769;814;149;955;74;71;5
510;9.05919e-15;126;1677;21112;16748;1;862;414;3538;233;83;1791;799;150;992;74;71;5
510;8.9686e-15;142;1697;20754;16639;1;821;401;3538;200;76;1686;810;124;876;74;71;5
511;9.10993e-15;140;1658;21208;16803;1;849;383;3539;214;61;1704;859;153;845;73;71;5
511;9.02079e-15;123;1719;20836;16706;1;823;376;3539;201;68;1719;835;133;884;73;71;5
512;9.15501e-15;134;1681;21286;16851;1;845;408;3539;186;66;1786;855;120;931;72;71;5
512;9.07555e-15;132;1658;20914;16759;1;824;388;3539;191;78;1774;878;113;896;72;71;5
513;9.19442e-15;129;1657;21380;16908;1;825;413;3539;218;66;1827;911;152;916;72;70;5
513;9.11894e-15;141;1658;20965;16802;1;840;393;3539;181;65;1780;856;116;924;72;70;5
514;9.24129e-15;125;1729;21459;16965;1;828;384;3540;200;65;1756;810;135;946;72;70;5
514;9.15419e-15;116;1682;21050;16862;1;840;336;3540;186;71;1778;838;115;940;72;70;5
515;9.28824e-15;101;1709;21506;17024;1;847;346;3540;185;54;1815;888;131;927;72;69;5
515;9.20346e-15;119;1689;21159;16917;1;814;336;3540;152;67;1839;810;85;1029;72;69;5
516;9.33692e-15;115;1663;21593;17078;1;831;352;3540;195;49;1758;829;146;929;72;70;5
516;9.2487e-15;115;1731;21248;16972;1;806;335;3540;161;61;1774;833;100;941;72;70;5
517;9.38155e-15;120;1702;21691;17130;1;813;367;3541;163;56;1826;843;107;983;73;70;5
517;9.29401e-15;110;1722;21332;17023;1;793;349;3541;172;53;1769;857;119;912;73;70;5
518;9.4246e-15;104;1684;21749;17198;1;824;343;3541;186;49;1794;838;137;956;72;70;5
518;9.3361e-15;108;1792;21436;17100;1;780;324;3541;202;43;1752;852;159;900;72;70;5
519;9.48099e-15;130;1743;21836;17263;1;800;364;3541;188;53;1725;831;135;894;71;70;5
519;9.39976e-15;103;1742;21509;17157;1;776;322;3541;150;47;1794;922;103;872;71;70;5
520;9.53499e-15;138;1811;21907;17315;1;800;347;3541;156;59;1722;849;97;873;72;69;5
520;9.44698e-15;96;1650;21572;17212;1;771;330;3541;140;50;1861;879;90;982;72;69;5
521;9.57827e-15;96;1735;21968;17363;1;813;343;3542;153;50;1772;907;103;865;71;69;5
521;9.49261e-15;102;1679;21640;17258;1;767;312;3542;167;58;1721;855;109;866;71;69;5
522;9.61828e-15;122;1734;22035;17410;1;814;333;3542;172;53;1712;863;119;849;71;68;5
522;9.53084e-15;103;1707;21714;17300;1;761;321;3542;169;53;1778;843;116;935;71;68;5
523;9.65751e-15;118;1674;22125;17461;1;797;358;3542;174;59;1745;852;115;893;70;69;5
523;9.56578e-15;101;1688;21798;17355;1;744;341;3542;158;54;1681;845;104;836;70;69;5
524;9.70014e-15;109;1727;22183;17509;1;801;350;3543;171;60;1760;868;111;892;70;68;5
524;9.61161e-15;106;1702;21857;17416;1;750;333;3543;173;56;1783;833;117;950;70;68;5
525;9.74032e-15;128;1704;22268;17568;1;790;346;3543;181;52;1730;858;129;872;70;68;5
525;9.66252e-15;113;1619;21945;17470;1;730;317;3543;172;48;1787;901;124;886;70;68;5
526;9.78978e-15;116;1630;22310;17615;1;804;359;3543;156;53;1785;863;103;922;70;68;5
526;9.70767e-15;112;1625;22021;17537;1;720;348;3543;143;60;1773;872;83;901;70;68;5
527;9.82924e-15;121;1711;22361;17671;1;813;355;3544;179;65;1759;803;114;956;69;68;5
527;9.76378e-15;119;1789;22062;17597;1;728;343;3544;169;59;1745;821;110;924;69;68;5
528;9.87632e-15;122;1614;22439;17741;1;813;337;3544;190;54;1774;903;136;871;70;68;5
528;9.81412e-15;111;1784;22142;17642;1;722;325;3544;174;55;1810;891;119;919;70;68;5
529;9.93529e-15;106;1650;22502;17796;1;814;348;3544;168;54;1842;825;114;1017;70;67;5
529;9.85193e-15;124;1699;22218;17698;1;717;333;3544;179;53;1764;879;126;885;70;67;5
530;9.9817e-15;112;1734;22577;17857;1;805;342;3544;159;46;1738;798;113;940;70;68;5
530;9.89905e-15;114;1666;22300;17744;1;703;331;3544;169;56;1833;900;113;933;70;68;5
531;1.00333e-14;91;1685;22630;17928;1;813;325;3545;184;61;1769;841;123;928;70;68;5
531;9.93782e-15;115;1737;22384;17805;1;694;314;3545;161;52;1858;816;109;1042;70;68;5
532;1.00934e-14;94;1709;22691;17987;1;808;349;3545;173;39;1793;825;134;968;70;68;5
532;9.9893e-15;97;1739;22464;17877;1;686;338;3545;163;60;1816;833;103;983;70;68;5
533;1.01434e-14;117;1682;22753;18059;1;808;303;3545;192;46;1826;875;146;951;69;68;5
533;1.00502e-14;104;1744;22515;17938;1;686;279;3545;166;40;1755;904;126;851;69;68;5
534;1.02046e-14;89;1720;22812;18116;1;814;318;3546;161;51;1760;839;110;921;69;68;5
534;1.01019e-14;101;1757;22570;18005;1;690;306;3546;141;57;1723;868;84;855;69;68;5
535;1.02532e-14;102;1703;22929;18175;1;780;302;3546;164;42;1752;806;122;946;69;68;5
535;1.01587e-14;83;1666;22650;18057;1;680;290;3546;166;54;1744;858;112;886;69;68;5
536;1.03035e-14;113;1714;22993;18236;1;772;318;3546;146;45;1826;868;101;958;69;68;5
536;1.02029e-14;101;1743;22737;18101;1;658;302;3546;133;50;1832;834;83;998;69;68;5
537;1.03556e-14;104;1683;23018;18293;1;790;308;3546;157;51;1796;916;106;880;68;68;5
537;1.02404e-14;87;1848;22807;18153;1;643;295;3546;134;60;1715;841;74;874;68;68;5
538;1.04044e-14;95;1691;23093;18342;1;786;300;3547;156;47;1751;831;109;920;68;68;5
538;1.02847e-14;97;1723;22915;18217;1;610;285;3547;123;55;1795;907;68;888;68;68;5
539;1.04463e-14;91;1723;23181;18403;1;769;318;3547;151;45;1824;813;106;1011;68;67;6
539;1.03393e-14;95;1783;22967;18271;1;606;307;3547;157;50;1797;827;107;970;68;67;6
540;1.04987e-14;95;1677;23234;18446;1;771;311;3547;150;49;1780;821;101;959;68;67;6
540;1.03855e-14;105;1734;23017;18322;1;611;296;3547;141;44;1834;862;97;972;68;67;6
541;1.05356e-14;107;1686;23295;18498;1;764;329;3548;159;61;1809;833;98;976;68;66;6
541;1.04292e-14;76;1778;23074;18384;1;612;321;3548;126;58;1754;852;68;902;68;66;6
542;1.05804e-14;102;1664;23375;18558;1;746;324;3548;147;52;1816;835;95;981;68;67;6
542;1.04824e-14;95;1820;23111;18441;1;620;317;3548;175;40;1792;887;135;905;68;67;6
543;1.06321e-14;90;1702;23447;18600;1;741;267;3548;160;43;1789;829;117;960;68;66;6
543;1.05313e-14;106;1766;23153;18494;1;627;259;3548;159;60;1883;806;99;1077;68;66;6
544;1.06683e-14;84;1696;23515;18670;1;729;272;3548;125;39;1811;884;86;927;67;67;6
544;1.05769e-14;64;1712;23191;18550;1;629;258;3548;134;60;1812;889;74;923;67;67;6
545;1.07288e-14;83;1735;23569;18733;1;728;281;3549;148;47;1816;811;101;1005;68;67;6
545;1.06252e-14;75;1760;23241;18601;1;624;267;3549;124;41;1832;844;83;988;68;67;6
546;1.07834e-14;84;1795;23656;18781;1;712;254;3549;118;41;1779;874;77;905;68;65;6
546;1.06692e-14;79;1776;23283;18651;1;626;249;3549;130;39;1743;880;91;863;68;65;6
547;1.0825e-14;68;1767;23717;18826;1;700;251;3549;147;40;1793;860;107;933;68;66;6
547;1.07124e-14;75;1706;23342;18713;1;616;247;3549;140;49;1699;876;91;823;68;66;6
