step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
544;4.64573e-15;81;1696;10968;10764;1;255;248;3548;132;39;1747;865;93;882;67;67;6
544;4.64115e-15;94;1714;11026;10758;1;228;230;3548;133;57;1795;922;76;873;67;66;6
545;4.68042e-15;76;1745;11016;10810;1;249;245;3549;104;33;1783;868;71;915;68;66;6
545;4.67649e-15;73;1661;11089;10817;1;216;241;3549;111;39;1819;896;72;923;68;66;6
546;4.7106e-15;70;1713;11057;10867;1;254;275;3549;135;34;1705;847;101;858;68;65;6
546;4.7152e-15;81;1762;11123;10878;1;222;270;3549;132;31;1709;780;101;929;68;65;6
547;4.74809e-15;83;1721;11110;10925;1;258;279;3549;139;41;1762;835;98;927;68;66;6
547;4.75533e-15;81;1744;11159;10925;1;223;275;3549;126;38;1797;850;88;947;68;66;6
548;4.78633e-15;98;1748;11160;10981;1;257;270;3550;152;46;1800;862;106;938;67;66;6
548;4.78633e-15;80;1734;11216;10993;1;215;265;3550;135;48;1852;881;87;971;67;66;6
549;4.82336e-15;91;1743;11218;11044;1;254;272;3550;124;51;1726;835;73;891;67;66;6
549;4.8313e-15;87;1732;11246;11051;1;224;258;3550;138;50;1657;865;88;792;67;66;6
550;4.86513e-15;84;1728;11271;11099;1;251;267;3550;129;44;1732;884;85;848;67;65;6
550;4.86977e-15;87;1650;11278;11111;1;233;258;3550;137;45;1771;898;92;873;67;65;6
551;4.90169e-15;92;1699;11302;11159;1;260;273;3550;120;48;1814;858;72;956;67;66;6
551;4.90968e-15;76;1750;11316;11161;1;239;269;3550;126;44;1781;830;82;951;67;66;6
552;4.94168e-15;90;1645;11349;11220;1;263;295;3551;144;51;1773;874;93;899;67;65;6
552;4.94301e-15;76;1736;11371;11212;1;233;291;3551;130;52;1750;863;78;887;67;65;6
553;4.98245e-15;103;1761;11380;11280;1;275;275;3551;159;47;1730;808;112;922;66;65;6
553;4.97709e-15;90;1705;11401;11273;1;240;264;3551;133;47;1813;832;86;981;66;65;6
554;5.02266e-15;91;1760;11434;11341;1;276;280;3551;128;42;1753;846;86;907;66;65;6
554;5.01796e-15;91;1711;11442;11333;1;249;275;3551;148;43;1755;840;105;915;66;65;6
555;5.06365e-15;84;1777;11477;11399;1;282;271;3551;127;48;1802;876;79;926;66;65;6
555;5.05826e-15;74;1737;11495;11403;1;248;262;3551;154;40;1890;882;114;1008;66;65;6
556;5.10272e-15;78;1711;11527;11451;1;285;256;3552;118;55;1674;904;63;770;66;65;6
556;5.10542e-15;71;1689;11534;11451;1;249;247;3552;141;35;1759;888;106;871;66;65;6
557;5.13784e-15;77;1749;11577;11503;1;279;270;3552;120;37;1833;852;83;981;66;64;6
557;5.13784e-15;77;1771;11571;11505;1;248;256;3552;132;43;1767;814;89;953;66;64;6
558;5.17304e-15;97;1738;11617;11554;1;282;271;3552;138;47;1772;845;91;927;66;63;6
558;5.1744e-15;93;1766;11618;11567;1;247;258;3552;126;37;1815;879;89;936;66;63;6
559;5.20765e-15;90;1753;11672;11597;1;276;261;3553;149;47;1806;890;102;916;66;64;6
559;5.21648e-15;83;1760;11651;11622;1;253;253;3553;129;49;1743;873;80;870;66;64;6
560;5.23688e-15;84;1765;11740;11659;1;264;270;3553;130;45;1811;864;85;947;65;64;6
560;5.2539e-15;82;1710;11694;11666;1;255;261;3553;122;43;1774;904;79;870;65;63;6
561;5.27913e-15;90;1681;11796;11718;1;259;278;3553;137;43;1683;891;94;792;65;64;6
561;5.28391e-15;97;1679;11746;11712;1;249;274;3553;110;42;1799;836;68;963;65;64;6
562;5.31944e-15;80;1677;11820;11769;1;276;319;3553;137;45;1776;867;92;909;65;64;6
562;5.31533e-15;95;1678;11768;11766;1;268;303;3553;149;43;1789;877;106;912;65;63;6
563;5.35437e-15;92;1786;11837;11816;1;299;222;3554;168;38;1850;827;130;1023;64;62;6
563;5.35231e-15;98;1798;11795;11817;1;283;216;3554;159;44;1749;880;115;869;64;62;6
564;5.38662e-15;73;1797;11906;11876;1;283;1.07374e+08;-2.14748e+09;114;45;1763;855;69;908;64;62;6
564;5.38731e-15;70;1759;11849;11872;1;286;1.07374e+08;-2.14748e+09;125;51;1790;882;74;908;64;62;6
565;5.42789e-15;73;1797;11906;11876;1;283;1.032e+08;-2.06399e+09;0;0;-1;0;0;-1;64;63;6
565;5.42514e-15;70;1757;11849;11872;1;286;1.032e+08;-2.06399e+09;0;0;-1;0;0;-1;64;63;6
566;5.42789e-15;73;1797;11906;11876;1;283;3.09788e+08;-1.98428e+09;0;0;-1;0;0;-1;64;62;6
566;5.42514e-15;70;1757;11849;11872;1;286;3.09788e+08;-1.98428e+09;0;0;-1;0;0;-1;64;62;6
567;5.42789e-15;73;1796;11906;11876;1;283;2.97823e+08;-1.90817e+09;0;0;-1;0;0;-1;239;238;6
567;5.42514e-15;71;1757;11849;11872;1;286;2.97823e+08;-1.90817e+09;1;0;-1;0;1;-1;239;238;6
568;5.42789e-15;74;1795;11906;11876;1;283;4.96971e+08;-1.83548e+09;0;0;-1;0;0;-1;913;913;6
568;5.42514e-15;72;1756;11849;11872;1;286;4.96971e+08;-1.83548e+09;0;0;-1;0;0;-1;913;913;6
569;5.42789e-15;75;1792;11906;11876;1;283;5.85273e+08;-1.76604e+09;0;0;-1;0;0;-1;2534;2533;6
569;5.42514e-15;72;1756;11849;11872;1;286;5.85273e+08;-1.76604e+09;0;0;-1;0;0;-1;2534;2533;6
570;5.42789e-15;75;1787;11906;11876;1;283;6.70258e+08;-1.69969e+09;1;0;-1;0;1;-1;5648;5647;6
570;5.42514e-15;73;1755;11849;11872;1;286;6.70258e+08;-1.69969e+09;3;0;-1;0;3;-1;5648;5647;6
571;5.42789e-15;75;1786;11906;11876;1;283;7.52072e+08;-1.63627e+09;1;0;-1;0;1;-1;10888;10887;6
571;5.42514e-15;73;1755;11849;11872;1;286;7.52072e+08;-1.63627e+09;0;0;-1;0;0;-1;10888;10887;6
572;5.42789e-15;76;1786;11906;11876;1;283;8.30855e+08;-1.57565e+09;0;0;-1;0;0;-1;18951;18950;6
572;5.42514e-15;73;1754;11849;11872;1;286;8.30855e+08;-1.57565e+09;1;0;-1;0;1;-1;18951;18950;6
573;5.42789e-15;78;1783;11906;11876;1;283;9.06739e+08;-1.51768e+09;2;0;-1;0;2;-1;30582;30581;6
573;5.42514e-15;73;1754;11849;11872;1;286;9.06739e+08;-1.51768e+09;1;0;-1;0;1;-1;30582;30581;6
574;5.42789e-15;78;1783;11906;11876;1;283;9.79851e+08;-1.46224e+09;0;0;-1;0;0;-1;46565;46564;6
574;5.42514e-15;73;1752;11849;11872;1;286;9.79851e+08;-1.46224e+09;1;0;-1;0;1;-1;46565;46564;6
575;5.42789e-15;78;1783;11906;11876;1;283;1.05031e+09;-1.40921e+09;0;0;-1;0;0;-1;67707;67706;6
575;5.42514e-15;73;1750;11849;11872;1;286;1.05031e+09;-1.40921e+09;2;0;-1;0;2;-1;67707;67706;6
576;5.42789e-15;78;1780;11906;11876;1;283;1.11824e+09;-1.35846e+09;0;0;-1;0;0;-1;94830;94828;6
576;5.42514e-15;73;1750;11849;11872;1;286;1.11824e+09;-1.35846e+09;0;0;-1;0;0;-1;94830;94828;6
577;5.42789e-15;78;1780;11906;11876;1;283;1.18373e+09;-1.30989e+09;0;0;-1;0;0;-1;128760;128758;6
577;5.42514e-15;78;1746;11849;11872;1;286;1.18373e+09;-1.30989e+09;5;0;-1;0;5;-1;128760;128758;6
578;5.42789e-15;81;1777;11906;11876;1;283;1.2469e+09;-1.2634e+09;2;0;-1;0;2;-1;170321;170319;6
578;5.42514e-15;83;1745;11849;11872;1;286;1.2469e+09;-1.2634e+09;0;0;-1;0;0;-1;170321;170319;6
579;5.42789e-15;84;1775;11906;11876;1;283;1.30785e+09;-1.21888e+09;1;0;-1;0;1;-1;220327;220326;6
579;5.42514e-15;86;1743;11849;11872;1;286;1.30785e+09;-1.21888e+09;2;0;-1;0;2;-1;220327;220326;6
580;5.42789e-15;85;1772;11906;11876;1;283;1.25928e+09;-1.17625e+09;0;0;-1;0;0;-1;279577;279575;6
580;5.42514e-15;88;1743;11849;11872;1;286;1.25928e+09;-1.17625e+09;0;0;-1;0;0;-1;279577;279575;6
581;5.42789e-15;86;1771;11906;11876;1;283;1.31605e+09;-1.13541e+09;0;0;-1;0;0;-1;348848;348846;6
581;5.42514e-15;89;1743;11849;11872;1;286;1.31605e+09;-1.13541e+09;0;0;-1;0;0;-1;348848;348846;6
582;5.42789e-15;86;1770;11906;11876;1;283;1.37087e+09;-1.09627e+09;1;0;-1;0;1;-1;428893;428891;6
582;5.42514e-15;90;1743;11849;11872;1;286;1.37087e+09;-1.09627e+09;0;0;-1;0;0;-1;428893;428891;6
583;5.42789e-15;91;1768;11906;11876;1;283;1.53118e+09;-1.05877e+09;2;0;-1;0;2;-1;520437;520436;6
583;5.42514e-15;91;1742;11849;11872;1;286;1.53118e+09;-1.05877e+09;0;0;-1;0;0;-1;520437;520436;6
584;5.42789e-15;96;1766;11906;11876;1;283;1.47495e+09;-1.02281e+09;0;0;-1;0;0;-1;624174;624173;6
584;5.42514e-15;91;1742;11849;11872;1;286;1.47495e+09;-1.02281e+09;0;0;-1;0;0;-1;624174;624173;6
585;5.42789e-15;105;1759;11906;11876;1;283;1.52436e+09;-9.88342e+08;10;0;-1;0;10;-1;740763;740762;6
585;5.42514e-15;93;1741;11849;11872;1;286;1.52436e+09;-9.88342e+08;1;0;-1;0;1;-1;740763;740762;6
586;5.42789e-15;107;1758;11906;11876;1;283;1.6795e+09;-9.5528e+08;1;0;-1;0;1;-1;870830;870828;6
586;5.42514e-15;93;1741;11849;11872;1;286;1.6795e+09;-9.5528e+08;0;0;-1;0;0;-1;870830;870828;6
587;5.42789e-15;107;1757;11906;11876;1;283;1.61831e+09;-9.23566e+08;1;0;-1;0;1;-1;1014962;1014960;6
587;5.42514e-15;98;1738;11849;11872;1;286;1.61831e+09;-9.23566e+08;4;0;-1;0;4;-1;1014962;1014960;6
588;5.42789e-15;107;1757;11906;11876;1;283;1.66296e+09;-8.93136e+08;0;0;-1;0;0;-1;1173709;1173707;6
588;5.42514e-15;104;1736;11849;11872;1;286;1.66296e+09;-8.93136e+08;5;0;-1;0;5;-1;1173709;1173707;6
589;5.42789e-15;111;1755;11906;11876;1;283;1.70616e+09;-8.63933e+08;3;0;-1;0;3;-1;1347583;1347581;6
589;5.42514e-15;107;1734;11849;11872;1;286;1.70616e+09;-8.63933e+08;1;0;-1;0;1;-1;1347583;1347581;6
590;5.42789e-15;121;1745;11906;11876;1;283;1.85533e+09;-8.359e+08;12;0;-1;0;12;-1;1537058;1537056;6
590;5.42514e-15;108;1734;11849;11872;1;286;1.85533e+09;-8.359e+08;2;0;-1;0;2;-1;1537058;1537056;6
591;5.42789e-15;122;1745;11906;11876;1;283;1.78841e+09;-8.08984e+08;0;0;-1;0;0;-1;1742568;1742566;6
591;5.42514e-15;110;1734;11849;11872;1;286;1.78841e+09;-8.08984e+08;1;0;-1;0;1;-1;1742568;1742566;6
592;5.42789e-15;122;1745;11906;11876;1;283;1.82756e+09;-7.83135e+08;0;0;-1;0;0;-1;1964509;1964508;6
592;5.42514e-15;110;1734;11849;11872;1;286;1.82756e+09;-7.83135e+08;1;0;-1;0;1;-1;1964509;1964508;6
593;5.42789e-15;131;1741;11906;11876;1;283;1.97285e+09;-7.58305e+08;11;0;-1;0;11;-1;2203240;2203238;6
593;5.42514e-15;115;1731;11849;11872;1;286;1.97285e+09;-7.58305e+08;2;0;-1;0;2;-1;2203240;2203238;6
594;5.42789e-15;131;1741;11906;11876;1;283;1.9022e+09;-7.34449e+08;0;0;-1;0;0;-1;2459079;2459077;6
594;5.42514e-15;118;1730;11849;11872;1;286;1.9022e+09;-7.34449e+08;0;0;-1;0;0;-1;2459079;2459077;6
595;5.42789e-15;135;1740;11906;11876;1;283;1.93778e+09;-7.11523e+08;10;0;-1;0;10;-1;2732311;2732309;6
595;5.42514e-15;119;1730;11849;11872;1;286;1.93778e+09;-7.11523e+08;0;0;-1;0;0;-1;2732311;2732309;6
596;5.42789e-15;135;1740;11906;11876;1;283;2.07963e+09;-6.89486e+08;0;0;-1;0;0;-1;3023183;3023181;7
596;5.42514e-15;120;1730;11849;11872;1;286;2.07963e+09;-6.89486e+08;1;0;-1;0;1;-1;3023183;3023181;7
597;5.42789e-15;147;1737;11906;11876;1;283;2.11304e+09;-6.68298e+08;11;0;-1;0;11;-1;3331907;3331905;7
597;5.42514e-15;124;1730;11849;11872;1;286;2.11304e+09;-6.68298e+08;4;0;-1;0;4;-1;3331907;3331905;7
598;5.42789e-15;152;1736;11906;11876;1;283;2.14544e+09;-6.47923e+08;8;0;-1;0;8;-1;3658661;3658659;7
598;5.42514e-15;124;1730;11849;11872;1;286;2.14544e+09;-6.47923e+08;0;0;-1;0;0;-1;3658661;3658659;7
599;5.42789e-15;157;1733;11906;11876;1;283;-2.14748e+09;-6.28325e+08;5;0;-1;0;5;-1;4003589;4003587;7
599;5.42514e-15;125;1729;11849;11872;1;286;-2.14748e+09;-6.28325e+08;0;0;-1;0;0;-1;4003589;4003587;7
600;5.42789e-15;157;1733;11906;11876;1;283;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;4366806;4366804;7
600;5.42514e-15;125;1729;11849;11872;1;286;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;4366806;4366804;7
601;5.42789e-15;157;1733;11906;11876;1;283;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;4748392;4748390;7
601;5.42514e-15;124;1729;11849;11872;1;286;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;4748392;4748390;7
602;5.42789e-15;157;1732;11906;11876;1;283;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;5148402;5148400;7
602;5.42514e-15;120;1729;11849;11872;1;286;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;5148402;5148400;7
603;5.42789e-15;157;1732;11906;11876;1;283;-2.14748e+09;-5.57049e+08;0;0;-1;0;0;-1;5566860;5566858;8
603;5.42514e-15;120;1729;11849;11872;1;286;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;5566860;5566858;8
604;5.42789e-15;154;1732;11906;11876;1;283;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;6003764;6003762;8
604;5.42514e-15;120;1729;11849;11872;1;286;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;6003764;6003762;8
605;5.42789e-15;153;1732;11906;11876;1;283;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
605;5.42514e-15;118;1729;11849;11872;1;286;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
606;5.42789e-15;153;1732;11906;11876;1;283;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
606;5.42514e-15;118;1729;11849;11872;1;286;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
607;5.42789e-15;151;1732;11906;11876;1;283;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;7424755;7424753;9
607;5.42514e-15;118;1728;11849;11872;1;286;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;7424755;7424753;9
608;5.42789e-15;151;1731;11906;11876;1;283;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;7934928;7934927;10
608;5.42514e-15;118;1728;11849;11872;1;286;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;7934928;7934927;10
609;5.42789e-15;149;1731;11906;11876;1;283;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
609;5.42514e-15;118;1728;11849;11872;1;286;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
610;5.42789e-15;149;1731;11906;11876;1;283;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
610;5.42514e-15;115;1727;11849;11872;1;286;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
611;5.42789e-15;148;1731;11906;11876;1;283;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
611;5.42514e-15;115;1727;11849;11872;1;286;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
612;5.42789e-15;146;1731;11906;11876;1;283;-2.14748e+09;-4.30837e+08;0;0;-1;0;0;-1;10154931;10154930;14
612;5.42514e-15;115;1727;11849;11872;1;286;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
613;5.42789e-15;146;1731;11906;11876;1;283;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
613;5.42514e-15;115;1727;11849;11872;1;286;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
614;5.42789e-15;145;1731;11906;11876;1;283;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
614;5.42514e-15;114;1727;11849;11872;1;286;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
615;5.42789e-15;144;1731;11906;11876;1;283;-2.14748e+09;-3.97129e+08;0;0;-1;0;0;-1;12003419;12003417;20
615;5.42514e-15;114;1727;11849;11872;1;286;-2.14748e+09;-3.97129e+08;0;0;-1;0;0;-1;12003419;12003417;20
616;5.42789e-15;143;1731;11906;11876;1;283;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
616;5.42514e-15;114;1727;11849;11872;1;286;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
617;5.42789e-15;142;1731;11906;11876;1;283;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
617;5.42514e-15;114;1727;11849;11872;1;286;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
618;5.42789e-15;139;1731;11906;11876;1;283;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
618;5.42514e-15;112;1727;11849;11872;1;286;-2.14748e+09;-3.66798e+08;0;0;-1;0;0;-1;14002829;14002828;29
619;5.42789e-15;139;1731;11906;11876;1;283;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
619;5.42514e-15;112;1727;11849;11872;1;286;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
620;5.42789e-15;139;1731;11906;11876;1;283;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
620;5.42514e-15;111;1727;11849;11872;1;286;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
621;5.42789e-15;138;1731;11906;11876;1;283;-2.14748e+09;-3.39454e+08;0;0;-1;0;0;-1;16146404;16146404;43
621;5.42514e-15;111;1727;11849;11872;1;286;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
622;5.42789e-15;131;1730;11906;11876;1;283;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
622;5.42514e-15;111;1727;11849;11872;1;286;-2.14748e+09;-3.30943e+08;0;0;-1;0;0;-1;16891690;16891690;49
623;5.42789e-15;130;1729;11906;11876;1;283;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
623;5.42514e-15;109;1727;11849;11872;1;286;-2.14748e+09;-3.22714e+08;0;0;-1;0;0;-1;17651876;17651876;56
624;5.42789e-15;130;1729;11906;11876;1;283;-2.14748e+09;-3.14757e+08;0;0;-1;0;0;-1;18426665;18426666;64
624;5.42514e-15;109;1727;11849;11872;1;286;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
625;5.42789e-15;128;1729;11906;11876;1;283;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
625;5.42514e-15;109;1727;11849;11872;1;286;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
626;5.42789e-15;128;1729;11906;11876;1;283;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
626;5.42514e-15;107;1727;11849;11872;1;286;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
627;5.42789e-15;127;1729;11906;11876;1;283;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
627;5.42514e-15;107;1727;11849;11872;1;286;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
628;5.42789e-15;125;1729;11906;11876;1;283;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
628;5.42514e-15;107;1727;11849;11872;1;286;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
629;5.42789e-15;125;1729;11906;11876;1;283;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
629;5.42514e-15;107;1727;11849;11872;1;286;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
630;5.42789e-15;125;1729;11906;11876;1;283;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
630;5.42514e-15;107;1727;11849;11872;1;286;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
631;5.42789e-15;121;1729;11906;11876;1;283;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
631;5.42514e-15;106;1727;11849;11872;1;286;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
632;5.42789e-15;121;1729;11906;11876;1;283;-2.14748e+09;-2.59697e+08;-1;0;0;0;-1;0;25113751;25113756;172
632;5.42514e-15;106;1727;11849;11872;1;286;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
633;5.42789e-15;119;1729;11906;11876;1;283;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
633;5.42514e-15;105;1727;11849;11872;1;286;-2.14748e+09;-2.53759e+08;0;0;-1;0;0;-1;26006008;26006015;194
634;5.42789e-15;119;1729;11906;11876;1;283;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909739;218
634;5.42514e-15;104;1726;11849;11872;1;286;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909739;218
635;5.42789e-15;119;1729;11906;11876;1;283;-2.14748e+09;-2.42429e+08;-1;0;0;0;-1;0;27824602;27824611;244
635;5.42514e-15;104;1726;11849;11872;1;286;-2.14748e+09;-2.42429e+08;-1;0;0;0;-1;0;27824602;27824611;244
636;5.42789e-15;119;1729;11906;11876;1;283;-2.14748e+09;-2.37024e+08;-1;0;0;0;-1;0;28750301;28750312;273
636;5.42514e-15;104;1726;11849;11872;1;286;-2.14748e+09;-2.37024e+08;0;0;-1;0;0;-1;28750301;28750312;273
637;5.42789e-15;119;1729;11906;11876;1;283;-2.14748e+09;-2.31784e+08;-1;0;0;0;-1;0;29686513;29686525;305
637;5.42514e-15;104;1726;11849;11872;1;286;-2.14748e+09;-2.31784e+08;-1;0;0;0;-1;0;29686513;29686525;305
638;5.42789e-15;115;1729;11906;11876;1;283;-2.14748e+09;-2.26703e+08;-1;0;0;0;-1;0;30632922;30632935;340
638;5.42514e-15;103;1726;11849;11872;1;286;-2.14748e+09;-2.26703e+08;-1;0;0;0;-1;0;30632922;30632935;340
639;5.42789e-15;115;1729;11906;11876;1;283;-2.14748e+09;-2.21775e+08;-1;0;0;0;-1;0;31589215;31589230;379
639;5.42514e-15;103;1726;11849;11872;1;286;-2.14748e+09;-2.21775e+08;-1;0;0;0;-1;0;31589215;31589230;379
640;5.42789e-15;113;1729;11906;11876;1;283;-2.14748e+09;-2.16994e+08;-1;0;0;0;-1;0;32555081;32555098;421
640;5.42514e-15;103;1726;11849;11872;1;286;-2.14748e+09;-2.16994e+08;-1;0;0;0;-1;0;32555081;32555098;421
641;5.42789e-15;112;1729;11906;11876;1;283;-2.14748e+09;-2.12356e+08;-1;0;0;0;-1;0;33530210;33530230;467
641;5.42514e-15;103;1726;11849;11872;1;286;-2.14748e+09;-2.12356e+08;-1;0;0;0;-1;0;33530210;33530230;467
642;5.42789e-15;109;1729;11906;11876;1;283;-2.14748e+09;-2.07855e+08;-1;0;0;0;-1;0;34514298;34514320;517
642;5.42514e-15;98;1726;11849;11872;1;286;-2.14748e+09;-2.07855e+08;-1;0;0;0;-1;0;34514298;34514320;517
643;5.42789e-15;109;1729;11906;11876;1;283;-2.14748e+09;-2.03486e+08;-1;0;0;0;-1;0;35507041;35507065;572
643;5.42514e-15;98;1726;11849;11872;1;286;-2.14748e+09;-2.03486e+08;-1;0;0;0;-1;0;35507041;35507065;572
644;5.42789e-15;109;1729;11906;11876;1;283;-2.14748e+09;-1.99245e+08;-1;0;0;0;-1;0;36508138;36508166;632
644;5.42514e-15;95;1726;11849;11872;1;286;-2.14748e+09;-1.99245e+08;-1;0;0;0;-1;0;36508138;36508166;632
