step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
609;4.20206e-15;74;578;9045;10021;1;0;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
609;4.19826e-15;77;583;9224;10015;1;1;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
610;4.19826e-15;84;585;9224;10015;1;1;-2.14748e+09;-4.55404e+08;0;0;-1;0;0;-1;9009369;9009367;12
610;4.20142e-15;74;578;9045;10021;1;0;-2.14748e+09;-4.55404e+08;0;0;-1;0;0;-1;9009369;9009367;12
610;4.19826e-15;77;583;9224;10015;1;1;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
611;4.19826e-15;83;585;9224;10015;1;1;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
611;4.20206e-15;74;578;9045;10021;1;0;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
611;4.19826e-15;76;583;9224;10015;1;1;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
612;4.19826e-15;83;585;9224;10015;1;1;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
612;4.20142e-15;74;578;9045;10021;1;0;-2.14748e+09;-4.30837e+08;0;0;-1;0;0;-1;10154931;10154930;14
612;4.19826e-15;76;583;9224;10015;1;1;-2.14748e+09;-4.30837e+08;0;0;-1;0;0;-1;10154931;10154930;14
613;4.19826e-15;83;585;9224;10015;1;1;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
613;4.20206e-15;73;577;9045;10021;1;0;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
613;4.19826e-15;76;583;9224;10015;1;1;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
614;4.19826e-15;78;581;9224;10015;1;1;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
614;4.20142e-15;72;577;9045;10021;1;0;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
614;4.19826e-15;73;583;9224;10015;1;1;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
615;4.19826e-15;77;581;9224;10015;1;1;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003418;20
615;4.20206e-15;72;577;9045;10021;1;0;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003418;20
615;4.19826e-15;73;583;9224;10015;1;1;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003417;20
616;4.19826e-15;75;581;9224;10015;1;1;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
616;4.20142e-15;72;577;9045;10021;1;0;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
616;4.19826e-15;73;583;9224;10015;1;1;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
617;4.19826e-15;74;581;9224;10015;1;1;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
617;4.20206e-15;72;577;9045;10021;1;0;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
617;4.19826e-15;71;583;9224;10015;1;1;-2.14748e+09;-3.76558e+08;0;0;-1;0;0;-1;13319990;13319989;26
618;4.19826e-15;74;581;9224;10015;1;1;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
618;4.20142e-15;70;577;9045;10021;1;0;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
618;4.19826e-15;71;583;9224;10015;1;1;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
619;4.19826e-15;74;581;9224;10015;1;1;-2.14748e+09;-3.57369e+08;0;0;-1;0;0;-1;14701692;14701692;33
619;4.20206e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
619;4.19826e-15;71;583;9224;10015;1;1;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
620;4.19826e-15;74;581;9224;10015;1;1;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
620;4.20142e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
620;4.19826e-15;69;583;9224;10015;1;1;-2.14748e+09;-3.48258e+08;0;0;-1;0;0;-1;15416310;15416309;38
621;4.19826e-15;72;581;9224;10015;1;1;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
621;4.20206e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
621;4.19826e-15;69;583;9224;10015;1;1;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
622;4.19826e-15;71;580;9224;10015;1;1;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
622;4.20142e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
622;4.19826e-15;69;583;9224;10015;1;1;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
623;4.19826e-15;70;579;9224;10015;1;1;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
623;4.20206e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
623;4.19826e-15;69;583;9224;10015;1;1;-2.14748e+09;-3.22714e+08;0;0;-1;0;0;-1;17651876;17651876;56
624;4.19826e-15;68;579;9224;10015;1;1;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
624;4.20142e-15;69;577;9045;10021;1;0;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
624;4.19826e-15;69;583;9224;10015;1;1;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
625;4.19826e-15;68;579;9224;10015;1;1;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
625;4.20206e-15;68;577;9045;10021;1;0;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
625;4.19826e-15;69;582;9224;10015;1;1;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
626;4.19826e-15;63;579;9224;10015;1;1;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
626;4.20142e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
626;4.19826e-15;69;582;9224;10015;1;1;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
627;4.19826e-15;61;579;9224;10015;1;1;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
627;4.20206e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
627;4.19826e-15;69;582;9224;10015;1;1;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
628;4.19826e-15;59;579;9224;10015;1;1;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
628;4.20142e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
628;4.19826e-15;67;582;9224;10015;1;1;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
629;4.19826e-15;55;578;9224;10015;1;1;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
629;4.20206e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
629;4.19826e-15;67;582;9224;10015;1;1;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;22508964;22508967;120
630;4.19826e-15;55;578;9224;10015;1;1;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
630;4.20142e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.72154e+08;0;0;-1;0;0;-1;23364909;23364913;136
630;4.19826e-15;67;582;9224;10015;1;1;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
631;4.19826e-15;54;578;9224;10015;1;1;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
631;4.20206e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
631;4.19826e-15;66;582;9224;10015;1;1;-2.14748e+09;-2.65826e+08;0;0;-1;0;0;-1;24233278;24233283;153
632;4.19826e-15;53;578;9224;10015;1;1;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
632;4.20142e-15;67;577;9045;10021;1;0;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
632;4.19826e-15;65;581;9224;10015;1;1;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
633;4.19826e-15;53;578;9224;10015;1;1;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
633;4.20206e-15;63;577;9045;10021;1;0;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
633;4.19826e-15;64;581;9224;10015;1;1;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
634;4.19826e-15;53;578;9224;10015;1;1;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909739;218
634;4.20142e-15;63;577;9045;10021;1;0;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909739;218
634;4.19826e-15;64;581;9224;10015;1;1;-2.14748e+09;-2.48005e+08;0;0;-1;0;0;-1;26909732;26909739;218
