step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
523;4.73755e-15;125;1651;11092;10897;1;343;330;3542;188;55;1770;877;133;893;73;68;5
524;4.74611e-15;97;1692;11164;10920;1;359;389;3543;170;54;1791;869;116;922;73;68;5
524;4.76786e-15;92;1709;11133;10957;1;357;358;3543;148;51;1818;827;97;991;73;68;5
525;4.78303e-15;125;1703;11223;10979;1;360;392;3543;186;48;1806;828;138;978;73;69;5
525;4.80748e-15;105;1719;11208;11016;1;348;379;3543;175;54;1813;833;121;980;73;69;5
526;4.82203e-15;125;1760;11270;11031;1;375;384;3543;211;52;1813;855;159;958;72;69;5
526;4.84655e-15;110;1677;11265;11077;1;347;372;3543;182;59;1808;827;123;981;72;69;5
527;4.8565e-15;92;1724;11324;11086;1;389;287;3444;186;47;1707;872;139;835;73;69;5
527;4.88705e-15;107;1684;11307;11134;1;356;280;3444;194;52;1751;824;142;927;73;69;5
528;4.89304e-15;93;1691;11416;11147;1;366;390;3544;154;48;1746;837;106;909;72;68;5
528;4.925e-15;91;1700;11381;11193;1;350;378;3544;153;48;1779;815;105;964;72;68;5
529;4.93367e-15;110;1713;11513;11196;1;343;401;3544;213;62;1804;835;151;969;72;69;5
529;4.96439e-15;121;1701;11449;11234;1;346;388;3544;179;48;1777;826;131;951;72;69;5
530;4.96639e-15;125;1670;11563;11259;1;357;397;3544;195;58;1740;876;137;864;72;68;5
530;4.99182e-15;123;1740;11488;11285;1;367;383;3544;182;62;1719;886;120;833;72;67;5
531;5.00857e-15;128;1740;11614;11321;1;361;347;3545;178;64;1741;828;114;913;70;67;5
531;5.02601e-15;128;1724;11554;11343;1;369;339;3545;209;48;1699;859;161;840;70;67;5
532;5.05019e-15;102;1710;11687;11373;1;358;345;3545;172;51;1676;876;121;800;71;66;5
532;5.06499e-15;103;1753;11618;11396;1;371;334;3545;166;58;1739;858;108;881;71;66;5
533;5.08519e-15;122;1645;11700;11432;1;385;362;3545;153;43;1746;833;110;913;70;67;5
533;5.1007e-15;100;1724;11683;11457;1;369;334;3545;172;58;1720;837;114;883;70;67;5
534;5.125e-15;80;1704;11764;11496;1;385;334;3546;194;55;1721;816;139;905;70;67;5
534;5.1419e-15;113;1770;11732;11522;1;374;315;3546;162;52;1827;891;110;936;70;67;5
535;5.1683e-15;119;1722;11859;11554;1;368;337;3546;166;51;1737;870;115;867;70;66;5
535;5.18593e-15;91;1758;11784;11579;1;387;286;3546;159;51;1774;863;108;911;70;66;5
536;5.20765e-15;136;1735;11910;11617;1;371;349;3546;179;63;1853;875;116;978;70;67;5
536;5.22464e-15;80;1654;11842;11639;1;387;339;3546;126;45;1724;886;81;838;70;67;5
537;5.2505e-15;111;1733;11938;11663;1;394;333;3546;183;73;1857;854;110;1003;69;67;5
537;5.26549e-15;106;1636;11933;11688;1;363;311;3546;161;64;1839;832;97;1007;69;67;5
538;5.28186e-15;125;1814;12013;11718;1;387;356;3547;184;56;1784;908;128;876;69;68;6
538;5.29893e-15;102;1649;12002;11752;1;361;346;3547;154;48;1783;831;106;952;69;68;6
539;5.31944e-15;129;1683;12080;11776;1;385;341;3547;169;57;1747;925;112;822;69;68;6
539;5.34271e-15;111;1772;12065;11796;1;362;303;3547;166;54;1749;843;112;906;69;68;6
540;5.35916e-15;103;1648;12139;11835;1;383;336;3547;151;73;1803;818;78;985;69;68;6
540;5.37289e-15;100;1799;12117;11853;1;371;323;3547;154;56;1799;893;98;906;69;68;6
541;5.39968e-15;101;1669;12211;11876;1;376;354;3548;175;61;1768;840;114;928;69;68;6
541;5.41206e-15;100;1727;12158;11919;1;382;309;3548;162;55;1743;868;107;875;69;68;6
542;5.42789e-15;103;1730;12261;11940;1;383;351;3548;160;59;1679;872;101;807;70;68;6
542;5.45753e-15;105;1757;12211;11972;1;385;338;3548;169;49;1751;901;120;850;70;68;6
543;5.47203e-15;125;1646;12310;11993;1;389;350;3548;172;51;1841;895;121;946;69;69;6
543;5.49414e-15;97;1771;12270;12027;1;381;334;3548;195;52;1810;876;143;934;69;68;6
544;5.50867e-15;111;1719;12378;12056;1;383;332;3548;155;56;1751;849;99;902;69;68;6
544;5.53222e-15;113;1760;12309;12072;1;392;316;3548;146;41;1766;871;105;895;69;68;6
545;5.55233e-15;107;1753;12433;12117;1;390;254;3449;151;54;1695;822;97;873;70;69;6
545;5.56344e-15;99;1727;12417;12139;1;362;321;3549;153;55;1793;830;98;963;69;69;6
546;5.59472e-15;94;1742;12488;12183;1;381;319;3549;128;44;1768;851;84;917;68;68;6
546;5.61003e-15;96;1690;12475;12195;1;364;283;3549;158;44;1852;835;114;1017;68;67;6
547;5.6407e-15;87;1746;12558;12242;1;370;287;3549;161;45;1793;932;116;861;68;68;6
547;5.64907e-15;99;1765;12538;12250;1;356;272;3549;127;39;1765;855;88;910;68;67;6
548;5.68191e-15;81;1739;12631;12292;1;354;208;3450;146;49;1816;874;97;942;69;67;6
548;5.68751e-15;91;1766;12599;12295;1;347;292;3550;148;52;1764;838;96;926;69;67;6
549;5.71692e-15;64;1681;12721;12355;1;326;315;3550;115;37;1767;834;78;933;68;68;6
549;5.71902e-15;81;1705;12640;12341;1;354;306;3550;164;46;1813;923;118;890;68;68;6
550;5.76112e-15;86;1713;12769;12424;1;323;322;3550;185;45;1807;893;140;914;68;68;6
550;5.75129e-15;90;1687;12686;12397;1;363;310;3550;158;30;1755;892;128;863;68;68;6
551;5.80967e-15;93;1737;12820;12487;1;321;224;3450;189;51;1833;868;138;965;69;67;6
551;5.79066e-15;88;1700;12714;12454;1;374;207;3450;139;41;1785;845;98;940;69;67;6
552;5.85411e-15;79;1620;12874;12534;1;322;301;3551;112;38;1722;829;74;893;67;66;6
552;5.83082e-15;68;1650;12793;12494;1;358;295;3551;103;34;1776;856;69;920;67;66;6
553;5.88735e-15;95;1674;12928;12595;1;321;329;3551;161;43;1701;870;118;831;67;66;6
553;5.85906e-15;99;1672;12865;12556;1;346;317;3551;144;42;1861;857;102;1004;67;66;6
554;5.93057e-15;113;1652;12955;12652;1;338;305;3551;148;44;1757;886;104;871;67;66;6
554;5.90292e-15;91;1673;12900;12619;1;364;279;3551;177;53;1716;837;124;879;67;65;6
555;5.97105e-15;98;1698;12963;12696;1;362;329;3551;159;61;1771;878;98;893;67;66;6
555;5.9476e-15;92;1727;12955;12668;1;360;314;3551;142;51;1767;810;91;957;67;65;6
556;6.00237e-15;104;1757;13024;12752;1;357;313;3552;166;55;1685;847;111;838;67;65;6
556;5.98243e-15;97;1684;13022;12715;1;354;283;3552;150;43;1720;881;107;839;67;65;6
557;6.0423e-15;119;1739;13077;12812;1;363;338;3552;151;55;1829;897;96;932;67;65;6
557;6.01591e-15;92;1748;13082;12768;1;350;323;3552;144;43;1700;844;101;856;67;65;6
558;6.08519e-15;121;1677;13132;12854;1;360;335;3552;182;57;1817;870;125;947;66;64;6
558;6.05373e-15;113;1788;13145;12811;1;347;320;3552;141;47;1723;873;94;850;66;64;6
559;6.11527e-15;123;1697;13166;12902;1;373;234;3453;155;65;1751;851;90;900;67;65;6
559;6.08447e-15;110;1731;13202;12861;1;351;222;3453;174;55;1805;869;119;936;67;65;6
560;6.1497e-15;95;1662;13209;12955;1;376;229;3553;84;47;1729;849;37;880;66;63;6
560;6.12028e-15;89;1685;13243;12903;1;348;226;3553;96;37;1707;810;59;897;66;63;6
561;6.1878e-15;75;1716;13239;13023;1;387;2.14749e+08;-2.14748e+09;107;43;1755;813;64;942;66;64;6
561;6.15042e-15;69;1692;13280;12956;1;355;2.14749e+08;-2.14748e+09;115;30;1803;818;85;985;66;63;6
562;6.2368e-15;75;1716;13239;13023;1;387;3.13773e+08;-2.06399e+09;0;0;-1;0;0;-1;65;63;6
562;6.18852e-15;69;1692;13280;12956;1;355;3.13773e+08;-2.06399e+09;0;0;-1;0;0;-1;65;63;6
563;6.2368e-15;75;1716;13239;13023;1;387;6.19576e+08;-1.98428e+09;0;0;-1;0;0;-1;65;63;6
563;6.18852e-15;69;1692;13280;12956;1;355;6.19576e+08;-1.98428e+09;0;0;-1;0;0;-1;65;63;6
564;6.2368e-15;75;1716;13239;13023;1;387;7.03019e+08;-1.90817e+09;0;0;-1;0;0;-1;416;414;6
564;6.18852e-15;69;1691;13280;12956;1;355;7.03019e+08;-1.90817e+09;0;0;-1;0;0;-1;416;414;6
565;6.2368e-15;75;1713;13239;13023;1;387;7.79193e+08;-1.83548e+09;0;0;-1;0;0;-1;1764;1761;6
565;6.18852e-15;69;1691;13280;12956;1;355;7.79193e+08;-1.83548e+09;0;0;-1;0;0;-1;1764;1761;6
566;6.2368e-15;75;1713;13239;13023;1;387;9.55798e+08;-1.76604e+09;0;0;-1;0;0;-1;5004;5001;6
566;6.18852e-15;69;1691;13280;12956;1;355;9.55798e+08;-1.76604e+09;0;0;-1;0;0;-1;5004;5001;6
567;6.2368e-15;77;1711;13239;13023;1;387;1.34052e+09;-1.69969e+09;1;0;-1;0;1;-1;11232;11230;6
567;6.18852e-15;69;1691;13280;12956;1;355;1.34052e+09;-1.69969e+09;0;0;-1;0;0;-1;11232;11230;6
568;6.2368e-15;79;1706;13239;13023;1;387;1.28939e+09;-1.63627e+09;3;0;-1;0;3;-1;21712;21710;6
568;6.18852e-15;69;1690;13280;12956;1;355;1.28939e+09;-1.63627e+09;0;0;-1;0;0;-1;21712;21710;6
569;6.2368e-15;79;1705;13239;13023;1;387;1.66171e+09;-1.57565e+09;1;0;-1;0;1;-1;37837;37834;6
569;6.18852e-15;73;1690;13280;12956;1;355;1.66171e+09;-1.57565e+09;1;0;-1;0;1;-1;37837;37834;6
570;6.2368e-15;79;1705;13239;13023;1;387;1.7061e+09;-1.51768e+09;0;0;-1;0;0;-1;61099;61096;6
570;6.18852e-15;73;1690;13280;12956;1;355;1.7061e+09;-1.51768e+09;0;0;-1;0;0;-1;61099;61096;6
571;6.2368e-15;84;1704;13239;13023;1;387;1.85233e+09;-1.46224e+09;5;0;-1;0;5;-1;93064;93061;6
571;6.18852e-15;73;1690;13280;12956;1;355;1.9597e+09;-1.46224e+09;0;0;-1;0;0;-1;93064;93061;6
572;6.2368e-15;86;1704;13239;13023;1;387;1.88587e+09;-1.40921e+09;2;0;-1;0;2;-1;135348;135345;6
572;6.18852e-15;76;1687;13280;12956;1;355;1.88587e+09;-1.40921e+09;4;0;-1;0;4;-1;135348;135345;6
573;6.2368e-15;89;1704;13239;13023;1;387;2.02172e+09;-1.35846e+09;0;0;-1;0;0;-1;189593;189590;6
573;6.18852e-15;78;1686;13280;12956;1;355;2.02172e+09;-1.35846e+09;3;0;-1;0;3;-1;189593;189590;6
574;6.2368e-15;90;1704;13239;13023;1;387;-2.14748e+09;-1.30989e+09;0;0;-1;0;0;-1;257453;257450;6
574;6.18852e-15;79;1684;13280;12956;1;355;-2.14748e+09;-1.30989e+09;1;0;-1;0;1;-1;257453;257450;6
575;6.2368e-15;89;1703;13239;13023;1;387;-2.14748e+09;-1.2634e+09;0;0;-1;0;0;-1;340574;340572;6
575;6.18852e-15;79;1684;13280;12956;1;355;-2.14748e+09;-1.2634e+09;0;0;-1;0;0;-1;340574;340572;6
576;6.2368e-15;89;1702;13239;13023;1;387;-2.14748e+09;-1.21888e+09;0;0;-1;0;0;-1;440587;440584;6
576;6.18852e-15;78;1684;13280;12956;1;355;-2.14748e+09;-1.21888e+09;0;0;-1;0;0;-1;440587;440584;6
577;6.2368e-15;89;1702;13239;13023;1;387;-2.14748e+09;-1.17625e+09;-1;0;0;0;-1;0;559086;559083;6
577;6.18852e-15;78;1684;13280;12956;1;355;-2.14748e+09;-1.17625e+09;-1;0;0;0;-1;0;559086;559083;6
578;6.2368e-15;88;1702;13239;13023;1;387;-2.14748e+09;-1.13541e+09;-1;0;0;0;-1;0;697627;697624;6
578;6.18852e-15;77;1683;13280;12956;1;355;-2.14748e+09;-1.13541e+09;-1;0;0;0;-1;0;697627;697624;6
579;6.2368e-15;88;1702;13239;13023;1;387;-2.14748e+09;-1.09627e+09;0;0;-1;0;0;-1;857717;857715;6
579;6.18852e-15;74;1683;13280;12956;1;355;-2.14748e+09;-1.09627e+09;0;0;-1;0;0;-1;857717;857715;6
580;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-1.05877e+09;-1;0;0;0;-1;0;1040806;1040803;6
580;6.18852e-15;74;1683;13280;12956;1;355;-2.14748e+09;-1.05877e+09;0;0;-1;0;0;-1;1040806;1040803;6
581;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-1.02281e+09;-1;0;0;0;-1;0;1248279;1248276;6
581;6.18852e-15;74;1683;13280;12956;1;355;-2.14748e+09;-1.02281e+09;0;0;-1;0;0;-1;1248279;1248276;6
582;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-9.88342e+08;-1;0;0;0;-1;0;1481457;1481455;6
582;6.18852e-15;73;1683;13280;12956;1;355;-2.14748e+09;-9.88342e+08;0;0;-1;0;0;-1;1481457;1481455;6
583;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-9.5528e+08;0;0;-1;0;0;-1;1741590;1741587;6
583;6.18852e-15;73;1683;13280;12956;1;355;-2.14748e+09;-9.5528e+08;0;0;-1;0;0;-1;1741590;1741587;6
584;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-9.23566e+08;0;0;-1;0;0;-1;2029853;2029850;6
584;6.18852e-15;73;1683;13280;12956;1;355;-2.14748e+09;-9.23566e+08;0;0;-1;0;0;-1;2029853;2029850;6
585;6.2368e-15;86;1702;13239;13023;1;387;-2.14748e+09;-8.93136e+08;0;0;-1;0;0;-1;2347347;2347344;6
585;6.18852e-15;72;1682;13280;12956;1;355;-2.14748e+09;-8.93136e+08;-1;0;0;0;-1;0;2347347;2347344;6
586;6.2368e-15;86;1701;13239;13023;1;387;-2.14748e+09;-8.63933e+08;0;0;-1;0;0;-1;2695095;2695092;6
586;6.18852e-15;68;1681;13280;12956;1;355;-2.14748e+09;-8.63933e+08;-1;0;0;0;-1;0;2695095;2695092;6
587;6.2368e-15;86;1701;13239;13023;1;387;-2.14748e+09;-8.359e+08;0;0;-1;0;0;-1;3074045;3074042;6
587;6.18852e-15;68;1681;13280;12956;1;355;-2.14748e+09;-8.359e+08;-1;0;0;0;-1;0;3074045;3074042;6
588;6.2368e-15;86;1700;13239;13023;1;387;-2.14748e+09;-8.08984e+08;-1;0;0;0;-1;0;3485064;3485062;6
588;6.18852e-15;68;1681;13280;12956;1;355;-2.14748e+09;-8.08984e+08;-1;0;0;0;-1;0;3485064;3485062;6
589;6.2368e-15;86;1700;13239;13023;1;387;-2.14748e+09;-7.83135e+08;-1;0;0;0;-1;0;3928947;3928944;6
589;6.18852e-15;68;1681;13280;12956;1;355;-2.14748e+09;-7.83135e+08;-1;0;0;0;-1;0;3928947;3928944;6
590;6.2368e-15;85;1700;13239;13023;1;387;-2.14748e+09;-7.58305e+08;-1;0;0;0;-1;0;4406407;4406404;6
590;6.18852e-15;66;1681;13280;12956;1;355;-2.14748e+09;-7.58305e+08;-1;0;0;0;-1;0;4406407;4406404;6
591;6.2368e-15;85;1700;13239;13023;1;387;-2.14748e+09;-7.34449e+08;-1;0;0;0;-1;0;4918086;4918083;6
591;6.18852e-15;60;1680;13280;12956;1;355;-2.14748e+09;-7.34449e+08;0;0;-1;0;0;-1;4918086;4918083;6
592;6.2368e-15;85;1699;13239;13023;1;387;-2.14748e+09;-7.11523e+08;-1;0;0;0;-1;0;5464550;5464547;7
592;6.18852e-15;60;1680;13280;12956;1;355;-2.14748e+09;-7.11523e+08;-1;0;0;0;-1;0;5464550;5464547;7
593;6.2368e-15;85;1699;13239;13023;1;387;-2.14748e+09;-6.89486e+08;-1;0;0;0;-1;0;6046293;6046291;7
593;6.18852e-15;59;1680;13280;12956;1;355;-2.14748e+09;-6.89486e+08;0;0;-1;0;0;-1;6046293;6046291;7
594;6.2368e-15;83;1699;13239;13023;1;387;-2.14748e+09;-6.68298e+08;0;0;-1;0;0;-1;6663741;6663738;7
594;6.18852e-15;59;1680;13280;12956;1;355;-2.14748e+09;-6.68298e+08;0;0;-1;0;0;-1;6663741;6663738;7
595;6.2368e-15;82;1699;13239;13023;1;387;-2.14748e+09;-6.47923e+08;-1;0;0;0;-1;0;7317248;7317245;7
595;6.18852e-15;58;1679;13280;12956;1;355;-2.14748e+09;-6.47923e+08;-1;0;0;0;-1;0;7317248;7317245;7
596;6.2368e-15;82;1699;13239;13023;1;387;-2.14748e+09;-6.28325e+08;-1;0;0;0;-1;0;8007105;8007102;7
596;6.18852e-15;56;1678;13280;12956;1;355;-2.14748e+09;-6.28325e+08;-1;0;0;0;-1;0;8007105;8007102;7
597;6.2368e-15;81;1699;13239;13023;1;387;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;8733537;8733534;7
597;6.18852e-15;56;1678;13280;12956;1;355;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;8733537;8733534;7
598;6.2368e-15;81;1699;13239;13023;1;387;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;9496710;9496707;8
598;6.18852e-15;56;1678;13280;12956;1;355;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;9496710;9496707;8
599;6.2368e-15;81;1699;13239;13023;1;387;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;10296729;10296727;8
599;6.18852e-15;54;1678;13280;12956;1;355;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;10296729;10296727;8
600;6.2368e-15;81;1699;13239;13023;1;387;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;11133645;11133642;9
600;6.18852e-15;54;1678;13280;12956;1;355;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;11133645;11133642;9
601;6.2368e-15;81;1698;13239;13023;1;387;-2.14748e+09;-5.40859e+08;0;0;-1;0;0;-1;12007452;12007450;9
601;6.18852e-15;51;1677;13280;12956;1;355;-2.14748e+09;-5.40859e+08;0;0;-1;0;0;-1;12007452;12007450;9
602;6.2368e-15;81;1697;13239;13023;1;387;-2.14748e+09;-5.25265e+08;0;0;-1;0;0;-1;12918097;12918094;10
602;6.18852e-15;50;1677;13280;12956;1;355;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;12918097;12918094;10
603;6.2368e-15;79;1697;13239;13023;1;387;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;13865473;13865471;11
603;6.18852e-15;50;1677;13280;12956;1;355;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;13865473;13865471;11
604;6.2368e-15;79;1697;13239;13023;1;387;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;14849432;14849430;12
604;6.18852e-15;50;1677;13280;12956;1;355;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;14849432;14849430;12
605;6.2368e-15;76;1697;13239;13023;1;387;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;15869779;15869777;13
605;6.18852e-15;50;1677;13280;12956;1;355;-2.14748e+09;-4.81819e+08;0;0;-1;0;0;-1;15869779;15869777;13
606;6.2368e-15;72;1697;13239;13023;1;387;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;16926279;16926277;15
606;6.18852e-15;49;1676;13280;12956;1;355;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;16926279;16926277;15
607;6.2368e-15;71;1697;13239;13023;1;387;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;18018659;18018657;17
607;6.18852e-15;49;1675;13280;12956;1;355;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;18018659;18018657;17
608;6.2368e-15;71;1697;13239;13023;1;387;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;19146609;19146607;19
608;6.18852e-15;49;1675;13280;12956;1;355;-2.14748e+09;-4.429e+08;0;0;-1;0;0;-1;19146609;19146607;19
609;6.2368e-15;68;1696;13239;13023;1;387;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;20309784;20309782;22
609;6.18852e-15;49;1675;13280;12956;1;355;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;20309784;20309782;22
610;6.2368e-15;68;1696;13239;13023;1;387;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;21507808;21507806;25
610;6.18852e-15;49;1675;13280;12956;1;355;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;21507808;21507806;25
611;6.2368e-15;66;1696;13239;13023;1;387;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;22740277;22740275;29
611;6.18852e-15;49;1675;13280;12956;1;355;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;22740277;22740275;29
612;6.2368e-15;64;1696;13239;13023;1;387;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;24006757;24006756;33
612;6.18852e-15;48;1675;13280;12956;1;355;-2.14748e+09;-3.97129e+08;0;0;-1;0;0;-1;24006757;24006756;33
613;6.2368e-15;64;1696;13239;13023;1;387;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;25306792;25306791;39
613;6.18852e-15;47;1675;13280;12956;1;355;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;25306792;25306791;39
614;6.2368e-15;64;1696;13239;13023;1;387;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;26639899;26639898;45
614;6.18852e-15;45;1675;13280;12956;1;355;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;26639899;26639898;45
615;6.2368e-15;64;1696;13239;13023;1;387;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;28005576;28005576;52
615;6.18852e-15;41;1675;13280;12956;1;355;-2.14748e+09;-3.66798e+08;0;0;-1;0;0;-1;28005576;28005576;52
616;6.2368e-15;64;1695;13239;13023;1;387;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;29403302;29403302;60
616;6.18852e-15;40;1675;13280;12956;1;355;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;29403302;29403302;60
617;6.2368e-15;61;1695;13239;13023;1;387;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;30832536;30832537;69
617;6.18852e-15;37;1675;13280;12956;1;355;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;30832536;30832537;69
618;6.2368e-15;60;1695;13239;13023;1;387;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;32292724;32292725;79
618;6.18852e-15;35;1675;13280;12956;1;355;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;32292724;32292725;79
619;6.2368e-15;60;1694;13239;13023;1;387;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;33783295;33783296;91
619;6.18852e-15;35;1675;13280;12956;1;355;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;33783295;33783296;91
620;6.2368e-15;57;1694;13239;13023;1;387;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;35303667;35303669;105
620;6.18852e-15;33;1675;13280;12956;1;355;-2.14748e+09;-3.22714e+08;0;0;-1;0;0;-1;35303667;35303669;105
621;6.2368e-15;57;1694;13239;13023;1;387;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;36853245;36853247;121
621;6.18852e-15;33;1675;13280;12956;1;355;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;36853245;36853247;121
622;6.2368e-15;57;1694;13239;13023;1;387;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;38431426;38431429;138
622;6.18852e-15;32;1675;13280;12956;1;355;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;38431426;38431429;138
623;6.2368e-15;57;1694;13239;13023;1;387;-2.14748e+09;-2.99615e+08;0;0;-1;0;0;-1;40037598;40037603;158
623;6.18852e-15;32;1675;13280;12956;1;355;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;40037598;40037603;158
624;6.2368e-15;55;1693;13239;13023;1;387;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;41671142;41671148;180
624;6.18852e-15;32;1674;13280;12956;1;355;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;41671142;41671148;180
625;6.2368e-15;53;1692;13239;13023;1;387;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;43331432;43331439;205
625;6.18852e-15;32;1674;13280;12956;1;355;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;43331432;43331439;205
