step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
399;5.62536e-15;219;1513;18577;12238;1;1244;776;3498;384;94;1806;781;290;1025;98;90;3
400;5.67842e-15;221;1519;18711;12304;1;1267;791;3498;363;109;1719;802;254;917;98;90;3
401;5.72463e-15;222;1544;18874;12367;1;1267;714;3499;372;132;1738;801;240;937;98;90;3
402;5.76885e-15;208;1521;19043;12454;1;1274;732;3499;377;133;1819;838;244;981;98;88;3
403;5.83011e-15;234;1505;19219;12533;1;1272;682;3499;356;82;1778;755;274;1023;98;89;3
404;5.88593e-15;188;1600;19373;12614;1;1277;641;3500;343;92;1683;745;251;938;98;89;3
405;5.94334e-15;167;1559;19591;12695;1;1239;668;3500;318;112;1809;806;206;1003;98;90;3
406;6.00094e-15;186;1590;19789;12772;1;1208;657;3501;353;100;1719;743;253;976;98;91;3
407;6.05587e-15;161;1552;19980;12851;1;1191;646;3501;322;86;1724;786;236;938;97;91;3
408;6.1124e-15;170;1521;20107;12905;1;1200;563;3502;319;103;1709;729;216;980;97;88;3
409;6.15114e-15;152;1569;20319;12983;1;1143;558;3502;271;82;1751;824;189;927;97;88;3
410;6.20724e-15;135;1569;20435;13073;1;1146;566;3502;283;82;1730;798;201;932;96;89;3
411;6.27219e-15;167;1598;20623;13167;1;1104;527;3503;319;79;1770;772;240;998;95;88;3
412;6.34026e-15;153;1626;20797;13258;1;1083;529;3503;303;81;1719;809;222;910;95;88;3
413;6.4064e-15;144;1571;20929;13343;1;1076;520;3504;259;85;1777;827;174;950;94;89;3
414;6.46838e-15;172;1609;21073;13435;1;1053;514;3504;261;89;1750;811;172;939;94;88;3
415;6.53569e-15;143;1611;21190;13504;1;1057;418;3405;259;91;1754;821;168;933;95;88;3
416;6.58633e-15;102;1598;21300;13593;1;1061;531;3505;197;69;1622;801;128;821;94;89;3
417;6.65183e-15;148;1617;21495;13663;1;1008;492;3505;280;67;1796;809;213;987;94;87;3
418;6.70351e-15;123;1663;21617;13749;1;1005;516;3506;234;62;1693;808;172;885;94;87;3
419;6.76717e-15;158;1621;21784;13833;1;968;487;3506;276;63;1773;810;213;963;94;87;3
420;6.82956e-15;116;1617;21915;13909;1;956;482;3507;247;72;1690;778;175;912;93;87;3
421;6.88616e-15;126;1619;22051;13989;1;943;488;3507;224;59;1781;808;165;973;94;87;3
422;6.94591e-15;125;1599;22181;14052;1;931;520;3507;260;58;1753;802;202;951;93;87;3
423;6.99309e-15;149;1629;22298;14130;1;919;490;3508;286;63;1866;793;223;1073;93;87;3
424;7.05165e-15;139;1576;22362;14205;1;951;475;3508;239;64;1778;830;175;948;92;85;3
425;7.10811e-15;129;1607;22445;14286;1;966;503;3509;209;68;1720;836;141;884;92;85;3
426;7.16925e-15;126;1628;22565;14368;1;955;509;3509;249;62;1780;809;187;971;91;86;3
427;7.23133e-15;129;1709;22706;14443;1;933;525;3509;263;65;1733;789;198;944;91;85;3
428;7.28827e-15;151;1649;22821;14522;1;927;501;3510;272;63;1778;814;209;964;91;84;3
429;7.3484e-15;141;1601;22912;14588;1;938;474;3510;258;59;1820;819;199;1001;90;84;3
430;7.39877e-15;144;1630;23003;14671;1;950;500;3511;226;65;1762;808;161;954;90;84;3
431;7.46227e-15;132;1614;23099;14772;1;957;500;3511;263;79;1752;852;184;900;91;84;3
432;7.53978e-15;157;1641;23160;14821;1;980;517;3511;253;67;1742;813;186;929;91;83;3
433;7.57749e-15;148;1623;23224;14899;1;1014;502;3512;221;91;1753;846;130;907;91;84;3
434;7.63763e-15;141;1674;23321;14983;1;1017;491;3512;235;83;1667;833;152;834;91;82;3
435;7.70259e-15;122;1646;23424;15058;1;1027;498;3513;265;66;1788;796;199;992;90;83;4
436;7.76073e-15;156;1678;23540;15138;1;1017;518;3513;251;69;1714;814;182;900;89;82;4
437;7.82292e-15;146;1694;23651;15218;1;1015;483;3513;277;76;1716;823;201;893;89;81;4
438;7.88527e-15;133;1688;23738;15285;1;1032;498;3514;274;72;1748;882;202;866;90;82;4
439;7.93762e-15;139;1631;23885;15368;1;1005;469;3514;264;86;1744;791;178;953;89;82;4
440;8.00341e-15;133;1670;23961;15439;1;1023;464;3514;258;65;1787;823;193;964;90;82;4
441;8.05838e-15;134;1729;24047;15500;1;1028;490;3515;223;63;1695;855;160;840;90;83;4
442;8.10638e-15;147;1743;24151;15570;1;1031;469;3515;231;65;1746;870;166;876;90;82;4
443;8.16158e-15;122;1715;24274;15646;1;1022;489;3516;219;76;1763;844;143;919;90;83;4
444;8.22166e-15;122;1759;24420;15731;1;993;496;3516;274;80;1713;821;194;892;89;83;4
445;8.28902e-15;150;1733;24477;15810;1;1011;500;3516;260;75;1771;857;185;914;89;82;4
446;8.35179e-15;153;1749;24570;15890;1;1018;495;3517;243;62;1790;852;181;938;89;82;4
447;8.41632e-15;142;1711;24670;15962;1;1024;475;3517;252;64;1717;834;188;883;88;82;4
448;8.47301e-15;156;1664;24769;16034;1;1028;519;3517;230;67;1706;881;163;825;89;81;4
449;8.53064e-15;166;1684;24816;16095;1;1064;522;3518;254;75;1803;877;179;926;88;81;4
450;8.57956e-15;142;1654;24900;16168;1;1076;502;3518;273;73;1813;820;200;993;87;82;4
451;8.63823e-15;146;1645;25017;16236;1;1067;510;3519;242;65;1793;792;177;1001;87;79;4
452;8.693e-15;150;1686;25109;16318;1;1075;504;3519;257;75;1752;821;182;931;86;80;4
453;8.75921e-15;151;1702;25236;16405;1;1062;525;3519;249;89;1811;811;160;1000;85;79;4
454;8.83044e-15;154;1648;25304;16463;1;1084;526;3520;261;70;1741;851;191;890;85;80;4
455;8.8775e-15;158;1601;25392;16529;1;1087;490;3520;226;74;1707;853;152;854;85;79;4
456;8.93114e-15;143;1633;25465;16603;1;1102;498;3520;252;74;1680;850;178;830;85;79;4
457;8.99142e-15;150;1659;25568;16672;1;1101;497;3521;254;59;1763;870;195;893;86;79;4
458;9.04775e-15;150;1738;25695;16724;1;1092;549;3521;238;80;1732;830;158;902;86;79;4
459;9.09027e-15;137;1717;25790;16795;1;1103;518;3521;280;69;1731;843;211;888;84;79;4
460;9.14845e-15;170;1667;25888;16857;1;1109;524;3522;261;71;1786;844;190;942;83;79;4
461;9.19935e-15;153;1663;25991;16928;1;1113;512;3522;276;84;1723;843;192;880;83;79;4
462;9.25776e-15;133;1605;26085;17009;1;1118;509;3523;237;69;1824;861;168;963;83;80;4
463;9.32454e-15;145;1629;26214;17080;1;1097;494;3523;245;79;1769;804;166;965;83;79;4
464;9.38321e-15;158;1644;26290;17148;1;1118;527;3523;250;64;1817;792;186;1025;82;79;4
465;9.43951e-15;139;1607;26389;17216;1;1125;502;3524;242;69;1756;831;173;925;82;80;4
466;9.49593e-15;151;1598;26486;17291;1;1120;498;3524;230;72;1789;817;158;972;82;78;4
467;9.55829e-15;140;1596;26590;17358;1;1123;486;3524;252;76;1775;833;176;942;81;78;4
468;9.61411e-15;150;1656;26654;17443;1;1144;519;3525;240;64;1749;807;176;942;81;78;4
469;9.68509e-15;135;1667;26742;17508;1;1163;491;3525;234;79;1838;789;155;1049;82;77;4
470;9.73948e-15;130;1705;26881;17566;1;1138;505;3525;238;60;1743;811;178;932;82;77;4
471;9.7881e-15;150;1664;26956;17640;1;1160;499;3526;246;68;1793;864;178;929;82;78;4
472;9.85025e-15;126;1654;27065;17721;1;1158;524;3526;229;73;1746;807;156;939;81;78;4
473;9.91843e-15;155;1666;27161;17794;1;1155;490;3526;305;70;1795;853;235;942;81;78;4
474;9.98001e-15;146;1665;27239;17882;1;1158;505;3527;238;78;1777;831;160;946;82;77;4
475;1.00544e-14;138;1743;27345;17933;1;1154;512;3527;255;75;1720;806;180;914;81;78;4
476;1.00976e-14;160;1676;27450;18001;1;1151;478;3527;263;70;1763;860;193;903;81;78;4
477;1.01553e-14;147;1713;27501;18057;1;1180;487;3528;246;73;1702;861;173;841;81;77;4
478;1.02029e-14;165;1662;27563;18108;1;1202;496;3528;250;83;1703;840;167;863;81;77;4
479;1.02463e-14;168;1667;27660;18185;1;1209;497;3528;252;71;1790;826;181;964;81;77;4
480;1.0312e-14;159;1625;27786;18261;1;1197;479;3529;257;71;1761;775;186;986;81;76;4
481;1.0377e-14;138;1638;27907;18330;1;1180;468;3529;257;76;1836;815;181;1021;81;77;4
482;1.04361e-14;143;1657;28002;18395;1;1171;474;3529;235;59;1734;834;176;900;80;77;4
483;1.04918e-14;131;1649;28093;18461;1;1173;480;3530;216;83;1791;771;133;1020;80;76;4
484;1.05485e-14;160;1662;28173;18521;1;1181;444;3530;275;62;1691;819;213;872;80;76;5
485;1.06002e-14;120;1638;28227;18590;1;1204;419;3430;231;69;1737;831;162;906;81;76;5
486;1.06597e-14;121;1680;28303;18654;1;1209;504;3531;232;57;1670;810;175;860;79;75;5
487;1.0715e-14;133;1716;28406;18724;1;1203;391;3431;256;87;1787;824;169;963;80;75;5
488;1.07756e-14;97;1678;28492;18789;1;1202;447;3531;198;76;1761;862;122;899;80;75;5
489;1.0832e-14;134;1663;28619;18852;1;1172;394;3432;236;74;1778;860;162;918;81;74;5
490;1.08867e-14;130;1666;28705;18912;1;1168;446;3532;189;56;1735;806;133;929;79;74;5
491;1.09389e-14;120;1625;28811;18978;1;1160;499;3532;227;66;1683;835;161;848;79;74;5
492;1.09964e-14;141;1631;28897;19038;1;1164;489;3533;280;77;1729;813;203;916;78;74;5
493;1.10488e-14;159;1697;28938;19095;1;1198;478;3533;238;70;1784;813;168;971;78;73;5
494;1.10986e-14;165;1646;29022;19164;1;1203;479;3533;249;69;1843;838;180;1005;78;73;5
495;1.11591e-14;144;1689;29089;19224;1;1220;484;3534;247;91;1762;828;156;934;78;73;5
496;1.12117e-14;138;1686;29187;19296;1;1215;480;3534;273;67;1653;859;206;794;78;73;5
497;1.1275e-14;146;1766;29281;19372;1;1210;464;3534;288;77;1712;810;211;902;78;72;5
498;1.13419e-14;140;1749;29356;19434;1;1220;469;3535;240;65;1723;844;175;879;77;72;5
499;1.13966e-14;141;1665;29462;19488;1;1211;478;3535;236;66;1803;867;170;936;77;72;5
500;1.14443e-14;159;1682;29515;19560;1;1238;438;3535;247;61;1772;846;186;926;77;72;5
501;1.1508e-14;141;1654;29582;19620;1;1251;482;3536;196;71;1742;859;125;883;76;73;5
502;1.15612e-14;157;1737;29675;19691;1;1256;369;3436;267;82;1809;835;185;974;77;72;5
503;1.16242e-14;105;1665;29780;19755;1;1249;368;3436;216;68;1692;860;148;832;77;72;5
504;1.16811e-14;114;1681;29876;19819;1;1238;492;3537;176;60;1698;826;116;872;75;72;5
505;1.17381e-14;139;1651;29957;19873;1;1238;393;3437;260;56;1803;823;204;980;76;72;5
506;1.17863e-14;121;1676;30020;19928;1;1247;457;3537;192;67;1657;831;125;826;74;71;5
507;1.18355e-14;137;1676;30117;20000;1;1245;392;3437;236;48;1819;797;188;1022;75;71;5
508;1.18999e-14;142;1668;30255;20062;1;1209;489;3538;205;68;1692;801;137;891;75;72;5
509;4.20838e-15;117;1231;10893;10094;1;1142;382;3438;245;53;1725;519;192;1206;75;72;5
510;4.24829e-15;99;1369;11194;10148;1;1039;450;3538;184;47;1716;671;137;1045;74;71;5
511;4.28259e-15;129;1567;11482;10196;1;935;453;3539;191;51;1707;713;140;994;73;71;5
512;4.31317e-15;150;1592;11719;10269;1;864;401;3539;189;63;1784;734;126;1050;72;71;5
513;4.3598e-15;144;1554;11928;10333;1;802;444;3539;208;60;1739;792;148;947;72;71;5
514;4.40082e-15;110;1622;12134;10404;1;741;354;3540;205;78;1692;793;127;899;72;70;5
515;4.44649e-15;95;1650;12311;10495;1;689;404;3540;164;57;1779;820;107;959;72;71;5
516;4.50524e-15;114;1584;12504;10569;1;633;392;3540;201;55;1724;829;146;895;72;70;5
517;4.55256e-15;118;1666;12649;10637;1;606;337;3541;181;42;1784;757;139;1027;73;70;5
518;4.59678e-15;100;1647;12812;10703;1;562;366;3541;138;59;1850;846;79;1004;72;70;5
519;4.6405e-15;109;1701;12951;10772;1;523;384;3541;217;64;1784;810;153;974;71;70;5
520;4.68501e-15;103;1671;13004;10839;1;540;388;3541;218;58;1733;801;160;932;72;70;5
521;4.729e-15;103;1618;13136;10898;1;513;390;3542;207;48;1769;861;159;908;71;69;5
522;4.76852e-15;108;1656;13247;10964;1;494;380;3542;187;54;1747;788;133;959;71;70;5
523;4.81211e-15;100;1634;13351;11033;1;481;382;3542;159;60;1805;878;99;927;70;69;5
524;4.85782e-15;121;1606;13439;11103;1;475;395;3543;224;43;1741;853;181;888;70;69;5
525;4.90435e-15;127;1725;13536;11168;1;462;391;3543;199;54;1758;782;145;976;70;68;5
526;4.94769e-15;134;1698;13626;11262;1;460;394;3543;193;66;1862;855;127;1007;70;69;5
527;5.01058e-15;126;1766;13701;11334;1;466;382;3544;208;67;1686;842;141;844;69;68;5
528;5.05894e-15;113;1694;13792;11407;1;459;379;3544;194;59;1801;888;135;913;70;68;5
529;5.10812e-15;107;1740;13860;11458;1;468;340;3544;221;64;1783;906;157;877;70;67;5
530;5.14258e-15;90;1689;13950;11529;1;456;390;3544;158;56;1803;865;102;938;70;68;5
531;5.19068e-15;101;1684;14040;11582;1;444;360;3545;174;48;1740;853;126;887;70;68;5
532;5.22668e-15;90;1688;14084;11656;1;459;393;3545;168;73;1706;845;95;861;70;68;5
533;5.27708e-15;119;1686;14155;11712;1;455;354;3545;186;48;1796;862;138;934;69;68;5
534;5.31533e-15;115;1729;14247;11769;1;451;310;3546;210;60;1777;825;150;952;69;68;5
535;5.35437e-15;100;1703;14345;11836;1;437;347;3546;151;49;1779;874;102;905;69;69;5
536;5.40037e-15;129;1676;14419;11901;1;431;329;3546;184;48;1782;875;136;907;69;68;5
537;5.44512e-15;96;1719;14474;11977;1;440;353;3546;179;56;1791;803;123;988;68;68;5
538;5.4976e-15;117;1667;14542;12049;1;447;353;3547;181;56;1762;835;125;927;68;68;5
539;5.54748e-15;97;1728;14612;12113;1;443;357;3547;183;70;1701;835;113;866;68;67;6
540;5.59194e-15;94;1749;14703;12188;1;429;353;3547;181;52;1665;826;129;839;68;68;6
541;5.64419e-15;96;1725;14750;12260;1;442;313;3548;191;35;1805;901;156;904;68;66;6
542;5.6945e-15;92;1715;14829;12323;1;431;274;3548;162;53;1796;813;109;983;68;67;6
543;5.73865e-15;81;1757;14894;12396;1;425;231;3548;142;44;1817;848;98;969;68;66;6
544;5.78995e-15;59;1752;14965;12457;1;411;268;3548;123;38;1766;854;85;912;67;67;6
545;5.83294e-15;94;1698;15034;12526;1;398;286;3549;138;37;1779;899;101;880;68;67;6
546;5.88168e-15;104;1698;15101;12598;1;395;297;3549;132;41;1780;856;91;924;68;65;6
547;5.9327e-15;69;1656;15166;12651;1;392;295;3549;141;45;1800;841;96;959;68;66;6
548;5.97034e-15;95;1693;15229;12700;1;385;295;3550;164;36;1752;828;128;924;67;66;6
549;6.00522e-15;103;1718;15302;12762;1;377;287;3550;142;41;1800;840;101;960;67;66;6
550;6.04944e-15;93;1746;15365;12821;1;373;280;3550;158;60;1780;828;98;952;67;66;6
551;6.09163e-15;89;1788;15430;12894;1;367;314;3550;146;47;1717;864;99;853;67;66;6
552;6.14396e-15;103;1795;15460;12959;1;384;313;3551;141;45;1810;871;96;939;67;65;6
553;6.19068e-15;110;1753;15533;13025;1;375;254;3551;168;46;1757;880;122;877;66;65;6
554;6.23824e-15;89;1807;15570;13077;1;391;302;3551;116;40;1762;805;76;957;66;65;6
555;6.2758e-15;94;1715;15599;13133;1;409;294;3551;143;42;1819;874;101;945;66;65;6
556;6.31634e-15;90;1678;15643;13204;1;418;301;3552;135;43;1843;848;92;995;66;65;6
557;6.36785e-15;106;1685;15693;13281;1;422;243;3552;137;36;1753;871;101;882;66;64;6
558;6.42388e-15;86;1754;15738;13340;1;434;240;3552;126;41;1789;860;85;929;66;63;6
559;6.46692e-15;85;1749;15802;13421;1;424;299;3553;140;42;1815;854;98;961;66;64;6
560;6.52616e-15;84;1782;15843;13481;1;427;194;3453;162;47;1760;849;115;911;66;64;6
561;6.57017e-15;65;1722;15899;13538;1;416;313;3553;84;29;1777;847;55;930;65;64;6
562;6.61206e-15;107;1704;15961;13595;1;407;293;3553;135;40;1809;898;95;911;65;63;6
563;6.65404e-15;111;1662;16015;13656;1;414;260;3554;155;46;1781;879;109;902;64;63;6
564;6.69907e-15;97;1719;16038;13726;1;435;1.07374e+08;-2.14748e+09;139;43;1752;867;96;885;64;63;6
565;6.75087e-15;97;1719;16038;13726;1;435;2.10574e+08;-2.06399e+09;0;0;-1;0;0;-1;64;62;6
566;6.75087e-15;97;1719;16038;13726;1;435;3.09788e+08;-1.98428e+09;0;0;-1;0;0;-1;64;62;6
567;6.75087e-15;97;1719;16038;13726;1;435;2.97823e+08;-1.90817e+09;0;0;-1;0;0;-1;239;238;6
568;6.75087e-15;97;1716;16038;13726;1;435;4.96971e+08;-1.83548e+09;0;0;-1;0;0;-1;913;913;6
569;6.75087e-15;98;1715;16038;13726;1;435;5.85273e+08;-1.76604e+09;0;0;-1;0;0;-1;2534;2533;6
570;6.75087e-15;98;1715;16038;13726;1;435;6.70258e+08;-1.69969e+09;0;0;-1;0;0;-1;5648;5647;6
571;6.75087e-15;98;1715;16038;13726;1;435;7.52072e+08;-1.63627e+09;0;0;-1;0;0;-1;10888;10887;6
572;6.75087e-15;99;1715;16038;13726;1;435;7.2348e+08;-1.57565e+09;0;0;-1;0;0;-1;18951;18950;6
573;6.75087e-15;99;1715;16038;13726;1;435;9.06739e+08;-1.51768e+09;1;0;-1;0;1;-1;30582;30581;6
574;6.75087e-15;99;1714;16038;13726;1;435;8.72477e+08;-1.46224e+09;0;0;-1;0;0;-1;46565;46564;6
575;6.75087e-15;99;1714;16038;13726;1;435;1.05031e+09;-1.40921e+09;0;0;-1;0;0;-1;67707;67706;6
576;6.75087e-15;100;1713;16038;13726;1;435;1.11824e+09;-1.35846e+09;3;0;-1;0;3;-1;94830;94828;6
577;6.75087e-15;100;1712;16038;13726;1;435;1.07636e+09;-1.30989e+09;0;0;-1;0;0;-1;128760;128758;6
578;6.75087e-15;102;1710;16038;13726;1;435;1.2469e+09;-1.2634e+09;0;0;-1;0;0;-1;170321;170319;6
579;6.75087e-15;102;1710;16038;13726;1;435;1.30785e+09;-1.21888e+09;1;0;-1;0;1;-1;220327;220326;6
580;6.75087e-15;106;1705;16038;13726;1;435;1.25928e+09;-1.17625e+09;4;0;-1;0;4;-1;279577;279575;6
581;6.75087e-15;106;1704;16038;13726;1;435;1.31605e+09;-1.13541e+09;2;0;-1;0;2;-1;348848;348846;6
582;6.75087e-15;111;1703;16038;13726;1;435;1.37087e+09;-1.09627e+09;1;0;-1;0;1;-1;428893;428891;6
583;6.75087e-15;111;1703;16038;13726;1;435;1.53118e+09;-1.05877e+09;1;0;-1;0;1;-1;520437;520436;6
584;6.75087e-15;113;1702;16038;13726;1;435;1.47495e+09;-1.02281e+09;2;0;-1;0;2;-1;624174;624173;6
585;6.75087e-15;116;1698;16038;13726;1;435;1.52436e+09;-9.88342e+08;4;0;-1;0;4;-1;740763;740762;6
586;6.75087e-15;117;1698;16038;13726;1;435;1.6795e+09;-9.5528e+08;5;0;-1;0;5;-1;870830;870828;6
587;6.75087e-15;118;1697;16038;13726;1;435;1.72568e+09;-9.23566e+08;2;0;-1;0;2;-1;1014962;1014960;6
588;6.75087e-15;118;1697;16038;13726;1;435;1.66296e+09;-8.93136e+08;2;0;-1;0;2;-1;1173709;1173707;6
589;6.75087e-15;121;1697;16038;13726;1;435;1.70616e+09;-8.63933e+08;6;0;-1;0;6;-1;1347583;1347581;6
590;6.75087e-15;126;1694;16038;13726;1;435;1.85533e+09;-8.359e+08;4;0;-1;0;4;-1;1537058;1537056;6
591;6.75087e-15;130;1693;16038;13726;1;435;1.78841e+09;-8.08984e+08;4;0;-1;0;4;-1;1742568;1742566;6
592;6.75087e-15;133;1693;16038;13726;1;435;1.82756e+09;-7.83135e+08;1;0;-1;0;1;-1;1964509;1964508;6
593;6.75087e-15;134;1693;16038;13726;1;435;1.97285e+09;-7.58305e+08;2;0;-1;0;2;-1;2203240;2203238;6
594;6.75087e-15;137;1690;16038;13726;1;435;1.9022e+09;-7.34449e+08;1;0;-1;0;1;-1;2459079;2459077;6
595;6.75087e-15;137;1688;16038;13726;1;435;1.93778e+09;-7.11523e+08;1;0;-1;0;1;-1;2732311;2732309;6
596;6.75087e-15;144;1684;16038;13726;1;435;2.07963e+09;-6.89486e+08;6;0;-1;0;6;-1;3023183;3023181;7
597;6.75087e-15;145;1684;16038;13726;1;435;2.11304e+09;-6.68298e+08;1;0;-1;0;1;-1;3331907;3331905;7
598;6.75087e-15;145;1684;16038;13726;1;435;2.14544e+09;-6.47923e+08;0;0;-1;0;0;-1;3658661;3658659;7
599;6.75087e-15;147;1681;16038;13726;1;435;-2.14748e+09;-6.28325e+08;4;0;-1;0;4;-1;4003589;4003587;7
600;6.75087e-15;147;1680;16038;13726;1;435;2.09995e+09;-6.0947e+08;-1;0;0;0;-1;0;4366806;4366804;7
601;6.75087e-15;147;1680;16038;13726;1;435;-2.14748e+09;-5.91326e+08;0;0;-1;0;0;-1;4748392;4748390;7
602;6.75087e-15;147;1680;16038;13726;1;435;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;5148402;5148400;7
603;6.75087e-15;146;1680;16038;13726;1;435;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;5566860;5566858;8
604;6.75087e-15;146;1680;16038;13726;1;435;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;6003764;6003762;8
605;6.75087e-15;142;1679;16038;13726;1;435;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
606;6.75087e-15;142;1679;16038;13726;1;435;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
607;6.75087e-15;142;1679;16038;13726;1;435;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;7424755;7424753;9
608;6.75087e-15;140;1679;16038;13726;1;435;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;7934928;7934927;10
609;6.75087e-15;140;1679;16038;13726;1;435;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
610;6.75087e-15;140;1678;16038;13726;1;435;-2.14748e+09;-4.55404e+08;0;0;-1;0;0;-1;9009369;9009367;12
611;6.75087e-15;137;1678;16038;13726;1;435;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;9573344;9573342;13
612;6.75087e-15;135;1678;16038;13726;1;435;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
613;6.75087e-15;134;1678;16038;13726;1;435;-2.14748e+09;-4.192e+08;0;0;-1;0;0;-1;10753944;10753942;16
614;6.75087e-15;133;1678;16038;13726;1;435;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
615;6.75087e-15;131;1678;16038;13726;1;435;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;12003419;12003418;20
616;6.75087e-15;130;1677;16038;13726;1;435;-2.14748e+09;-3.86664e+08;0;0;-1;0;0;-1;12653436;12653435;23
617;6.75087e-15;130;1677;16038;13726;1;435;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
618;6.75087e-15;130;1677;16038;13726;1;435;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
619;6.75087e-15;129;1677;16038;13726;1;435;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
620;6.75087e-15;129;1677;16038;13726;1;435;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
621;6.75087e-15;128;1677;16038;13726;1;435;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
622;6.75087e-15;128;1677;16038;13726;1;435;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
623;6.75087e-15;127;1677;16038;13726;1;435;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
624;6.75087e-15;124;1677;16038;13726;1;435;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
625;6.75087e-15;124;1677;16038;13726;1;435;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
626;6.75087e-15;124;1677;16038;13726;1;435;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
627;6.75087e-15;124;1677;16038;13726;1;435;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
628;6.75087e-15;122;1677;16038;13726;1;435;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665760;21665763;106
