step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
584;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;624174;624173;6
584;4.2318e-15;93;1307;9189;10068;1;38;1.58232e+09;-1.02281e+09;0;0;-1;0;0;-1;624174;624173;6
585;4.26924e-15;116;1555;9154;10127;1;88;1.52436e+09;-9.88342e+08;1;0;-1;0;1;-1;740764;740762;6
585;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;740763;740762;6
585;4.2318e-15;93;1307;9189;10068;1;38;1.63174e+09;-9.88342e+08;1;0;-1;0;1;-1;740763;740762;6
586;4.26924e-15;116;1555;9154;10127;1;88;1.57213e+09;-9.5528e+08;0;0;-1;0;0;-1;870830;870828;6
586;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;870830;870828;6
586;4.2318e-15;96;1306;9189;10068;1;38;1.6795e+09;-9.5528e+08;1;0;-1;0;1;-1;870830;870828;6
587;4.26924e-15;116;1552;9154;10127;1;88;1.61831e+09;-9.23566e+08;1;0;-1;0;1;-1;1014962;1014960;6
587;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1014962;1014960;6
587;4.2318e-15;104;1301;9189;10068;1;38;1.72568e+09;-9.23566e+08;7;0;-1;0;7;-1;1014962;1014960;6
588;4.26924e-15;116;1552;9154;10127;1;88;1.66296e+09;-8.93136e+08;0;0;-1;0;0;-1;1173709;1173707;6
588;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1173709;1173707;6
588;4.2318e-15;105;1301;9189;10068;1;38;1.77034e+09;-8.93136e+08;3;0;-1;0;3;-1;1173709;1173707;6
589;4.26924e-15;116;1552;9154;10127;1;88;1.70616e+09;-8.63933e+08;0;0;-1;0;0;-1;1347583;1347581;6
589;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1347583;1347581;6
589;4.2318e-15;105;1300;9189;10068;1;38;1.81354e+09;-8.63933e+08;0;0;-1;0;0;-1;1347583;1347581;6
590;4.26924e-15;119;1549;9154;10127;1;88;1.74796e+09;-8.359e+08;8;0;-1;0;8;-1;1537058;1537056;6
590;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1537058;1537056;6
590;4.2318e-15;107;1297;9189;10068;1;38;1.85533e+09;-8.359e+08;3;0;-1;0;3;-1;1537058;1537056;6
591;4.26924e-15;120;1548;9154;10127;1;88;1.78841e+09;-8.08984e+08;3;0;-1;0;3;-1;1742568;1742566;6
591;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1742568;1742566;6
591;4.2318e-15;109;1296;9189;10068;1;38;1.89578e+09;-8.08984e+08;2;0;-1;0;2;-1;1742568;1742566;6
592;4.26924e-15;122;1546;9154;10127;1;88;1.82756e+09;-7.83135e+08;2;0;-1;0;2;-1;1964509;1964508;6
592;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;1964509;1964508;6
592;4.2318e-15;115;1293;9189;10068;1;38;1.93494e+09;-7.83135e+08;8;0;-1;0;8;-1;1964509;1964508;6
593;4.26924e-15;123;1546;9154;10127;1;88;1.86548e+09;-7.58305e+08;4;0;-1;0;4;-1;2203240;2203238;6
593;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2203240;2203238;6
593;4.2318e-15;117;1293;9189;10068;1;38;1.97285e+09;-7.58305e+08;4;0;-1;0;4;-1;2203240;2203238;6
594;4.26924e-15;126;1544;9154;10127;1;88;1.9022e+09;-7.34449e+08;2;0;-1;0;2;-1;2459079;2459077;6
594;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2459079;2459077;6
594;4.2318e-15;119;1292;9189;10068;1;38;2.00958e+09;-7.34449e+08;3;0;-1;0;3;-1;2459079;2459077;6
595;4.26924e-15;126;1543;9154;10127;1;88;1.93778e+09;-7.11523e+08;1;0;-1;0;1;-1;2732311;2732309;6
595;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;2732311;2732309;6
595;4.2318e-15;119;1290;9189;10068;1;38;2.04515e+09;-7.11523e+08;1;0;-1;0;1;-1;2732311;2732309;6
596;4.26924e-15;131;1541;9154;10127;1;88;1.97225e+09;-6.89486e+08;2;0;-1;0;2;-1;3023183;3023181;7
596;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;nan;3023183;3023181;7
596;4.2318e-15;121;1289;9189;10068;1;38;2.07963e+09;-6.89486e+08;3;0;-1;0;3;-1;3023183;3023181;7
