step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
477;7.74134e-15;157;1622;19573;15091;1;854;523;3528;257;84;1820;825;173;995;81;78;4
478;7.85252e-15;180;1763;19986;15235;1;891;541;3528;263;78;1759;806;185;953;81;78;4
478;7.78637e-15;142;1652;19690;15153;1;841;505;3528;261;75;1734;820;186;914;81;77;4
479;7.89854e-15;172;1635;20063;15294;1;908;506;3528;261;80;1699;877;181;822;81;77;4
479;7.8346e-15;148;1705;19767;15213;1;852;488;3528;250;68;1682;856;182;826;81;77;4
480;7.94466e-15;139;1546;20149;15358;1;917;545;3529;251;75;1684;835;176;849;81;77;4
480;7.88137e-15;153;1626;19845;15275;1;862;488;3529;217;72;1812;825;145;987;81;76;4
481;7.99479e-15;159;1616;20239;15414;1;920;526;3529;268;69;1762;816;199;946;81;77;4
481;7.9298e-15;141;1731;19950;15324;1;857;494;3529;285;75;1765;787;210;978;81;77;4
482;8.03952e-15;159;1602;20349;15478;1;913;516;3529;258;82;1770;844;176;926;80;77;4
482;7.96814e-15;169;1713;20017;15371;1;871;483;3529;237;76;1749;909;161;840;80;77;4
483;8.08906e-15;170;1609;20444;15535;1;912;520;3530;239;71;1815;826;168;989;80;77;4
483;8.00498e-15;172;1756;20105;15434;1;872;495;3530;237;93;1799;824;144;975;80;76;4
484;8.13396e-15;132;1722;20508;15605;1;936;520;3530;269;91;1760;801;178;959;80;77;5
484;8.05445e-15;176;1731;20237;15485;1;861;492;3530;257;66;1785;826;191;959;80;76;5
485;8.18923e-15;175;1672;20601;15672;1;938;472;3530;275;75;1722;899;200;823;79;76;5
485;8.09457e-15;142;1648;20293;15553;1;887;430;3530;244;85;1733;833;159;900;79;76;5
486;8.24224e-15;145;1630;20680;15724;1;947;465;3531;248;76;1727;851;172;876;79;75;5
486;8.14816e-15;113;1689;20371;15634;1;886;457;3531;233;68;1739;886;165;853;79;75;5
487;8.28346e-15;146;1622;20811;15789;1;922;432;3531;241;78;1851;809;163;1042;79;75;5
487;8.21216e-15;143;1703;20488;15695;1;865;410;3531;239;75;1775;828;164;947;79;75;5
488;8.33509e-15;140;1615;20899;15854;1;920;426;3531;229;66;1878;829;163;1049;80;75;5
488;8.26047e-15;137;1723;20567;15756;1;867;418;3531;211;57;1787;826;154;961;80;75;5
489;8.38682e-15;127;1671;21006;15905;1;900;453;3532;192;72;1742;780;120;962;79;74;5
489;8.30887e-15;136;1672;20670;15817;1;858;429;3532;196;66;1761;863;130;898;79;74;5
490;8.42749e-15;130;1710;21082;15967;1;899;424;3532;210;66;1681;864;144;817;79;74;5
490;8.35816e-15;137;1657;20734;15880;1;869;416;3532;220;55;1749;832;165;917;79;74;5
491;8.47701e-15;121;1633;21181;16036;1;890;424;3532;202;60;1850;834;142;1016;79;74;5
491;8.40754e-15;144;1603;20841;15928;1;857;407;3532;223;57;1725;793;166;932;79;74;5
492;8.53224e-15;128;1678;21258;16099;1;893;450;3533;212;67;1819;803;145;1016;78;74;5
492;8.44585e-15;121;1641;20914;15982;1;864;443;3533;204;73;1793;817;131;976;78;74;5
493;8.58277e-15;133;1632;21366;16170;1;875;425;3533;217;68;1792;864;149;928;78;73;5
493;8.48981e-15;131;1707;21015;16041;1;848;411;3533;204;66;1763;844;138;919;78;73;5
494;8.63984e-15;132;1659;21445;16224;1;875;439;3533;225;61;1744;819;164;925;78;73;5
494;8.53625e-15;141;1667;21122;16106;1;832;416;3533;217;59;1842;889;158;953;78;73;5
495;8.68333e-15;133;1690;21531;16292;1;874;438;3534;223;75;1820;861;148;959;78;73;5
495;8.58839e-15;143;1725;21157;16155;1;857;422;3534;213;69;1845;838;144;1007;78;73;5
496;8.7382e-15;150;1662;21631;16353;1;866;428;3534;231;67;1787;818;164;969;78;73;5
496;8.62777e-15;134;1717;21263;16228;1;842;421;3534;190;61;1781;875;129;906;78;73;5
497;8.78752e-15;129;1698;21693;16417;1;877;426;3534;232;79;1729;868;153;861;78;72;5
497;8.68655e-15;135;1746;21330;16285;1;846;395;3534;240;66;1885;817;174;1068;78;72;5
498;8.84017e-15;120;1739;21796;16469;1;867;422;3535;214;64;1811;833;150;978;77;72;5
498;8.73254e-15;137;1649;21420;16334;1;844;409;3535;202;66;1750;826;136;924;77;72;5
499;8.88237e-15;124;1668;21899;16535;1;853;429;3535;194;52;1758;856;142;902;77;72;5
499;8.77214e-15;143;1669;21481;16405;1;847;415;3535;206;52;1735;833;154;902;77;72;5
500;8.93602e-15;137;1667;21971;16592;1;857;409;3535;212;52;1796;794;160;1002;77;72;5
500;8.83044e-15;124;1696;21537;16459;1;859;397;3535;190;55;1792;831;135;961;77;72;5
501;8.98245e-15;125;1694;22013;16653;1;881;433;3536;225;58;1748;828;167;920;76;72;5
501;8.87425e-15;115;1672;21649;16526;1;838;416;3536;197;58;1771;830;139;941;76;72;5
502;9.03223e-15;142;1687;22043;16706;1;913;434;3536;211;68;1760;836;143;924;76;72;5
502;8.9287e-15;121;1696;21741;16583;1;830;395;3536;221;59;1688;853;162;835;76;72;5
503;9.07555e-15;133;1647;22127;16764;1;911;434;3536;238;74;1726;839;164;887;75;72;5
503;8.97512e-15;129;1751;21844;16626;1;818;406;3536;200;53;1706;850;147;856;75;72;5
504;9.12303e-15;152;1681;22218;16825;1;904;443;3537;204;67;1705;800;137;905;75;72;5
504;9.01018e-15;149;1708;21941;16696;1;802;429;3537;189;56;1794;834;133;960;75;72;5
505;9.17307e-15;141;1655;22246;16888;1;932;446;3537;227;66;1689;874;161;815;75;72;5
505;9.06737e-15;130;1683;22022;16770;1;802;430;3537;212;65;1758;902;147;856;75;72;5
506;9.22484e-15;161;1668;22363;16952;1;906;432;3537;227;84;1766;865;143;901;74;71;5
506;9.12795e-15;114;1703;22090;16845;1;814;424;3537;213;61;1769;856;152;913;74;71;5
507;9.27753e-15;123;1615;22400;17006;1;929;455;3537;202;76;1779;829;126;950;75;71;5
507;9.18949e-15;129;1655;22153;16902;1;816;428;3537;241;72;1799;836;169;963;75;71;5
508;9.32206e-15;138;1608;22508;17069;1;914;427;3538;227;64;1757;838;163;919;75;71;5
508;9.23635e-15;154;1698;22192;16955;1;840;419;3538;213;64;1827;836;149;991;75;71;5
509;9.37411e-15;145;1634;22573;17130;1;927;388;3538;213;65;1742;815;148;927;74;71;5
509;9.28e-15;120;1669;22258;17018;1;847;381;3538;217;66;1835;841;151;994;74;71;5
510;9.4246e-15;125;1704;22589;17181;1;967;408;3538;196;71;1835;868;125;967;74;71;5
510;9.33197e-15;111;1645;22348;17088;1;842;395;3538;204;66;1812;816;138;996;74;71;5
511;9.46688e-15;132;1706;22674;17236;1;961;404;3539;203;64;1728;897;139;831;73;71;5
511;9.38983e-15;135;1641;22427;17156;1;841;391;3539;174;48;1707;855;126;852;73;71;5
512;9.51255e-15;115;1723;22764;17311;1;950;372;3539;196;70;1751;810;126;941;72;71;5
512;9.44615e-15;111;1725;22535;17212;1;819;366;3539;190;68;1772;825;122;947;72;71;5
513;9.57494e-15;118;1644;22857;17367;1;936;406;3539;187;51;1803;840;136;963;72;70;5
513;9.49261e-15;120;1701;22630;17280;1;806;399;3539;189;50;1787;878;139;909;72;70;5
514;9.62162e-15;117;1748;22966;17419;1;912;342;3540;162;72;1733;840;90;893;72;70;5
514;9.54914e-15;108;1694;22715;17331;1;798;315;3540;205;56;1686;852;149;834;72;70;5
515;9.66503e-15;91;1682;23058;17481;1;897;365;3540;160;62;1807;865;98;942;72;71;5
515;9.5916e-15;107;1694;22782;17371;1;793;353;3540;180;59;1819;826;121;993;72;69;5
516;9.71687e-15;117;1684;23106;17532;1;913;359;3540;168;45;1812;841;123;971;72;70;5
516;9.62496e-15;118;1704;22861;17427;1;782;340;3540;195;55;1819;854;140;965;72;70;5
517;9.75959e-15;107;1693;23199;17582;1;906;307;3541;173;78;1756;800;95;956;73;70;5
517;9.67171e-15;109;1689;22953;17492;1;766;302;3541;156;60;1739;847;96;892;73;70;5
518;9.80152e-15;93;1629;23284;17643;1;896;332;3541;162;44;1763;857;118;906;72;70;5
518;9.72608e-15;95;1755;23014;17566;1;762;302;3541;145;40;1755;839;105;916;72;70;5
519;9.85277e-15;102;1653;23417;17711;1;851;353;3541;137;38;1695;852;99;843;71;70;5
519;9.7881e-15;83;1775;23106;17615;1;742;347;3541;152;45;1709;889;107;820;71;70;5
520;9.91e-15;100;1738;23468;17766;1;857;363;3541;176;50;1737;826;126;911;72;69;5
520;9.82924e-15;98;1747;23174;17674;1;732;303;3541;163;44;1764;798;119;966;72;69;5
521;9.95637e-15;97;1733;23578;17822;1;830;354;3542;196;62;1812;869;134;943;71;69;5
521;9.87885e-15;111;1719;23283;17735;1;701;338;3542;143;46;1842;862;97;980;71;69;5
522;1.00037e-14;118;1738;23647;17890;1;825;344;3542;190;53;1788;819;137;969;71;68;5
522;9.93023e-15;113;1645;23334;17794;1;706;327;3542;182;56;1774;870;126;904;71;68;5
523;1.00612e-14;120;1724;23692;17946;1;839;347;3542;180;63;1822;901;117;921;70;69;5
523;9.98001e-15;103;1649;23389;17852;1;705;325;3542;126;55;1724;862;71;862;70;69;5
524;1.01086e-14;128;1718;23778;17998;1;835;322;3543;147;50;1834;849;97;985;70;68;5
524;1.0029e-14;110;1683;23489;17927;1;686;316;3543;167;51;1814;811;116;1003;70;68;5
525;1.01528e-14;122;1684;23852;18062;1;830;352;3543;164;46;1732;863;118;869;70;68;5
525;1.00925e-14;83;1733;23528;17984;1;701;334;3543;159;53;1735;846;106;889;70;68;5
526;1.02072e-14;118;1740;23936;18130;1;822;369;3543;171;62;1820;861;109;959;70;69;5
526;1.01409e-14;112;1745;23573;18039;1;709;364;3543;149;41;1728;895;108;833;70;68;5
527;1.02651e-14;106;1712;24012;18195;1;816;349;3544;203;68;1652;877;135;775;69;68;5
527;1.01876e-14;113;1771;23629;18104;1;717;338;3544;173;64;1754;851;109;903;69;68;5
528;1.03205e-14;101;1687;24089;18256;1;806;350;3544;169;59;1771;837;110;934;70;68;5
528;1.02429e-14;100;1662;23696;18153;1;713;331;3544;178;63;1749;895;115;854;70;68;5
529;1.03727e-14;109;1687;24134;18313;1;821;305;3544;160;50;1748;869;110;879;70;67;5
529;1.02847e-14;111;1654;23748;18209;1;716;300;3544;148;59;1768;864;89;904;70;67;5
530;1.04215e-14;106;1702;24210;18363;1;815;337;3544;149;50;1752;873;99;879;70;68;5
530;1.03325e-14;96;1764;23790;18276;1;726;327;3544;145;52;1787;785;93;1002;70;68;5
531;1.04644e-14;94;1666;24288;18415;1;805;341;3545;171;59;1857;839;112;1018;70;68;5
531;1.03898e-14;95;1770;23816;18317;1;743;336;3545;156;54;1797;885;102;912;70;68;5
532;1.0509e-14;96;1657;24359;18465;1;796;355;3545;166;52;1663;851;114;812;70;68;5
532;1.04249e-14;101;1661;23886;18383;1;739;343;3545;169;53;1667;861;116;806;70;68;5
533;1.0552e-14;101;1713;24403;18510;1;810;315;3545;190;50;1734;830;140;904;69;68;5
533;1.04815e-14;102;1748;23948;18432;1;736;289;3545;181;53;1773;831;128;942;69;68;5
534;1.05907e-14;100;1759;24468;18556;1;803;289;3546;167;53;1797;847;114;950;69;68;5
534;1.05236e-14;81;1771;24010;18496;1;728;275;3546;144;54;1798;888;90;910;69;68;5
535;1.06304e-14;90;1767;24520;18608;1;808;285;3546;147;45;1795;858;102;937;69;68;5
535;1.05787e-14;92;1707;24086;18548;1;717;278;3546;129;44;1820;884;85;936;69;68;5
536;1.06753e-14;100;1759;24606;18667;1;791;297;3546;143;46;1844;888;97;956;69;68;5
536;1.06235e-14;89;1801;24133;18606;1;718;282;3546;154;46;1811;857;108;954;69;68;5
537;1.07263e-14;89;1717;24657;18711;1;796;314;3546;163;51;1729;848;112;881;68;68;5
537;1.06735e-14;81;1732;24180;18656;1;723;299;3546;135;38;1792;866;97;926;68;68;5
538;1.07643e-14;96;1608;24734;18771;1;785;310;3547;149;60;1775;834;89;941;68;68;5
538;1.07167e-14;81;1688;24235;18730;1;720;293;3547;171;39;1770;821;132;949;68;68;5
539;1.08163e-14;105;1641;24784;18817;1;788;313;3547;145;42;1806;791;103;1015;68;67;6
539;1.07808e-14;78;1696;24272;18783;1;727;275;3547;149;41;1775;858;108;917;68;67;6
540;1.08563e-14;103;1672;24851;18870;1;782;316;3547;154;40;1829;879;114;950;68;67;6
540;1.08268e-14;82;1753;24348;18828;1;707;301;3547;131;37;1840;902;94;938;68;67;6
541;1.09023e-14;91;1764;24893;18922;1;792;266;3548;158;39;1754;788;119;966;68;66;6
