step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
299;5.30781e-15;310;1393;16890;11771;1;1680;1112;3445;560;162;1684;719;398;965;117;97;1
300;5.35574e-15;325;1471;17101;11846;1;1708;1101;3445;576;161;1738;771;415;967;117;98;1
301;5.40724e-15;307;1490;17314;11931;1;1731;1075;3446;567;148;1669;758;419;911;117;97;1
302;5.46581e-15;283;1477;17557;12010;1;1725;1073;3447;484;147;1652;720;337;932;116;97;1
303;5.52044e-15;302;1510;17806;12098;1;1723;1049;3447;576;154;1702;746;422;956;117;97;1
304;5.5815e-15;279;1455;18087;12184;1;1693;1071;3448;535;153;1730;791;382;939;117;97;1
305;5.6414e-15;291;1455;18295;12267;1;1707;1070;3449;575;154;1701;723;421;978;116;96;1
306;5.6994e-15;299;1431;18475;12341;1;1739;1087;3449;515;139;1713;751;376;962;116;97;1
307;5.75129e-15;305;1502;18682;12440;1;1764;1060;3450;540;149;1741;733;391;1008;115;96;1
308;5.82095e-15;357;1551;18915;12512;1;1774;1058;3451;533;145;1721;709;388;1012;115;97;1
309;5.87178e-15;316;1514;19168;12590;1;1776;1074;3451;538;159;1724;738;379;986;115;95;1
310;5.92702e-15;319;1548;19414;12663;1;1769;1048;3452;588;148;1714;757;440;957;115;95;1
311;5.97888e-15;316;1538;19634;12736;1;1779;1067;3452;517;143;1700;773;374;927;115;96;1
312;6.03088e-15;293;1552;19820;12806;1;1817;1008;3453;563;158;1766;801;405;965;114;95;1
313;6.08089e-15;283;1512;20032;12889;1;1833;1045;3454;495;123;1738;759;372;979;113;95;1
314;6.14037e-15;334;1528;20250;12965;1;1845;1041;3454;534;130;1798;754;404;1044;113;95;1
315;6.195e-15;313;1439;20466;13033;1;1875;1017;3455;551;147;1637;766;404;871;113;94;1
316;6.24402e-15;283;1451;20640;13114;1;1914;1056;3455;494;145;1736;712;349;1024;113;94;1
317;6.30257e-15;287;1397;20841;13202;1;1932;1054;3456;544;145;1616;737;399;879;114;95;1
318;6.3664e-15;272;1431;21060;13275;1;1940;1012;3457;526;155;1686;680;371;1006;114;95;1
319;6.41951e-15;276;1432;21290;13359;1;1935;1051;3457;524;130;1730;729;394;1001;114;95;1
320;6.4808e-15;279;1462;21462;13442;1;1972;1029;3458;550;129;1676;712;421;964;114;96;1
321;6.54155e-15;271;1421;21672;13515;1;1978;1012;3458;498;141;1744;777;357;967;114;95;1
322;6.59515e-15;263;1488;21918;13619;1;1960;1049;3459;495;120;1726;731;375;995;113;96;1
323;6.67175e-15;253;1490;22145;13732;1;1961;1049;3460;523;126;1691;768;397;923;112;96;1
324;6.75531e-15;268;1494;22351;13831;1;1972;988;3460;525;130;1717;773;395;944;112;96;1
325;6.82881e-15;263;1457;22589;13919;1;1958;987;3461;518;150;1736;774;368;962;111;96;1
326;6.89437e-15;261;1542;22759;13993;1;1980;1044;3461;491;138;1732;722;353;1010;111;95;1
327;6.94965e-15;294;1538;23030;14068;1;1950;1025;3462;529;140;1702;792;389;910;112;96;1
328;7.00584e-15;293;1504;23207;14145;1;1976;1046;3462;481;147;1753;732;334;1021;111;95;1
329;7.06368e-15;288;1513;23433;14217;1;1972;989;3463;536;153;1674;778;383;896;112;95;1
330;7.11791e-15;265;1481;23609;14311;1;2001;990;3464;449;133;1673;732;316;941;112;96;1
331;7.18892e-15;268;1539;23798;14387;1;2014;992;3464;469;135;1782;750;334;1032;112;95;1
332;7.2465e-15;287;1538;23983;14473;1;2031;991;3465;453;130;1671;774;323;897;112;95;1
333;7.31184e-15;282;1548;24204;14548;1;2042;995;3465;484;142;1728;799;342;929;111;96;1
334;7.36899e-15;271;1598;24375;14633;1;2073;1050;3466;519;134;1774;749;385;1025;110;96;2
335;7.43394e-15;301;1554;24594;14712;1;2078;993;3466;532;124;1789;796;408;993;110;95;2
336;7.49447e-15;286;1466;24798;14804;1;2095;1028;3467;505;145;1693;755;360;938;110;95;2
337;7.56517e-15;251;1511;25044;14873;1;2083;1047;3467;494;154;1662;732;340;930;109;95;2
338;7.61834e-15;326;1455;25237;14951;1;2099;1030;3468;525;142;1743;763;383;980;109;95;2
339;7.67859e-15;294;1469;25400;15040;1;2163;1049;3469;498;130;1794;761;368;1033;109;95;2
340;7.74754e-15;281;1402;25627;15119;1;2165;1008;3469;579;124;1735;765;455;970;109;96;2
341;7.80891e-15;303;1471;25781;15204;1;2207;1044;3470;533;144;1765;714;389;1051;109;95;2
342;7.87513e-15;271;1530;25960;15295;1;2235;1043;3470;502;132;1735;725;370;1010;109;94;2
343;7.94623e-15;272;1468;26194;15363;1;2219;1024;3471;543;152;1781;754;391;1027;108;94;2
344;7.99949e-15;266;1477;26403;15425;1;2234;1006;3471;504;145;1715;753;359;962;108;94;2
345;8.04816e-15;282;1492;26580;15506;1;2257;1026;3472;499;134;1766;762;365;1004;108;94;2
346;8.11189e-15;279;1519;26787;15612;1;2260;1045;3472;492;146;1687;725;346;962;108;94;2
347;8.19555e-15;280;1526;26963;15698;1;2296;1027;3473;522;137;1788;761;385;1027;108;94;2
348;8.26364e-15;285;1662;27170;15775;1;2317;1005;3473;526;143;1738;739;383;999;108;94;2
349;8.32476e-15;236;1582;27337;15850;1;2354;1022;3474;476;159;1770;788;317;982;109;94;2
350;8.38443e-15;297;1554;27577;15920;1;2334;1042;3474;509;129;1757;803;380;954;108;94;2
351;8.44026e-15;283;1518;27775;16013;1;2355;1008;3475;508;148;1765;719;360;1046;108;94;2
352;8.51462e-15;297;1524;27974;16102;1;2372;1007;3475;499;138;1750;754;361;996;107;94;2
353;8.58598e-15;262;1530;28160;16196;1;2395;1026;3476;511;156;1648;791;355;857;107;94;2
354;8.66077e-15;271;1540;28317;16286;1;2436;1007;3476;499;96;1764;751;403;1013;106;93;2
355;8.73416e-15;230;1533;28554;16370;1;2433;1010;3477;489;164;1739;707;325;1032;106;93;2
356;8.80209e-15;277;1584;28741;16470;1;2445;1010;3477;500;123;1759;763;377;996;105;93;2
357;8.88318e-15;287;1525;28958;16576;1;2444;1029;3478;509;136;1715;783;373;932;105;94;2
358;8.96941e-15;301;1564;29164;16660;1;2457;1025;3479;506;142;1719;777;364;942;105;93;2
359;9.03794e-15;273;1570;29414;16746;1;2448;1019;3479;540;161;1709;805;379;904;106;92;2
360;9.10829e-15;265;1488;29614;16842;1;2455;1033;3480;526;138;1651;789;388;862;105;92;2
361;9.18703e-15;297;1564;29728;16919;1;2522;1012;3480;513;134;1669;736;379;933;104;92;2
362;9.25034e-15;293;1483;29931;16995;1;2533;992;3481;513;149;1906;782;364;1124;104;92;2
363;9.31298e-15;261;1533;30171;17083;1;2521;1013;3481;467;131;1773;739;336;1034;103;92;2
364;9.38569e-15;297;1499;30409;17165;1;2500;997;3482;536;141;1779;773;395;1006;103;91;2
365;9.45361e-15;260;1529;30569;17249;1;2535;999;3482;476;147;1787;822;329;965;103;92;2
366;9.52335e-15;277;1570;30758;17335;1;2546;999;3482;481;141;1749;779;340;970;103;92;2
367;9.59494e-15;277;1538;31005;17417;1;2546;1001;3483;482;151;1811;762;331;1049;102;92;2
368;9.66336e-15;279;1592;31180;17502;1;2573;1038;3483;520;144;1725;755;376;970;102;92;2
369;9.73445e-15;292;1507;31353;17589;1;2606;1037;3484;525;142;1748;767;383;981;102;93;2
370;9.8074e-15;310;1554;31528;17681;1;2638;1021;3484;504;147;1643;783;357;860;102;93;2
371;9.88474e-15;267;1478;31736;17754;1;2654;1035;3485;567;145;1739;757;422;982;102;94;2
372;9.94625e-15;286;1583;31917;17845;1;2667;960;3485;510;130;1801;725;380;1076;102;94;2
373;1.00231e-14;307;1530;32140;17929;1;2669;979;3486;456;143;1746;778;313;968;102;95;2
374;1.00942e-14;286;1599;32352;17994;1;2681;983;3486;470;144;1775;767;326;1008;102;94;2
375;1.01494e-14;279;1598;32551;18070;1;2692;949;3487;536;153;1753;814;383;939;101;95;2
376;1.0214e-14;255;1580;32739;18159;1;2701;890;3487;444;135;1743;778;309;965;101;94;2
377;1.02898e-14;278;1544;32989;18248;1;2669;937;3488;471;131;1699;743;340;956;100;95;2
378;1.03658e-14;290;1595;33205;18327;1;2673;916;3488;476;140;1745;775;336;970;101;95;2
379;1.04335e-14;284;1597;33435;18400;1;2660;868;3489;499;130;1787;796;369;991;101;95;2
380;1.04961e-14;232;1545;33639;18486;1;2655;871;3489;434;137;1815;798;297;1017;101;95;2
381;1.05701e-14;269;1529;33819;18568;1;2661;826;3490;443;130;1669;804;313;865;101;93;2
382;1.06407e-14;245;1544;34025;18645;1;2654;863;3490;439;133;1712;738;306;974;101;94;2
383;1.07072e-14;227;1541;34203;18723;1;2667;853;3491;434;98;1735;724;336;1011;101;93;2
384;1.07747e-14;207;1521;34390;18805;1;2666;816;3491;435;116;1759;801;319;958;101;92;2
385;1.08459e-14;201;1464;34594;18890;1;2650;826;3491;394;116;1776;724;278;1052;101;93;2
386;1.09197e-14;231;1541;34796;18953;1;2646;791;3492;436;105;1764;748;331;1016;101;93;3
387;1.09746e-14;218;1567;34966;19038;1;2659;834;3492;353;122;1713;768;231;945;102;93;3
388;1.10488e-14;203;1531;35144;19124;1;2666;780;3493;408;115;1757;788;293;969;102;92;3
389;1.1124e-14;201;1515;35384;19203;1;2624;774;3493;403;101;1767;747;302;1020;102;91;3
390;1.11933e-14;199;1532;35592;19279;1;2599;771;3494;407;108;1779;786;299;993;102;92;3
391;1.126e-14;209;1515;35715;19350;1;2618;798;3494;409;112;1668;801;297;867;101;92;3
392;1.13225e-14;210;1564;35942;19416;1;2590;796;3495;406;114;1727;760;292;967;101;91;3
393;1.13807e-14;219;1606;36096;19508;1;2601;806;3495;383;112;1817;806;271;1011;101;91;3
394;1.1462e-14;216;1530;36292;19590;1;2595;802;3496;393;109;1698;862;284;836;100;91;3
395;1.15346e-14;204;1500;36471;19664;1;2597;775;3496;373;115;1665;729;258;936;100;89;3
396;1.16002e-14;200;1533;36589;19751;1;2615;798;3496;426;96;1712;796;330;916;99;90;3
397;1.16776e-14;242;1568;36774;19830;1;2599;784;3497;405;105;1742;781;300;961;99;90;3
398;1.1748e-14;225;1560;36973;19903;1;2586;794;3497;372;106;1724;734;266;990;99;90;3
399;1.18131e-14;223;1564;37143;19989;1;2592;790;3498;428;113;1737;813;315;924;98;90;3
400;1.189e-14;229;1598;37292;20077;1;2614;776;3498;419;119;1742;772;300;970;98;90;3
401;4.21281e-15;202;1147;13609;10113.5;1;2462;726;3499;386;83;1820;432;303;1388;98;90;3
402;4.26035e-15;183;1221;14136;10196.5;1;2278;677;3499;341;104;1752;593;237;1159;98;88;3
403;4.31317e-15;178;1361;14622;10282.5;1;2119;667;3499;388;100;1722;638;288;1084;98;89;3
404;4.36812e-15;172;1405;15105;10378.5;1;1950;705;3500;354;89;1731;712;265;1019;98;90;3
405;4.42975e-15;176;1425;15537;10454.5;1;1820;656;3500;332;86;1740;716;246;1024;98;90;3
406;4.47874e-15;189;1450;15950;10539.5;1;1689;669;3501;319;108;1784;745;211;1039;98;91;3
407;4.53374e-15;172;1438;16339;10617.5;1;1565;671;3501;306;92;1737;719;214;1018;97;91;3
408;4.58441e-15;166;1467;16713;10723.5;1;1452;629;3502;311;74;1731;728;237;1003;97;91;3
409;4.65357e-15;198;1489;17023;10828.5;1;1375;621;3502;282;77;1737;744;205;993;97;89;3
410;4.72243e-15;151;1484;17255;10920.5;1;1354;609;3502;309;85;1710;794;224;916;96;89;3
411;4.78303e-15;154;1526;17565;10999.5;1;1270;589;3503;313;69;1759;730;244;1029;95;90;3
412;4.83528e-15;153;1608;17827;11085.5;1;1213;578;3503;313;80;1795;766;233;1029;95;89;3
413;4.89237e-15;147;1572;18058;11180.5;1;1164;529;3504;298;74;1681;789;224;892;94;89;3
414;4.9557e-15;147;1554;18287;11272.5;1;1120;563;3504;273;70;1728;806;203;922;94;88;3
415;5.01729e-15;139;1532;18456;11364.5;1;1111;456;3405;297;66;1800;775;231;1025;95;89;3
416;5.07913e-15;99;1518;18747;11444.5;1;1019;555;3505;257;71;1748;789;186;959;94;89;3
417;5.13311e-15;126;1541;18954;11567.5;1;978;568;3505;289;60;1815;804;229;1011;94;89;3
418;5.21648e-15;147;1566;19149;11648.5;1;951;525;3506;281;66;1756;767;215;989;94;87;3
419;5.27163e-15;125;1574;19263;11733.5;1;965;553;3506;261;69;1758;788;192;970;94;88;3
420;5.3297e-15;125;1623;19431;11831.5;1;939;550;3507;274;62;1756;780;212;976;93;88;3
421;5.39693e-15;141;1637;19604;11916.5;1;914;534;3507;292;67;1737;842;225;895;94;87;3
422;5.45546e-15;148;1673;19751;12018.5;1;913;551;3507;273;87;1703;800;186;903;93;88;3
423;5.52598e-15;129;1572;19845;12105.5;1;935;528;3508;287;80;1713;829;207;884;93;87;3
424;5.58637e-15;140;1570;19997;12215.5;1;916;536;3508;257;67;1770;794;190;976;92;87;3
425;5.66304e-15;122;1607;20136;12304.5;1;903;548;3509;271;66;1738;805;205;933;92;86;3
426;5.72533e-15;121;1677;20277;12396.5;1;891;549;3509;283;65;1684;787;218;897;91;86;3
427;5.78995e-15;167;1704;20428;12494.5;1;879;505;3509;284;70;1754;820;214;934;91;85;3
428;5.85906e-15;133;1701;20553;12576.5;1;874;544;3510;285;78;1749;808;207;941;91;86;3
429;5.91709e-15;151;1630;20671;12668.5;1;877;547;3510;241;69;1669;828;172;841;90;85;3
430;5.98243e-15;132;1608;20759;12774.5;1;897;535;3511;288;78;1785;796;210;989;90;85;3
431;6.05801e-15;139;1644;20896;12849.5;1;880;538;3511;227;72;1780;843;155;937;91;85;3
432;6.11168e-15;144;1587;21010;12923.5;1;883;471;3511;286;69;1815;838;217;977;91;83;3
433;6.16479e-15;131;1599;21140;13016.5;1;874;535;3512;239;83;1777;807;156;970;91;84;3
434;6.23175e-15;151;1643;21258;13111.5;1;869;544;3512;263;62;1733;827;201;906;91;84;3
435;6.3004e-15;160;1596;21360;13193.5;1;882;535;3513;277;72;1701;834;205;867;90;83;4
436;6.35986e-15;160;1613;21475;13283.5;1;884;486;3513;280;80;1698;824;200;874;89;82;4
437;6.42534e-15;121;1575;21604;13366.5;1;883;539;3513;252;55;1733;793;197;940;89;82;4
438;6.48592e-15;153;1617;21720;13444.5;1;878;543;3514;288;60;1709;828;228;881;90;82;4
439;6.54302e-15;161;1652;21800;13544.5;1;899;531;3514;293;66;1802;831;227;971;89;83;4
440;6.61648e-15;147;1558;21877;13634.5;1;924;539;3514;288;76;1752;830;212;922;90;83;4
441;6.68282e-15;148;1624;21943;13717.5;1;956;536;3515;266;84;1764;810;182;954;90;83;4
442;6.7442e-15;140;1662;22062;13814.5;1;959;520;3515;252;83;1811;820;169;991;90;83;4
443;6.81617e-15;157;1659;22189;13891.5;1;952;542;3516;272;81;1698;814;191;884;90;83;4
444;6.87348e-15;147;1670;22297;13975.5;1;957;533;3516;293;73;1819;826;220;993;89;83;4
445;6.93619e-15;145;1642;22408;14073.5;1;958;509;3516;275;88;1690;802;187;888;89;82;4
446;7.00959e-15;136;1648;22525;14145.5;1;947;532;3517;255;83;1733;800;172;933;89;83;4
447;7.06368e-15;134;1681;22639;14211.5;1;940;544;3517;242;90;1752;825;152;927;88;83;4
448;7.11338e-15;113;1713;22713;14285.5;1;962;510;3517;258;84;1759;852;174;907;89;81;4
449;7.16925e-15;150;1623;22857;14352.5;1;930;550;3518;243;68;1672;840;175;832;88;82;4
450;7.21996e-15;163;1605;22966;14429.5;1;936;539;3518;230;78;1766;813;152;953;87;82;4
451;7.27839e-15;144;1565;23060;14507.5;1;956;474;3519;290;74;1727;784;216;943;87;79;4
452;7.33773e-15;140;1772;23165;14571.5;1;958;549;3519;216;66;1834;770;150;1064;86;80;4
453;7.38655e-15;155;1667;23293;14659.5;1;943;480;3519;281;74;1709;893;207;816;85;79;4
454;7.45384e-15;151;1589;23401;14735.5;1;944;553;3520;233;77;1726;832;156;894;85;80;4
455;7.51212e-15;159;1577;23481;14803.5;1;953;539;3520;266;79;1745;817;187;928;85;80;4
456;7.5644e-15;148;1564;23571;14887.5;1;968;525;3520;253;71;1663;842;182;821;85;79;4
457;7.62914e-15;154;1655;23629;14970.5;1;999;572;3521;241;74;1722;784;167;938;86;80;4
458;7.6933e-15;157;1682;23705;15029.5;1;1021;520;3521;316;71;1720;806;245;914;86;79;4
459;7.73901e-15;136;1635;23839;15101.5;1;1015;555;3521;244;71;1782;803;173;979;84;80;4
460;7.79492e-15;150;1755;23945;15188.5;1;1014;488;3522;282;68;1730;797;214;933;83;79;4
461;7.86265e-15;134;1690;24048;15265.5;1;1018;550;3522;245;75;1700;850;170;850;83;80;4
462;7.92276e-15;146;1622;24179;15331.5;1;1010;455;3423;273;72;1770;833;201;937;84;80;4
463;7.97441e-15;135;1561;24276;15413.5;1;1020;549;3523;234;81;1662;806;153;856;83;80;4
464;8.03873e-15;143;1672;24352;15485.5;1;1044;557;3523;279;73;1794;846;206;948;82;80;4
465;8.09535e-15;149;1678;24514;15563.5;1;1013;551;3524;273;61;1752;866;212;886;82;80;4
466;8.15684e-15;142;1623;24598;15628.5;1;1029;552;3524;279;63;1785;797;216;988;82;80;4
467;8.2082e-15;154;1622;24695;15704.5;1;1050;544;3524;289;75;1810;802;214;1008;81;79;4
468;8.26839e-15;146;1651;24808;15770.5;1;1053;536;3525;288;62;1716;766;226;950;81;78;4
469;8.32078e-15;138;1748;24894;15853.5;1;1068;541;3525;300;74;1901;812;226;1089;82;78;4
470;8.38682e-15;163;1703;25010;15926.5;1;1069;514;3525;260;84;1731;826;176;905;82;77;4
471;8.44505e-15;140;1651;25103;15999.5;1;1075;552;3526;244;78;1709;831;166;878;82;78;4
472;8.50341e-15;145;1653;25158;16068.5;1;1103;551;3526;296;78;1772;830;218;942;81;78;4
473;8.5587e-15;132;1688;25268;16141.5;1;1105;549;3526;279;69;1769;822;210;947;81;78;4
474;8.61732e-15;170;1656;25351;16218.5;1;1124;537;3527;280;75;1767;808;205;959;82;78;4
475;8.6793e-15;149;1729;25454;16283.5;1;1126;551;3527;270;84;1739;854;186;885;81;78;4
476;8.73174e-15;147;1655;25513;16344.5;1;1165;519;3527;283;80;1795;888;203;907;81;78;4
477;8.78104e-15;147;1653;25639;16407.5;1;1157;532;3528;260;66;1805;802;194;1003;81;78;4
478;8.83206e-15;129;1633;25743;16486.5;1;1161;524;3528;256;87;1781;842;169;939;81;78;4
479;8.89618e-15;147;1605;25880;16553.5;1;1146;543;3528;258;64;1847;768;194;1079;81;77;4
480;8.95068e-15;158;1664;25913;16629.5;1;1197;535;3529;268;73;1723;839;195;884;81;77;4
481;9.01263e-15;174;1672;26031;16697.5;1;1191;514;3529;312;82;1806;873;230;933;81;77;4
482;9.06819e-15;150;1612;26135;16771.5;1;1198;507;3529;272;87;1795;872;185;923;80;77;4
483;9.12877e-15;167;1618;26243;16824.5;1;1192;487;3530;220;67;1755;767;153;988;80;76;4
484;9.17225e-15;162;1601;26343;16896.5;1;1193;486;3530;203;85;1740;779;118;961;80;76;5
485;9.23142e-15;138;1621;26456;16960.5;1;1193;404;3430;224;85;1740;829;139;911;81;76;5
486;9.28412e-15;129;1571;26565;17033.5;1;1180;488;3531;223;63;1721;799;160;922;79;75;5
487;9.34436e-15;155;1645;26650;17112.5;1;1194;383;3431;235;68;1773;815;167;958;80;75;5
488;9.40969e-15;141;1566;26761;17188.5;1;1190;481;3531;184;49;1801;802;135;999;80;75;5
489;9.47269e-15;147;1596;26874;17261.5;1;1187;386;3432;238;74;1831;801;164;1030;81;74;5
490;9.53333e-15;116;1591;26956;17324.5;1;1194;491;3532;206;57;1739;796;149;943;79;74;5
491;9.58577e-15;162;1596;27035;17379.5;1;1206;472;3532;238;60;1744;766;178;978;79;74;5
492;9.63163e-15;150;1641;27137;17457.5;1;1210;433;3533;263;70;1770;813;193;957;78;74;5
493;9.69679e-15;113;1613;27234;17540.5;1;1202;471;3533;212;78;1772;851;134;921;78;73;5
494;9.76629e-15;141;1593;27349;17589.5;1;1182;470;3533;232;60;1747;820;172;927;78;73;5
495;9.8074e-15;135;1667;27423;17649.5;1;1202;408;3534;236;67;1797;763;169;1034;78;73;5
496;9.85782e-15;123;1725;27507;17705.5;1;1203;465;3534;213;52;1751;790;161;961;78;73;5
497;9.90495e-15;142;1672;27641;17774.5;1;1178;474;3534;222;66;1754;879;156;875;78;72;5
498;9.96313e-15;133;1640;27727;17838.5;1;1177;454;3535;248;71;1751;869;177;882;77;72;5
499;1.00172e-14;131;1611;27834;17899.5;1;1169;400;3535;231;66;1762;820;165;942;77;72;5
500;1.00688e-14;115;1697;27917;17959.5;1;1170;417;3535;214;63;1844;815;151;1029;77;72;5
501;1.01197e-14;116;1700;28043;18020.5;1;1151;402;3536;196;65;1797;835;131;962;76;72;5
502;1.01715e-14;121;1696;28120;18088.5;1;1163;362;3436;218;80;1800;852;138;948;77;72;5
503;1.02293e-14;104;1633;28252;18161.5;1;1140;375;3436;170;48;1742;901;122;841;77;72;5
504;1.02915e-14;101;1588;28367;18229.5;1;1117;435;3537;205;60;1636;797;145;839;75;72;5
505;1.03496e-14;122;1583;28466;18302.5;1;1108;378;3437;188;60;1756;839;128;917;76;72;5
506;1.04121e-14;131;1643;28537;18362.5;1;1114;451;3537;178;56;1771;803;122;968;74;71;5
507;1.04635e-14;141;1702;28613;18427.5;1;1124;384;3437;205;57;1797;824;148;973;75;71;5
508;1.05193e-14;145;1646;28735;18493.5;1;1097;454;3538;204;56;1790;831;148;959;75;71;5
509;1.05761e-14;142;1666;28834;18548.5;1;1098;438;3538;249;70;1761;856;179;905;74;71;5
510;1.06235e-14;129;1636;28920;18612.5;1;1096;445;3538;192;81;1769;852;111;917;74;71;5
511;1.06787e-14;127;1647;28994;18675.5;1;1108;440;3539;193;81;1801;860;112;941;73;71;5
512;1.07332e-14;111;1707;29079;18762.5;1;1109;449;3539;227;52;1682;828;175;854;72;71;5
513;1.08085e-14;109;1711;29124;18840.5;1;1135;385;3539;225;55;1693;868;170;825;72;70;5
514;1.08763e-14;114;1702;29233;18907.5;1;1117;391;3540;185;52;1742;862;133;880;72;70;5
515;1.09345e-14;126;1653;29334;18969.5;1;1107;340;3540;187;59;1669;880;128;789;72;69;5
516;1.09886e-14;102;1642;29421;19042.5;1;1106;365;3540;177;60;1752;858;117;894;72;70;5
517;1.10523e-14;117;1739;29535;19115.5;1;1081;361;3541;182;54;1763;801;128;962;73;70;5
518;1.11161e-14;97;1704;29632;19172.5;1;1070;385;3541;193;69;1811;850;124;961;72;70;5
519;1.11661e-14;127;1743;29720;19248.5;1;1058;358;3541;193;59;1815;805;134;1010;71;70;5
520;1.12328e-14;103;1628;29792;19312.5;1;1053;352;3541;173;74;1646;877;99;769;72;69;5
521;1.1289e-14;91;1668;29890;19389.5;1;1037;376;3542;210;55;1795;812;155;983;71;69;5
522;1.13569e-14;127;1779;29940;19466.5;1;1049;350;3542;192;55;1781;851;137;930;71;68;5
523;1.14248e-14;101;1794;30036;19538.5;1;1039;319;3542;173;59;1777;889;114;888;70;68;5
524;1.14885e-14;78;1747;30123;19603.5;1;1028;355;3543;142;55;1781;870;87;911;70;68;5
525;1.15461e-14;97;1613;30220;19675.5;1;1010;385;3543;179;53;1780;899;126;881;70;68;5
526;1.161e-14;105;1668;30327;19736.5;1;987;324;3543;191;55;1802;829;136;973;70;68;5
527;1.16642e-14;98;1659;30405;19777.5;1;981;389;3544;157;67;1766;884;90;882;69;68;5
528;1.17007e-14;107;1611;30456;19846.5;1;992;307;3544;186;60;1853;872;126;981;70;68;5
529;1.17622e-14;98;1675;30533;19910.5;1;995;385;3544;126;47;1750;824;79;926;70;67;5
530;1.18194e-14;103;1658;30652;19974.5;1;966;378;3544;187;54;1791;823;133;968;70;68;5
531;1.18766e-14;120;1659;30707;20049.5;1;971;385;3545;169;56;1805;808;113;997;70;68;5
532;4.20395e-15;92;1270;11012;10093.8;1;919;384;3545;231;37;1785;483;194;1302;70;68;5
533;4.24765e-15;117;1523;11252;10151.8;1;833;341;3545;192;48;1849;674;144;1175;69;68;5
534;4.2845e-15;103;1583;11453;10220.8;1;772;329;3546;148;54;1769;794;94;975;69;68;5
535;4.32848e-15;94;1587;11651;10303.8;1;707;308;3546;164;55;1832;842;109;990;69;68;5
536;4.38158e-15;91;1600;11834;10358.7;1;646;287;3546;156;43;1794;855;113;939;69;68;5
537;4.41688e-15;103;1660;11986;10430.8;1;599;282;3546;177;31;1735;819;146;916;68;68;5
538;4.46325e-15;99;1683;12135;10509.8;1;554;314;3547;142;44;1733;827;98;906;68;68;5
539;4.5143e-15;96;1673;12259;10571.8;1;525;347;3547;133;45;1731;852;88;879;68;67;6
540;4.55451e-15;96;1673;12368;10641.8;1;503;285;3547;180;52;1820;821;128;999;68;67;6
541;4.60004e-15;96;1688;12485;10697.8;1;476;351;3548;158;37;1747;860;121;887;68;66;6
542;4.63658e-15;103;1656;12570;10780.8;1;466;303;3548;197;49;1803;874;148;929;68;67;6
543;4.69091e-15;97;1671;12676;10836.7;1;446;254;3548;148;49;1807;834;99;973;68;66;6
544;4.72769e-15;101;1638;12771;10904.8;1;426;312;3548;127;35;1804;855;92;949;67;67;6
