step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
559;4.71848e-15;77;1752;10531;10890;1;220;280;3553;116;37;1757;855;79;902;66;65;6
560;4.71585e-15;96;1775;10603;10880;1;214;205;3553;145;49;1762;857;96;905;66;63;6
560;4.76324e-15;85;1685;10564;10944;1;231;200;3553;127;35;1863;888;92;975;66;63;6
561;4.75665e-15;74;1844;10623;10930;1;223;2.14749e+08;-2.14748e+09;100;50;1797;859;50;938;66;63;6
561;4.79888e-15;63;1740;10587;10985;1;240;2.14749e+08;-2.14748e+09;86;39;1731;885;47;846;66;63;6
562;4.78963e-15;74;1844;10623;10930;1;223;3.13773e+08;-2.06399e+09;0;0;-1;0;0;-1;65;63;6
562;4.82601e-15;63;1740;10587;10985;1;240;3.13773e+08;-2.06399e+09;0;0;-1;0;0;-1;65;63;6
563;4.78963e-15;74;1842;10623;10930;1;223;6.19576e+08;-1.98428e+09;0;0;-1;0;0;-1;65;63;6
563;4.82601e-15;64;1740;10587;10985;1;240;6.19576e+08;-1.98428e+09;0;0;-1;0;0;-1;65;63;6
564;4.78963e-15;75;1837;10623;10930;1;223;7.03019e+08;-1.90817e+09;0;0;-1;0;0;-1;416;414;6
564;4.82601e-15;64;1740;10587;10985;1;240;7.03019e+08;-1.90817e+09;1;0;-1;0;1;-1;416;414;6
565;4.78963e-15;75;1835;10623;10930;1;223;7.79193e+08;-1.83548e+09;0;0;-1;0;0;-1;1764;1761;6
565;4.82601e-15;64;1736;10587;10985;1;240;7.79193e+08;-1.83548e+09;1;0;-1;0;1;-1;1764;1761;6
566;4.78963e-15;75;1835;10623;10930;1;223;9.55798e+08;-1.76604e+09;1;0;-1;0;1;-1;5004;5001;6
566;4.82601e-15;64;1735;10587;10985;1;240;9.55798e+08;-1.76604e+09;0;0;-1;0;0;-1;5004;5001;6
567;4.78963e-15;75;1835;10623;10930;1;223;1.34052e+09;-1.69969e+09;0;0;-1;0;0;-1;11232;11230;6
567;4.82601e-15;64;1735;10587;10985;1;240;1.34052e+09;-1.69969e+09;0;0;-1;0;0;-1;11232;11230;6
568;4.78963e-15;75;1833;10623;10930;1;223;1.28939e+09;-1.63627e+09;2;0;-1;0;2;-1;21712;21710;6
568;4.82601e-15;65;1735;10587;10985;1;240;1.28939e+09;-1.63627e+09;5;0;-1;0;5;-1;21712;21710;6
569;4.78963e-15;75;1833;10623;10930;1;223;1.66171e+09;-1.57565e+09;0;0;-1;0;0;-1;37837;37834;6
569;4.82601e-15;67;1732;10587;10985;1;240;1.66171e+09;-1.57565e+09;0;0;-1;0;0;-1;37837;37834;6
570;4.78963e-15;76;1830;10623;10930;1;223;1.7061e+09;-1.51768e+09;0;0;-1;0;0;-1;61099;61096;6
570;4.82601e-15;68;1730;10587;10985;1;240;1.7061e+09;-1.51768e+09;3;0;-1;0;3;-1;61099;61096;6
571;4.78963e-15;81;1825;10623;10930;1;223;1.9597e+09;-1.46224e+09;2;0;-1;0;2;-1;93064;93061;6
571;4.82601e-15;70;1728;10587;10985;1;240;1.9597e+09;-1.46224e+09;1;0;-1;0;1;-1;93064;93061;6
572;4.78963e-15;83;1824;10623;10930;1;223;1.99325e+09;-1.40921e+09;3;0;-1;0;3;-1;135348;135345;6
572;4.82601e-15;70;1728;10587;10985;1;240;1.99325e+09;-1.40921e+09;1;0;-1;0;1;-1;135348;135345;6
573;4.78963e-15;84;1822;10623;10930;1;223;2.02172e+09;-1.35846e+09;2;0;-1;0;2;-1;189593;189590;6
573;4.82601e-15;72;1726;10587;10985;1;240;2.02172e+09;-1.35846e+09;2;0;-1;0;2;-1;189593;189590;6
574;4.78963e-15;84;1822;10623;10930;1;223;-2.14748e+09;-1.30989e+09;1;0;-1;0;1;-1;257453;257450;6
574;4.82601e-15;72;1726;10587;10985;1;240;-2.14748e+09;-1.30989e+09;0;0;-1;0;0;-1;257453;257450;6
575;4.78963e-15;84;1821;10623;10930;1;223;-2.14748e+09;-1.2634e+09;-1;0;0;0;-1;0;340574;340572;6
575;4.82601e-15;72;1726;10587;10985;1;240;-2.14748e+09;-1.2634e+09;0;0;-1;0;0;-1;340574;340572;6
576;4.78963e-15;84;1821;10623;10930;1;223;-2.14748e+09;-1.21888e+09;-1;0;0;0;-1;0;440587;440584;6
576;4.82601e-15;72;1724;10587;10985;1;240;-2.14748e+09;-1.21888e+09;-1;0;0;0;-1;0;440587;440584;6
577;4.78963e-15;83;1821;10623;10930;1;223;-2.14748e+09;-1.17625e+09;0;0;-1;0;0;-1;559086;559083;6
577;4.82601e-15;72;1724;10587;10985;1;240;-2.14748e+09;-1.17625e+09;-1;0;0;0;-1;0;559086;559083;6
578;4.78963e-15;81;1820;10623;10930;1;223;-2.14748e+09;-1.13541e+09;0;0;-1;0;0;-1;697627;697624;6
578;4.82601e-15;71;1722;10587;10985;1;240;-2.14748e+09;-1.13541e+09;-1;0;0;0;-1;0;697627;697624;6
579;4.78963e-15;81;1820;10623;10930;1;223;-2.14748e+09;-1.09627e+09;-1;0;0;0;-1;0;857717;857715;6
579;4.82601e-15;71;1722;10587;10985;1;240;-2.14748e+09;-1.09627e+09;0;0;-1;0;0;-1;857717;857715;6
580;4.78963e-15;81;1820;10623;10930;1;223;-2.14748e+09;-1.05877e+09;0;0;-1;0;0;-1;1040806;1040803;6
580;4.82601e-15;71;1722;10587;10985;1;240;-2.14748e+09;-1.05877e+09;-1;0;0;0;-1;0;1040806;1040803;6
581;4.78963e-15;81;1820;10623;10930;1;223;-2.14748e+09;-1.02281e+09;-1;0;0;0;-1;0;1248279;1248276;6
581;4.82601e-15;71;1722;10587;10985;1;240;-2.14748e+09;-1.02281e+09;0;0;-1;0;0;-1;1248279;1248276;6
582;4.78963e-15;78;1819;10623;10930;1;223;-2.14748e+09;-9.88342e+08;-1;0;0;0;-1;0;1481457;1481455;6
582;4.82601e-15;71;1722;10587;10985;1;240;-2.14748e+09;-9.88342e+08;-1;0;0;0;-1;0;1481457;1481455;6
583;4.78963e-15;78;1818;10623;10930;1;223;-2.14748e+09;-9.5528e+08;0;0;-1;0;0;-1;1741590;1741587;6
583;4.82601e-15;68;1721;10587;10985;1;240;-2.14748e+09;-9.5528e+08;-1;0;0;0;-1;0;1741590;1741587;6
584;4.78963e-15;78;1818;10623;10930;1;223;-2.14748e+09;-9.23566e+08;-1;0;0;0;-1;0;2029853;2029850;6
584;4.82601e-15;68;1721;10587;10985;1;240;-2.14748e+09;-9.23566e+08;-1;0;0;0;-1;0;2029853;2029850;6
585;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-8.93136e+08;-1;0;0;0;-1;0;2347347;2347344;6
585;4.82601e-15;68;1720;10587;10985;1;240;-2.14748e+09;-8.93136e+08;-1;0;0;0;-1;0;2347347;2347344;6
586;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-8.63933e+08;-1;0;0;0;-1;0;2695095;2695092;6
586;4.82601e-15;66;1719;10587;10985;1;240;-2.14748e+09;-8.63933e+08;-1;0;0;0;-1;0;2695095;2695092;6
587;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-8.359e+08;-1;0;0;0;-1;0;3074045;3074042;6
587;4.82601e-15;66;1719;10587;10985;1;240;-2.14748e+09;-8.359e+08;0;0;-1;0;0;-1;3074045;3074042;6
588;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-8.08984e+08;-1;0;0;0;-1;0;3485064;3485062;6
588;4.82601e-15;66;1719;10587;10985;1;240;-2.14748e+09;-8.08984e+08;-1;0;0;0;-1;0;3485064;3485062;6
589;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-7.83135e+08;-1;0;0;0;-1;0;3928947;3928944;6
589;4.82601e-15;65;1719;10587;10985;1;240;-2.14748e+09;-7.83135e+08;0;0;-1;0;0;-1;3928947;3928944;6
590;4.78963e-15;76;1817;10623;10930;1;223;-2.14748e+09;-7.58305e+08;0;0;-1;0;0;-1;4406407;4406404;6
590;4.82601e-15;65;1719;10587;10985;1;240;-2.14748e+09;-7.58305e+08;-1;0;0;0;-1;0;4406407;4406404;6
591;4.78963e-15;75;1816;10623;10930;1;223;-2.14748e+09;-7.34449e+08;0;0;-1;0;0;-1;4918086;4918083;6
591;4.82601e-15;62;1719;10587;10985;1;240;-2.14748e+09;-7.34449e+08;0;0;-1;0;0;-1;4918086;4918083;6
592;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-7.11523e+08;-1;0;0;0;-1;0;5464550;5464547;7
592;4.82601e-15;58;1717;10587;10985;1;240;-2.14748e+09;-7.11523e+08;-1;0;0;0;-1;0;5464550;5464547;7
593;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-6.89486e+08;-1;0;0;0;-1;0;6046293;6046291;7
593;4.82601e-15;58;1717;10587;10985;1;240;-2.14748e+09;-6.89486e+08;-1;0;0;0;-1;0;6046293;6046291;7
594;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-6.68298e+08;-1;0;0;0;-1;0;6663741;6663738;7
594;4.82601e-15;57;1717;10587;10985;1;240;-2.14748e+09;-6.68298e+08;-1;0;0;0;-1;0;6663741;6663738;7
595;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-6.47923e+08;-1;0;0;0;-1;0;7317248;7317245;7
595;4.82601e-15;54;1717;10587;10985;1;240;-2.14748e+09;-6.47923e+08;-1;0;0;0;-1;0;7317248;7317245;7
596;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-6.28325e+08;-1;0;0;0;-1;0;8007105;8007102;7
596;4.82601e-15;54;1717;10587;10985;1;240;-2.14748e+09;-6.28325e+08;0;0;-1;0;0;-1;8007105;8007102;7
597;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-6.0947e+08;0;0;-1;0;0;-1;8733537;8733534;7
597;4.82601e-15;54;1717;10587;10985;1;240;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;8733537;8733534;7
598;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;9496710;9496707;8
598;4.82601e-15;53;1717;10587;10985;1;240;-2.14748e+09;-5.91326e+08;0;0;-1;0;0;-1;9496710;9496707;8
599;4.78963e-15;74;1815;10623;10930;1;223;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;10296729;10296727;8
599;4.82601e-15;53;1717;10587;10985;1;240;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;10296729;10296727;8
600;4.78963e-15;73;1815;10623;10930;1;223;-2.14748e+09;-5.57049e+08;0;0;-1;0;0;-1;11133645;11133642;9
600;4.82601e-15;53;1717;10587;10985;1;240;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;11133645;11133642;9
601;4.78963e-15;73;1815;10623;10930;1;223;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;12007452;12007450;9
601;4.82601e-15;52;1717;10587;10985;1;240;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;12007452;12007450;9
602;4.78963e-15;68;1815;10623;10930;1;223;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;12918097;12918094;10
602;4.82601e-15;51;1716;10587;10985;1;240;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;12918097;12918094;10
603;4.78963e-15;68;1815;10623;10930;1;223;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;13865473;13865471;11
603;4.82601e-15;51;1716;10587;10985;1;240;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;13865473;13865471;11
604;4.78963e-15;68;1815;10623;10930;1;223;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;14849432;14849430;12
604;4.82601e-15;51;1715;10587;10985;1;240;-2.14748e+09;-4.95769e+08;0;0;-1;0;0;-1;14849432;14849430;12
605;4.78963e-15;68;1815;10623;10930;1;223;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;15869779;15869777;13
605;4.82601e-15;51;1715;10587;10985;1;240;-2.14748e+09;-4.81819e+08;0;0;-1;0;0;-1;15869779;15869777;13
606;4.78963e-15;67;1815;10623;10930;1;223;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;16926279;16926277;15
606;4.82601e-15;48;1714;10587;10985;1;240;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;16926279;16926277;15
607;4.78963e-15;67;1815;10623;10930;1;223;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;18018659;18018657;17
607;4.82601e-15;48;1714;10587;10985;1;240;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;18018659;18018657;17
608;4.78963e-15;67;1815;10623;10930;1;223;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;19146609;19146607;19
608;4.82601e-15;47;1714;10587;10985;1;240;-2.14748e+09;-4.429e+08;-1;0;0;0;-1;0;19146609;19146607;19
609;4.78963e-15;67;1815;10623;10930;1;223;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;20309783;20309781;22
609;4.82601e-15;47;1714;10587;10985;1;240;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;20309783;20309781;22
610;4.78963e-15;62;1815;10623;10930;1;223;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;21507808;21507806;25
610;4.82601e-15;47;1714;10587;10985;1;240;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;21507808;21507806;25
611;4.78963e-15;62;1815;10623;10930;1;223;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;22740277;22740275;29
611;4.82601e-15;46;1714;10587;10985;1;240;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;22740277;22740275;29
612;4.78963e-15;62;1815;10623;10930;1;223;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;24006757;24006756;33
612;4.82601e-15;45;1714;10587;10985;1;240;-2.14748e+09;-3.97129e+08;-1;0;0;0;-1;0;24006757;24006756;33
613;4.78963e-15;62;1815;10623;10930;1;223;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;25306792;25306791;39
613;4.82601e-15;44;1714;10587;10985;1;240;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;25306792;25306791;39
614;4.78963e-15;62;1815;10623;10930;1;223;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;26639899;26639898;45
614;4.82601e-15;43;1714;10587;10985;1;240;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;26639899;26639898;45
615;4.78963e-15;61;1815;10623;10930;1;223;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;28005576;28005576;52
615;4.82601e-15;42;1713;10587;10985;1;240;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;28005576;28005576;52
616;4.78963e-15;61;1815;10623;10930;1;223;-2.14748e+09;-3.57369e+08;0;0;-1;0;0;-1;29403302;29403302;60
616;4.82601e-15;41;1713;10587;10985;1;240;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;29403302;29403302;60
617;4.78963e-15;61;1815;10623;10930;1;223;-2.14748e+09;-3.48258e+08;0;0;-1;0;0;-1;30832536;30832537;69
617;4.82601e-15;40;1713;10587;10985;1;240;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;30832536;30832537;69
618;4.78963e-15;59;1813;10623;10930;1;223;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;32292724;32292725;79
618;4.82601e-15;40;1713;10587;10985;1;240;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;32292724;32292725;79
619;4.78963e-15;56;1812;10623;10930;1;223;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;33783295;33783296;91
619;4.82601e-15;37;1712;10587;10985;1;240;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;33783295;33783296;91
620;4.78963e-15;56;1812;10623;10930;1;223;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;35303667;35303669;105
620;4.82601e-15;37;1712;10587;10985;1;240;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;35303667;35303669;105
621;4.78963e-15;55;1812;10623;10930;1;223;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;36853245;36853247;121
621;4.82601e-15;37;1712;10587;10985;1;240;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;36853245;36853247;121
622;4.78963e-15;54;1812;10623;10930;1;223;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;38431426;38431429;138
622;4.82601e-15;37;1712;10587;10985;1;240;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;38431426;38431429;138
623;4.78963e-15;53;1811;10623;10930;1;223;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;40037598;40037603;158
623;4.82601e-15;37;1712;10587;10985;1;240;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;40037598;40037603;158
624;4.78963e-15;53;1811;10623;10930;1;223;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;41671142;41671148;180
624;4.82601e-15;35;1712;10587;10985;1;240;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;41671142;41671148;180
625;4.78963e-15;51;1811;10623;10930;1;223;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;43331432;43331439;205
625;4.82601e-15;34;1712;10587;10985;1;240;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;43331432;43331439;205
626;4.78963e-15;50;1811;10623;10930;1;223;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;45017839;45017847;233
626;4.82601e-15;34;1712;10587;10985;1;240;-2.14748e+09;-2.78689e+08;-1;0;0;0;-1;0;45017839;45017847;233
627;4.78963e-15;48;1811;10623;10930;1;223;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;46729729;46729739;264
627;4.82601e-15;34;1712;10587;10985;1;240;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;46729729;46729739;264
628;4.78963e-15;45;1811;10623;10930;1;223;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;48466466;48466476;299
628;4.82601e-15;29;1711;10587;10985;1;240;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;48466466;48466476;299
629;4.78963e-15;45;1811;10623;10930;1;223;-2.14748e+09;-2.59697e+08;0;0;-1;0;0;-1;50227410;50227423;338
629;4.82601e-15;28;1711;10587;10985;1;240;-2.14748e+09;-2.59697e+08;-1;0;0;0;-1;0;50227410;50227423;338
630;4.78963e-15;40;1810;10623;10930;1;223;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;52011925;52011939;381
630;4.82601e-15;28;1711;10587;10985;1;240;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;52011925;52011939;381
631;4.78963e-15;40;1810;10623;10930;1;223;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;53819371;53819388;429
631;4.82601e-15;25;1711;10587;10985;1;240;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;53819371;53819388;429
632;4.78963e-15;39;1810;10623;10930;1;223;-2.14748e+09;-2.42429e+08;-1;0;0;0;-1;0;55649111;55649130;481
632;4.82601e-15;25;1711;10587;10985;1;240;-2.14748e+09;-2.42429e+08;0;0;-1;0;0;-1;55649111;55649130;481
633;4.78963e-15;39;1810;10623;10930;1;223;-2.14748e+09;-2.37024e+08;-1;0;0;0;-1;0;57500510;57500531;539
633;4.82601e-15;25;1711;10587;10985;1;240;-2.14748e+09;-2.37024e+08;-1;0;0;0;-1;0;57500510;57500531;539
634;4.78963e-15;39;1810;10623;10930;1;223;-2.14748e+09;-2.31784e+08;-1;0;0;0;-1;0;59372932;59372957;603
634;4.82601e-15;24;1710;10587;10985;1;240;-2.14748e+09;-2.31784e+08;-1;0;0;0;-1;0;59372932;59372957;603
635;4.78963e-15;39;1810;10623;10930;1;223;-2.14748e+09;-2.26703e+08;-1;0;0;0;-1;0;61265750;61265777;674
635;4.82601e-15;24;1710;10587;10985;1;240;-2.14748e+09;-2.26703e+08;-1;0;0;0;-1;0;61265750;61265777;674
636;4.78963e-15;39;1810;10623;10930;1;223;-2.14748e+09;-2.21775e+08;-1;0;0;0;-1;0;63178335;63178365;751
636;4.82601e-15;23;1709;10587;10985;1;240;-2.14748e+09;-2.21775e+08;-1;0;0;0;-1;0;63178335;63178365;751
637;4.78963e-15;33;1808;10623;10930;1;223;-2.14748e+09;-2.16994e+08;-1;0;0;0;-1;0;65110065;65110100;835
637;4.82601e-15;23;1709;10587;10985;1;240;-2.14748e+09;-2.16994e+08;-1;0;0;0;-1;0;65110065;65110100;835
638;4.78963e-15;33;1808;10623;10930;1;223;-2.14748e+09;-2.12356e+08;-1;0;0;0;-1;0;67060324;67060363;927
638;4.82601e-15;23;1709;10587;10985;1;240;-2.14748e+09;-2.12356e+08;-1;0;0;0;-1;0;67060324;67060363;927
639;4.78963e-15;33;1808;10623;10930;1;223;-2.14748e+09;-2.07855e+08;-1;0;0;0;-1;0;69028499;69028543;1028
639;4.82601e-15;22;1709;10587;10985;1;240;-2.14748e+09;-2.07855e+08;-1;0;0;0;-1;0;69028499;69028543;1028
640;4.78963e-15;33;1808;10623;10930;1;223;-2.14748e+09;-2.03486e+08;0;0;-1;0;0;-1;71013983;71014033;1137
640;4.82601e-15;22;1709;10587;10985;1;240;-2.14748e+09;-2.03486e+08;-1;0;0;0;-1;0;71013983;71014033;1137
641;4.78963e-15;33;1808;10623;10930;1;223;-2.14748e+09;-1.99245e+08;0;0;-1;0;0;-1;73016177;73016233;1257
641;4.82601e-15;20;1708;10587;10985;1;240;-2.14748e+09;-1.99245e+08;-1;0;0;0;-1;0;73016177;73016233;1257
642;4.78963e-15;32;1808;10623;10930;1;223;-2.14748e+09;-1.95127e+08;-1;0;0;0;-1;0;75034487;75034549;1386
642;4.82601e-15;20;1708;10587;10985;1;240;-2.14748e+09;-1.95127e+08;0;0;-1;0;0;-1;75034487;75034549;1386
643;4.78963e-15;31;1808;10623;10930;1;223;-2.14748e+09;-1.91128e+08;-1;0;0;0;-1;0;77068327;77068396;1527
643;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.91128e+08;-1;0;0;0;-1;0;77068327;77068396;1527
644;4.78963e-15;31;1808;10623;10930;1;223;-2.14748e+09;-1.87243e+08;-1;0;0;0;-1;0;79117118;79117193;1680
644;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.87243e+08;-1;0;0;0;-1;0;79117118;79117193;1680
645;4.78963e-15;31;1808;10623;10930;1;223;-2.14748e+09;-1.83469e+08;-1;0;0;0;-1;0;81180287;81180369;1844
645;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.83469e+08;-1;0;0;0;-1;0;81180287;81180369;1844
646;4.78963e-15;29;1808;10623;10930;1;223;-2.14748e+09;-1.79803e+08;-1;0;0;0;-1;0;83257270;83257361;2022
646;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.79803e+08;-1;0;0;0;-1;0;83257270;83257361;2022
647;4.78963e-15;28;1808;10623;10930;1;223;-2.14748e+09;-1.76239e+08;-1;0;0;0;-1;0;85347512;85347612;2215
647;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.76239e+08;-1;0;0;0;-1;0;85347512;85347612;2215
648;4.78963e-15;27;1808;10623;10930;1;223;-2.14748e+09;-1.72776e+08;-1;0;0;0;-1;0;87450466;87450575;2422
648;4.82601e-15;18;1708;10587;10985;1;240;-2.14748e+09;-1.72776e+08;-1;0;0;0;-1;0;87450466;87450575;2422
649;4.78963e-15;27;1808;10623;10930;1;223;-2.14748e+09;-1.69408e+08;-1;0;0;0;-1;0;89565591;89565711;2644
649;4.82601e-15;14;1707;10587;10985;1;240;-2.14748e+09;-1.69408e+08;-1;0;0;0;-1;0;89565591;89565711;2644
650;4.78963e-15;26;1808;10623;10930;1;223;-2.14748e+09;-1.66134e+08;-1;0;0;0;-1;0;91692358;91692490;2884
650;4.82601e-15;12;1707;10587;10985;1;240;-2.14748e+09;-1.66134e+08;-1;0;0;0;-1;0;91692358;91692490;2884
651;4.78963e-15;26;1808;10623;10930;1;223;-2.14748e+09;-1.6295e+08;-1;0;0;0;-1;0;93830245;93830389;3141
651;4.82601e-15;12;1707;10587;10985;1;240;-2.14748e+09;-1.6295e+08;-1;0;0;0;-1;0;93830245;93830389;3141
652;4.78963e-15;25;1808;10623;10930;1;223;-2.14748e+09;-1.59852e+08;-1;0;0;0;-1;0;95978738;95978895;3417
652;4.82601e-15;11;1707;10587;10985;1;240;-2.14748e+09;-1.59852e+08;-1;0;0;0;-1;0;95978738;95978895;3417
