step;volume;A_0;B_0;C;L;p;Compl;Aext;Bext;A_ingresso;A_uscita;B_ingresso;B_uscita;A_netto;B_netto;Avicino;Amedio;Alontano
513;5.66234e-15;118;1701;14387;12280;1;562;379;3539;178;57;1719;853;121;866;72;70;5
514;5.70851e-15;100;1666;14480;12359;1;550;328;3540;212;53;1746;868;159;878;72;70;5
515;5.76393e-15;104;1757;14547;12415;1;550;323;3540;157;56;1765;820;101;945;72;69;5
516;5.80333e-15;100;1750;14652;12483;1;528;323;3540;131;48;1756;863;83;893;72;70;5
517;5.85129e-15;97;1726;14748;12547;1;504;324;3541;155;47;1733;839;108;894;73;70;5
518;5.89655e-15;107;1752;14830;12615;1;494;318;3541;162;42;1786;898;120;888;72;70;5
519;5.94476e-15;91;1616;14892;12671;1;503;312;3541;139;59;1810;835;80;975;71;70;5
520;5.98457e-15;103;1657;14995;12740;1;477;320;3541;149;46;1746;814;103;932;72;69;5
521;6.03374e-15;93;1685;15051;12801;1;479;308;3542;134;59;1820;852;75;968;71;69;5
522;6.07732e-15;90;1670;15134;12875;1;470;316;3542;152;49;1794;863;103;931;71;68;5
523;6.13032e-15;94;1726;15199;12946;1;471;328;3542;150;34;1830;866;116;964;70;69;5
524;6.18133e-15;94;1673;15265;13007;1;472;327;3543;174;53;1753;861;121;892;70;68;5
525;6.22526e-15;105;1705;15324;13059;1;476;311;3543;160;47;1772;833;113;939;70;68;5
526;6.26279e-15;109;1650;15382;13123;1;482;336;3543;159;59;1717;844;100;873;70;68;5
527;6.30909e-15;128;1598;15442;13179;1;482;332;3544;160;55;1796;880;105;916;69;68;5
528;6.3497e-15;128;1655;15511;13242;1;482;320;3544;154;53;1768;812;101;956;70;68;5
529;6.39548e-15;92;1697;15572;13301;1;485;320;3544;176;45;1718;831;131;887;70;67;5
530;6.43846e-15;88;1756;15646;13375;1;476;314;3544;169;48;1747;829;121;918;70;68;5
531;6.4925e-15;102;1717;15749;13438;1;448;309;3545;147;52;1754;869;95;885;70;68;5
532;6.53862e-15;115;1709;15799;13497;1;449;332;3545;166;46;1758;855;120;903;70;68;5
533;6.58192e-15;103;1638;15835;13557;1;464;266;3545;193;43;1810;891;150;919;69;68;5
534;6.62605e-15;83;1675;15874;13608;1;472;280;3546;147;52;1709;792;95;917;69;68;5
535;6.66363e-15;93;1707;15953;13669;1;459;274;3546;125;40;1809;829;85;980;69;68;5
536;6.70868e-15;91;1710;16008;13722;1;461;268;3546;149;42;1777;890;107;887;69;68;5
537;6.7479e-15;90;1729;16074;13770;1;459;268;3546;145;36;1776;813;109;963;68;68;5
538;6.78349e-15;85;1688;16160;13807;1;445;277;3547;123;56;1812;869;67;943;68;68;5
539;6.81097e-15;90;1684;16233;13877;1;436;297;3547;148;37;1812;846;111;966;68;67;6
540;6.86305e-15;85;1654;16273;13921;1;443;280;3547;155;55;1768;844;100;924;68;67;6
541;6.89586e-15;88;1750;16331;13979;1;441;308;3548;147;38;1755;852;109;903;68;66;6
542;6.93918e-15;85;1737;16393;14041;1;435;310;3548;183;42;1763;879;141;884;68;67;6
543;6.98559e-15;79;1712;16451;14099;1;429;236;3548;137;56;1739;884;81;855;68;66;6
544;7.02911e-15;74;1669;16525;14157;1;411;242;3548;144;28;1676;849;116;827;67;67;6
545;7.07271e-15;86;1713;16603;14223;1;393;259;3549;118;43;1799;807;75;992;68;67;6
546;7.12243e-15;85;1681;16648;14277;1;394;244;3549;134;35;1728;876;99;852;68;65;6
547;7.16321e-15;90;1756;16697;14333;1;396;243;3549;125;42;1724;847;83;877;68;66;6
548;7.20557e-15;89;1760;16728;14394;1;407;240;3550;106;44;1849;868;62;981;67;66;6
549;7.25181e-15;75;1762;16778;14445;1;407;245;3550;111;45;1785;895;66;890;67;66;6
550;7.29055e-15;79;1731;16822;14496;1;403;263;3550;123;43;1754;873;80;881;67;65;6
551;7.32935e-15;78;1713;16884;14542;1;394;285;3550;135;27;1796;835;108;961;67;66;6
552;7.36441e-15;94;1755;16935;14593;1;392;264;3551;109;39;1796;865;70;931;67;65;6
553;7.40335e-15;92;1648;16968;14651;1;405;281;3551;133;25;1773;884;108;889;66;65;6
554;7.44771e-15;90;1638;17005;14714;1;411;247;3551;133;59;1795;855;74;940;66;65;6
555;7.496e-15;87;1761;17046;14775;1;415;268;3551;117;48;1769;801;69;968;66;65;6
556;7.54286e-15;86;1727;17087;14832;1;419;270;3552;140;47;1777;914;93;863;66;65;6
557;7.58673e-15;88;1667;17132;14885;1;420;274;3552;144;38;1809;843;106;966;66;64;6
558;7.6276e-15;71;1658;17180;14935;1;419;267;3552;118;39;1814;867;79;947;66;63;6
559;7.66622e-15;79;1652;17235;14990;1;414;266;3553;150;42;1761;868;108;893;66;64;6
560;7.70878e-15;106;1692;17298;15050;1;403;248;3553;112;55;1834;817;57;1017;65;63;6
561;7.7553e-15;90;1695;17333;15105;1;413;301;3553;135;45;1762;882;90;880;65;64;6
562;7.79803e-15;83;1746;17356;15166;1;427;259;3553;160;55;1868;844;105;1024;65;63;6
563;7.8455e-15;79;1708;17394;15215;1;433;194;3554;131;47;1778;836;84;942;64;62;6
564;7.88371e-15;65;1649;17441;15274;1;427;1.07374e+08;-2.14748e+09;109;29;1731;882;80;849;64;63;6
565;7.9298e-15;65;1648;17441;15274;1;427;1.032e+08;-2.06399e+09;0;0;-1;0;0;-1;65;63;6
566;7.9298e-15;65;1646;17441;15274;1;427;3.09788e+08;-1.98428e+09;0;0;-1;0;0;-1;64;62;6
567;7.9298e-15;65;1646;17441;15274;1;427;4.05197e+08;-1.90817e+09;0;0;-1;0;0;-1;239;238;6
568;7.9298e-15;65;1646;17441;15274;1;427;4.96971e+08;-1.83548e+09;0;0;-1;0;0;-1;913;913;6
569;7.9298e-15;69;1640;17441;15274;1;427;5.85273e+08;-1.76604e+09;0;0;-1;0;0;-1;2534;2533;6
570;7.9298e-15;70;1640;17441;15274;1;427;6.70258e+08;-1.69969e+09;0;0;-1;0;0;-1;5648;5647;6
571;7.9298e-15;70;1638;17441;15274;1;427;7.52072e+08;-1.63627e+09;0;0;-1;0;0;-1;10888;10887;6
572;7.9298e-15;70;1638;17441;15274;1;427;8.30855e+08;-1.57565e+09;0;0;-1;0;0;-1;18951;18950;6
573;7.9298e-15;70;1638;17441;15274;1;427;9.06739e+08;-1.51768e+09;0;0;-1;0;0;-1;30582;30581;6
574;7.9298e-15;70;1635;17441;15274;1;427;9.79851e+08;-1.46224e+09;0;0;-1;0;0;-1;46565;46564;6
575;7.9298e-15;70;1635;17441;15274;1;427;1.05031e+09;-1.40921e+09;0;0;-1;0;0;-1;67707;67706;6
576;7.9298e-15;70;1635;17441;15274;1;427;1.11824e+09;-1.35846e+09;0;0;-1;0;0;-1;94830;94828;6
577;7.9298e-15;70;1634;17441;15274;1;427;1.18373e+09;-1.30989e+09;0;0;-1;0;0;-1;128760;128758;6
578;7.9298e-15;70;1632;17441;15274;1;427;1.2469e+09;-1.2634e+09;3;0;-1;0;3;-1;170321;170319;6
579;7.9298e-15;72;1632;17441;15274;1;427;1.30785e+09;-1.21888e+09;0;0;-1;0;0;-1;220327;220326;6
580;7.9298e-15;72;1632;17441;15274;1;427;1.25928e+09;-1.17625e+09;1;0;-1;0;1;-1;279577;279575;6
581;7.9298e-15;72;1632;17441;15274;1;427;1.31605e+09;-1.13541e+09;0;0;-1;0;0;-1;348848;348846;6
582;7.9298e-15;72;1632;17441;15274;1;427;1.37087e+09;-1.09627e+09;1;0;-1;0;1;-1;428893;428891;6
583;7.9298e-15;72;1632;17441;15274;1;427;1.53118e+09;-1.05877e+09;1;0;-1;0;1;-1;520437;520436;6
584;7.9298e-15;75;1627;17441;15274;1;427;1.47495e+09;-1.02281e+09;0;0;-1;0;0;-1;624174;624173;6
585;7.9298e-15;78;1625;17441;15274;1;427;1.52436e+09;-9.88342e+08;2;0;-1;0;2;-1;740763;740762;6
586;7.9298e-15;78;1625;17441;15274;1;427;1.6795e+09;-9.5528e+08;0;0;-1;0;0;-1;870830;870828;6
587;7.9298e-15;84;1619;17441;15274;1;427;1.72568e+09;-9.23566e+08;8;0;-1;0;8;-1;1014962;1014960;6
588;7.9298e-15;84;1619;17441;15274;1;427;1.66296e+09;-8.93136e+08;0;0;-1;0;0;-1;1173709;1173707;6
589;7.9298e-15;84;1619;17441;15274;1;427;1.70616e+09;-8.63933e+08;0;0;-1;0;0;-1;1347583;1347581;6
590;7.9298e-15;86;1618;17441;15274;1;427;1.85533e+09;-8.359e+08;1;0;-1;0;1;-1;1537058;1537056;6
591;7.9298e-15;86;1618;17441;15274;1;427;1.78841e+09;-8.08984e+08;0;0;-1;0;0;-1;1742568;1742566;6
592;7.9298e-15;86;1617;17441;15274;1;427;1.93494e+09;-7.83135e+08;0;0;-1;0;0;-1;1964509;1964508;6
593;7.9298e-15;86;1617;17441;15274;1;427;1.97285e+09;-7.58305e+08;0;0;-1;0;0;-1;2203240;2203238;6
594;7.9298e-15;88;1612;17441;15274;1;427;1.9022e+09;-7.34449e+08;5;0;-1;0;5;-1;2459079;2459077;6
595;7.9298e-15;89;1612;17441;15274;1;427;1.93778e+09;-7.11523e+08;0;0;-1;0;0;-1;2732311;2732309;6
596;7.9298e-15;97;1610;17441;15274;1;427;2.07963e+09;-6.89486e+08;4;0;-1;0;4;-1;3023183;3023181;7
597;7.9298e-15;106;1608;17441;15274;1;427;2.11304e+09;-6.68298e+08;3;0;-1;0;3;-1;3331907;3331905;7
598;7.9298e-15;108;1608;17441;15274;1;427;2.03806e+09;-6.47923e+08;3;0;-1;0;3;-1;3658661;3658659;7
599;7.9298e-15;110;1608;17441;15274;1;427;-2.14748e+09;-6.28325e+08;1;0;-1;0;1;-1;4003589;4003587;7
600;7.9298e-15;110;1607;17441;15274;1;427;-2.14748e+09;-6.0947e+08;-1;0;0;0;-1;0;4366806;4366804;7
601;7.9298e-15;110;1607;17441;15274;1;427;-2.14748e+09;-5.91326e+08;-1;0;0;0;-1;0;4748392;4748390;7
602;7.9298e-15;109;1607;17441;15274;1;427;-2.14748e+09;-5.73862e+08;-1;0;0;0;-1;0;5148402;5148400;7
603;7.9298e-15;109;1607;17441;15274;1;427;-2.14748e+09;-5.57049e+08;-1;0;0;0;-1;0;5566860;5566858;8
604;7.9298e-15;109;1607;17441;15274;1;427;-2.14748e+09;-5.40859e+08;-1;0;0;0;-1;0;6003764;6003762;8
605;7.9298e-15;109;1607;17441;15274;1;427;-2.14748e+09;-5.25265e+08;-1;0;0;0;-1;0;6459086;6459085;8
606;7.9298e-15;109;1607;17441;15274;1;427;-2.14748e+09;-5.10244e+08;-1;0;0;0;-1;0;6932775;6932773;9
607;7.9298e-15;109;1605;17441;15274;1;427;-2.14748e+09;-4.95769e+08;-1;0;0;0;-1;0;7424755;7424753;9
608;7.9298e-15;109;1605;17441;15274;1;427;-2.14748e+09;-4.81819e+08;-1;0;0;0;-1;0;7934928;7934927;10
609;7.9298e-15;108;1605;17441;15274;1;427;-2.14748e+09;-4.68371e+08;-1;0;0;0;-1;0;8463179;8463177;11
610;7.9298e-15;108;1605;17441;15274;1;427;-2.14748e+09;-4.55404e+08;-1;0;0;0;-1;0;9009369;9009367;12
611;7.9298e-15;106;1604;17441;15274;1;427;-2.14748e+09;-4.429e+08;0;0;-1;0;0;-1;9573344;9573342;13
612;7.9298e-15;106;1604;17441;15274;1;427;-2.14748e+09;-4.30837e+08;-1;0;0;0;-1;0;10154931;10154930;14
613;7.9298e-15;106;1604;17441;15274;1;427;-2.14748e+09;-4.192e+08;-1;0;0;0;-1;0;10753944;10753942;16
614;7.9298e-15;105;1604;17441;15274;1;427;-2.14748e+09;-4.07969e+08;-1;0;0;0;-1;0;11370178;11370177;18
615;7.9298e-15;102;1604;17441;15274;1;427;-2.14748e+09;-3.97129e+08;0;0;-1;0;0;-1;12003419;12003417;20
616;7.9298e-15;101;1604;17441;15274;1;427;-2.14748e+09;-3.86664e+08;-1;0;0;0;-1;0;12653436;12653435;23
617;7.9298e-15;101;1604;17441;15274;1;427;-2.14748e+09;-3.76558e+08;-1;0;0;0;-1;0;13319990;13319989;26
618;7.9298e-15;101;1604;17441;15274;1;427;-2.14748e+09;-3.66798e+08;-1;0;0;0;-1;0;14002829;14002828;29
619;7.9298e-15;100;1603;17441;15274;1;427;-2.14748e+09;-3.57369e+08;-1;0;0;0;-1;0;14701692;14701692;33
620;7.9298e-15;100;1603;17441;15274;1;427;-2.14748e+09;-3.48258e+08;-1;0;0;0;-1;0;15416310;15416309;38
621;7.9298e-15;100;1603;17441;15274;1;427;-2.14748e+09;-3.39454e+08;-1;0;0;0;-1;0;16146404;16146404;43
622;7.9298e-15;100;1603;17441;15274;1;427;-2.14748e+09;-3.30943e+08;-1;0;0;0;-1;0;16891690;16891690;49
623;7.9298e-15;100;1603;17441;15274;1;427;-2.14748e+09;-3.22714e+08;-1;0;0;0;-1;0;17651876;17651876;56
624;7.9298e-15;99;1603;17441;15274;1;427;-2.14748e+09;-3.14757e+08;-1;0;0;0;-1;0;18426665;18426666;64
625;7.9298e-15;99;1603;17441;15274;1;427;-2.14748e+09;-3.07061e+08;-1;0;0;0;-1;0;19215756;19215757;72
626;7.9298e-15;99;1603;17441;15274;1;427;-2.14748e+09;-2.99615e+08;-1;0;0;0;-1;0;20018843;20018844;82
627;7.9298e-15;95;1603;17441;15274;1;427;-2.14748e+09;-2.92411e+08;-1;0;0;0;-1;0;20835615;20835617;93
628;7.9298e-15;95;1603;17441;15274;1;427;-2.14748e+09;-2.85438e+08;-1;0;0;0;-1;0;21665761;21665763;106
629;7.9298e-15;91;1603;17441;15274;1;427;-2.14748e+09;-2.78689e+08;0;0;-1;0;0;-1;22508964;22508967;120
630;7.9298e-15;91;1603;17441;15274;1;427;-2.14748e+09;-2.72154e+08;-1;0;0;0;-1;0;23364909;23364913;136
631;7.9298e-15;91;1603;17441;15274;1;427;-2.14748e+09;-2.65826e+08;-1;0;0;0;-1;0;24233278;24233283;153
632;7.9298e-15;88;1603;17441;15274;1;427;-2.14748e+09;-2.59696e+08;-1;0;0;0;-1;0;25113751;25113756;172
633;7.9298e-15;87;1603;17441;15274;1;427;-2.14748e+09;-2.53759e+08;-1;0;0;0;-1;0;26006008;26006015;194
634;7.9298e-15;87;1603;17441;15274;1;427;-2.14748e+09;-2.48005e+08;-1;0;0;0;-1;0;26909732;26909739;218
635;7.9298e-15;86;1603;17441;15274;1;427;-2.14748e+09;-2.42429e+08;-1;0;0;0;-1;0;27824602;27824611;244
636;7.9298e-15;83;1603;17441;15274;1;427;-2.14748e+09;-2.37024e+08;-1;0;0;0;-1;0;28750301;28750312;273
637;7.9298e-15;81;1603;17441;15274;1;427;-2.14748e+09;-2.31784e+08;-1;0;0;0;-1;0;29686513;29686525;305
638;7.9298e-15;81;1603;17441;15274;1;427;-2.14748e+09;-2.26703e+08;-1;0;0;0;-1;0;30632922;30632935;340
639;7.9298e-15;81;1603;17441;15274;1;427;-2.14748e+09;-2.21775e+08;-1;0;0;0;-1;0;31589215;31589230;379
640;7.9298e-15;81;1603;17441;15274;1;427;-2.14748e+09;-2.16994e+08;-1;0;0;0;-1;0;32555081;32555098;421
641;7.9298e-15;81;1603;17441;15274;1;427;-2.14748e+09;-2.12356e+08;-1;0;0;0;-1;0;33530210;33530230;467
642;7.9298e-15;80;1603;17441;15274;1;427;-2.14748e+09;-2.07855e+08;-1;0;0;0;-1;0;34514298;34514320;517
643;7.9298e-15;77;1603;17441;15274;1;427;-2.14748e+09;-2.03486e+08;0;0;-1;0;0;-1;35507041;35507065;572
644;7.9298e-15;77;1603;17441;15274;1;427;-2.14748e+09;-1.99245e+08;-1;0;0;0;-1;0;36508138;36508166;632
645;7.9298e-15;76;1603;17441;15274;1;427;-2.14748e+09;-1.95127e+08;0;0;-1;0;0;-1;37517293;37517324;697
646;7.9298e-15;76;1603;17441;15274;1;427;-2.14748e+09;-1.91128e+08;-1;0;0;0;-1;0;38534214;38534248;767
647;7.9298e-15;75;1603;17441;15274;1;427;-2.14748e+09;-1.87243e+08;-1;0;0;0;-1;0;39558609;39558647;843
648;7.9298e-15;75;1603;17441;15274;1;427;-2.14748e+09;-1.83469e+08;-1;0;0;0;-1;0;40590194;40590236;926
649;7.9298e-15;75;1603;17441;15274;1;427;-2.14748e+09;-1.79803e+08;-1;0;0;0;-1;0;41628686;41628732;1015
650;7.9298e-15;75;1603;17441;15274;1;427;-2.14748e+09;-1.76239e+08;-1;0;0;0;-1;0;42673808;42673858;1111
651;7.9298e-15;73;1603;17441;15274;1;427;-2.14748e+09;-1.72776e+08;0;0;-1;0;0;-1;43725285;43725340;1214
652;7.9298e-15;73;1603;17441;15274;1;427;-2.14748e+09;-1.69408e+08;-1;0;0;0;-1;0;44782848;44782908;1326
653;7.9298e-15;73;1603;17441;15274;1;427;-2.14748e+09;-1.66134e+08;-1;0;0;0;-1;0;45846232;45846298;1445
654;7.9298e-15;71;1602;17441;15274;1;427;-2.14748e+09;-1.6295e+08;-1;0;0;0;-1;0;46915175;46915248;1574
655;7.9298e-15;71;1602;17441;15274;1;427;-2.14748e+09;-1.59852e+08;-1;0;0;0;-1;0;47989423;47989502;1712
656;7.9298e-15;71;1602;17441;15274;1;427;-2.14748e+09;-1.56839e+08;-1;0;0;0;-1;0;49068721;49068807;1860
657;7.9298e-15;70;1602;17441;15274;1;427;-2.14748e+09;-1.53907e+08;-1;0;0;0;-1;0;50152824;50152917;2018
658;7.9298e-15;70;1602;17441;15274;1;427;-2.14748e+09;-1.51054e+08;-1;0;0;0;-1;0;51241487;51241589;2186
659;7.9298e-15;70;1602;17441;15274;1;427;-2.14748e+09;-1.48277e+08;-1;0;0;0;-1;0;52334473;52334584;2367
660;7.9298e-15;69;1602;17441;15274;1;427;-2.14748e+09;-1.45573e+08;-1;0;0;0;-1;0;53431548;53431668;2559
661;7.9298e-15;69;1602;17441;15274;1;427;-2.14748e+09;-1.42941e+08;-1;0;0;0;-1;0;54532483;54532613;2764
662;7.9298e-15;69;1602;17441;15274;1;427;-2.14748e+09;-1.40378e+08;-1;0;0;0;-1;0;55637054;55637194;2982
663;7.9298e-15;69;1602;17441;15274;1;427;-2.14748e+09;-1.37881e+08;-1;0;0;0;-1;0;56745040;56745192;3214
664;7.9298e-15;68;1602;17441;15274;1;427;-2.14748e+09;-1.35448e+08;-1;0;0;0;-1;0;57856226;57856390;3461
665;7.9298e-15;67;1602;17441;15274;1;427;-2.14748e+09;-1.33079e+08;-1;0;0;0;-1;0;58970402;58970579;3722
666;7.9298e-15;66;1602;17441;15274;1;427;-2.14748e+09;-1.30769e+08;-1;0;0;0;-1;0;60087362;60087552;4000
667;7.9298e-15;65;1602;17441;15274;1;427;-2.14748e+09;-1.28519e+08;0;0;-1;0;0;-1;61206903;61207107;4294
668;7.9298e-15;61;1602;17441;15274;1;427;-2.14748e+09;-1.26325e+08;0;0;-1;0;0;-1;62328829;62329048;4605
669;7.9298e-15;61;1602;17441;15274;1;427;-2.14748e+09;-1.24186e+08;-1;0;0;0;-1;0;63452947;63453183;4935
670;7.9298e-15;58;1601;17441;15274;1;427;-2.14748e+09;-1.221e+08;-1;0;0;0;-1;0;64579069;64579322;5283
671;7.9298e-15;58;1601;17441;15274;1;427;-2.14748e+09;-1.20066e+08;-1;0;0;0;-1;0;65707012;65707284;5651
672;7.9298e-15;53;1601;17441;15274;1;427;-2.14748e+09;-1.18082e+08;-1;0;0;0;-1;0;66836596;66836887;6039
673;7.9298e-15;52;1601;17441;15274;1;427;-2.14748e+09;-1.16147e+08;-1;0;0;0;-1;0;67967647;67967958;6448
674;7.9298e-15;52;1601;17441;15274;1;427;-2.14748e+09;-1.14258e+08;-1;0;0;0;-1;0;69099992;69100325;6879
675;7.9298e-15;52;1600;17441;15274;1;427;-2.14748e+09;-1.12415e+08;-1;0;0;0;-1;0;70233467;70233822;7333
676;7.9298e-15;52;1600;17441;15274;1;427;-2.14748e+09;-1.10617e+08;-1;0;0;0;-1;0;71367907;71368288;7811
677;7.9298e-15;50;1600;17441;15274;1;427;-2.14748e+09;-1.08861e+08;-1;0;0;0;-1;0;72503157;72503563;8313
678;7.9298e-15;48;1600;17441;15274;1;427;-2.14748e+09;-1.07148e+08;-1;0;0;0;-1;0;73639061;73639493;8841
679;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-1.05474e+08;-1;0;0;0;-1;0;74775469;74775930;9395
680;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-1.0384e+08;-1;0;0;0;-1;0;75912236;75912726;9976
681;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-1.02244e+08;-1;0;0;0;-1;0;77049218;77049740;10585
682;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-1.00684e+08;-1;0;0;0;-1;0;78186278;78186832;11224
683;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-9.9161e+07;-1;0;0;0;-1;0;79323281;79323869;11893
684;7.9298e-15;47;1600;17441;15274;1;427;-2.14748e+09;-9.76725e+07;-1;0;0;0;-1;0;80460095;80460720;12593
685;7.9298e-15;46;1600;17441;15274;1;427;-2.14748e+09;-9.62178e+07;-1;0;0;0;-1;0;81596595;81597258;13325
686;7.9298e-15;46;1600;17441;15274;1;427;-2.14748e+09;-9.4796e+07;-1;0;0;0;-1;0;82732656;82733358;14091
687;7.9298e-15;43;1600;17441;15274;1;427;-2.14748e+09;-9.34062e+07;-1;0;0;0;-1;0;83868157;83868901;14890
688;7.9298e-15;42;1600;17441;15274;1;427;-2.14748e+09;-9.20473e+07;-1;0;0;0;-1;0;85002983;85003771;15725
689;7.9298e-15;42;1600;17441;15274;1;427;-2.14748e+09;-9.07186e+07;-1;0;0;0;-1;0;86137020;86137853;16596
690;7.9298e-15;41;1600;17441;15274;1;427;-2.14748e+09;-8.94192e+07;-1;0;0;0;-1;0;87270158;87271039;17505
691;7.9298e-15;40;1599;17441;15274;1;427;-2.14748e+09;-8.81483e+07;-1;0;0;0;-1;0;88402290;88403222;18452
692;7.9298e-15;37;1599;17441;15274;1;427;-2.14748e+09;-8.69051e+07;-1;0;0;0;-1;0;89533314;89534297;19438
693;7.9298e-15;36;1597;17441;15274;1;427;-2.14748e+09;-8.56888e+07;-1;0;0;0;-1;0;90663128;90664166;20466
694;7.9298e-15;32;1597;17441;15274;1;427;-2.14748e+09;-8.44987e+07;-1;0;0;0;-1;0;91791635;91792731;21535
695;7.9298e-15;32;1597;17441;15274;1;427;-2.14748e+09;-8.33341e+07;0;0;-1;0;0;-1;92918742;92919898;22647
696;7.9298e-15;32;1597;17441;15274;1;427;-2.14748e+09;-8.21942e+07;-1;0;0;0;-1;0;94044357;94045575;23804
697;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-8.10785e+07;-1;0;0;0;-1;0;95168392;95169675;25005
698;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.99863e+07;0;0;-1;0;0;-1;96290761;96292112;26253
699;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.89168e+07;-1;0;0;0;-1;0;97411382;97412803;27549
700;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.78695e+07;-1;0;0;0;-1;0;98530174;98531668;28894
701;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.68437e+07;-1;0;0;0;-1;0;99647061;99648631;30288
702;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.58392e+07;-1;0;0;0;-1;0;100761967;100763617;31734
703;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.4855e+07;-1;0;0;0;-1;0;101874821;101876553;33233
704;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.38908e+07;-1;0;0;0;-1;0;102985552;102987369;34785
705;7.9298e-15;30;1597;17441;15274;1;427;-2.14748e+09;-7.2946e+07;-1;0;0;0;-1;0;104094094;104096000;36392
706;7.9298e-15;29;1597;17441;15274;1;427;-2.14748e+09;-7.20203e+07;-1;0;0;0;-1;0;105200381;105202380;38055
707;7.9298e-15;29;1597;17441;15274;1;427;-2.14748e+09;-7.11128e+07;-1;0;0;0;-1;0;106304350;106306446;39776
708;7.9298e-15;29;1597;17441;15274;1;427;-2.14748e+09;-7.02234e+07;-1;0;0;0;-1;0;107405942;107408137;41555
